"expt"	"row"	"col"	"yield"
"E1"	14	31	3.4
"E1"	15	31	4.3
"E1"	16	31	1.5
"E1"	17	31	5.3
"E1"	18	31	3.4
"E1"	19	31	4.7
"E1"	20	31	3.6
"E1"	21	31	4.2
"E1"	22	31	4.9
"E1"	23	31	5.2
"E1"	24	31	3.6
"E1"	25	31	5.2
"E1"	26	31	4.3
"E1"	27	31	4
"E1"	28	31	4.2
"E1"	29	31	4.5
"E1"	30	31	4.2
"E1"	31	31	4.2
"E1"	32	31	3.6
"E1"	33	31	4.2
"E1"	34	31	4.8
"E1"	35	31	5
"E1"	36	31	5
"E1"	1	32	3.8
"E1"	2	32	2.1
"E1"	3	32	3.6
"E1"	4	32	3.7
"E1"	5	32	4.1
"E1"	6	32	4.7
"E1"	7	32	3.2
"E1"	8	32	2.5
"E1"	9	32	5.4
"E1"	10	32	3.6
"E1"	11	32	3.1
"E1"	12	32	2.7
"E1"	13	32	3.3
"E1"	14	32	4
"E1"	15	32	4
"E1"	16	32	3.6
"E1"	17	32	4.7
"E1"	18	32	4.2
"E1"	19	32	3.8
"E1"	20	32	4
"E1"	21	32	3.6
"E1"	22	32	3.7
"E1"	23	32	3.7
"E1"	24	32	3.9
"E1"	25	32	4.3
"E1"	26	32	3.8
"E1"	27	32	4
"E1"	28	32	4.9
"E1"	29	32	4.1
"E1"	30	32	4
"E1"	31	32	4.7
"E1"	32	32	4.5
"E1"	33	32	4
"E1"	34	32	5.7
"E1"	35	32	5
"E1"	36	32	4.1
"E1"	1	33	5
"E1"	2	33	4.1
"E1"	3	33	4.2
"E1"	4	33	3.9
"E1"	5	33	4.1
"E1"	6	33	4.3
"E1"	7	33	4.7
"E1"	8	33	5.2
"E1"	9	33	4
"E1"	10	33	4.5
"E1"	11	33	5.2
"E1"	12	33	4.5
"E1"	13	33	3.4
"E1"	14	33	3.2
"E1"	15	33	3.6
"E1"	16	33	3.4
"E1"	17	33	4.7
"E1"	18	33	4.7
"E1"	19	33	4.1
"E1"	20	33	3.7
"E1"	21	33	4.6
"E1"	22	33	2.2
"E1"	23	33	3.9
"E1"	24	33	5.1
"E1"	25	33	4.6
"E1"	26	33	4.6
"E1"	27	33	4.5
"E1"	28	33	3.7
"E1"	29	33	5.7
"E1"	30	33	4
"E1"	31	33	3.2
"E1"	32	33	4
"E1"	33	33	4.7
"E1"	34	33	5.2
"E1"	35	33	5.3
"E1"	36	33	3.4
"E1"	1	34	4.8
"E1"	2	34	5.2
"E1"	3	34	5.2
"E1"	4	34	4.6
"E1"	5	34	4.9
"E1"	6	34	4.6
"E1"	7	34	5.8
"E1"	8	34	4.9
"E1"	9	34	3.3
"E1"	10	34	4.7
"E1"	11	34	4.5
"E1"	12	34	3.4
"E1"	13	34	4
"E1"	14	34	3.7
"E1"	15	34	3.5
"E1"	16	34	3.4
"E1"	17	34	3.3
"E1"	18	34	4.3
"E1"	19	34	4.5
"E1"	20	34	3.2
"E1"	21	34	3.6
"E1"	22	34	4.2
"E1"	23	34	3.5
"E1"	24	34	3.4
"E1"	25	34	4.3
"E1"	26	34	5
"E1"	27	34	4.7
"E1"	28	34	4.7
"E1"	29	34	4
"E1"	30	34	5.1
"E1"	31	34	4.2
"E1"	32	34	4.2
"E1"	33	34	3.8
"E1"	34	34	3.7
"E1"	35	34	7.8
"E1"	36	34	3.6
"E1"	1	35	4
"E1"	2	35	4.7
"E1"	3	35	5
"E1"	4	35	4.7
"E1"	5	35	4.1
"E1"	6	35	5.3
"E1"	7	35	5.2
"E1"	8	35	4.6
"E1"	9	35	5.2
"E1"	10	35	4.8
"E1"	11	35	4.1
"E1"	12	35	5
"E1"	13	35	6
"E1"	14	35	4
"E1"	15	35	4.5
"E1"	16	35	4.3
"E1"	17	35	5.3
"E1"	18	35	4.5
"E1"	19	35	4.7
"E1"	20	35	3.7
"E1"	21	35	4.4
"E1"	22	35	4.4
"E1"	23	35	4.8
"E1"	24	35	4.9
"E1"	25	35	5
"E1"	26	35	5.5
"E1"	27	35	5
"E1"	28	35	3.9
"E1"	29	35	3.5
"E1"	30	35	5.1
"E1"	31	35	4.4
"E1"	32	35	4.4
"E1"	33	35	4.9
"E1"	34	35	4.5
"E1"	35	35	5
"E1"	36	35	4
"E1"	1	36	5.9
"E1"	2	36	5
"E1"	3	36	4
"E1"	4	36	4.7
"E1"	5	36	5
"E1"	6	36	3.7
"E1"	7	36	4.5
"E1"	8	36	4.2
"E1"	9	36	5
"E1"	10	36	4.7
"E1"	11	36	4
"E1"	12	36	3.9
"E1"	13	36	3.4
"E1"	14	36	4.4
"E1"	15	36	4.8
"E1"	16	36	4.3
"E1"	17	36	5.2
"E1"	18	36	3.6
"E1"	19	36	4
"E1"	20	36	3.8
"E1"	21	36	5.1
"E1"	22	36	4.4
"E1"	23	36	5.5
"E1"	24	36	4.1
"E1"	25	36	4.1
"E1"	26	36	4.9
"E1"	27	36	4
"E1"	28	36	4.1
"E1"	29	36	6
"E1"	30	36	3.8
"E1"	31	36	4.7
"E1"	32	36	3.6
"E1"	33	36	3.9
"E1"	34	36	5.6
"E1"	35	36	4.7
"E1"	36	36	4.5
"E2"	1	1	1.68
"E2"	2	1	2.68
"E2"	3	1	2.85
"E2"	4	1	2.32
"E2"	5	1	2.86
"E2"	6	1	2.62
"E2"	7	1	2.15
"E2"	8	1	1.5
"E2"	9	1	2.38
"E2"	10	1	2.34
"E2"	11	1	1.93
"E2"	12	1	1.86
"E2"	13	1	2.08
"E2"	14	1	1.82
"E2"	15	1	2.07
"E2"	16	1	2.14
"E2"	17	1	2.58
"E2"	18	1	1.84
"E2"	19	1	1.89
"E2"	20	1	1.67
"E2"	21	1	1.64
"E2"	22	1	1
"E2"	23	1	1.88
"E2"	24	1	1.99
"E2"	25	1	0.9
"E2"	26	1	1.55
"E2"	27	1	1.82
"E2"	28	1	1.54
"E2"	29	1	1.64
"E2"	30	1	1.88
"E2"	31	1	1.62
"E2"	32	1	2.66
"E2"	33	1	2.37
"E2"	34	1	2.1
"E2"	35	1	1.73
"E2"	36	1	2.2
"E2"	1	2	1.85
"E2"	2	2	2.43
"E2"	3	2	3.23
"E2"	4	2	2.49
"E2"	5	2	2.5
"E2"	6	2	2.46
"E2"	7	2	1.78
"E2"	8	2	2.02
"E2"	9	2	2.26
"E2"	10	2	1.85
"E2"	11	2	2.7
"E2"	12	2	2.39
"E2"	13	2	2.4
"E2"	14	2	1.9
"E2"	15	2	1.52
"E2"	16	2	2.45
"E2"	17	2	2.23
"E2"	18	2	2.02
"E2"	19	2	2.66
"E2"	20	2	2.23
"E2"	21	2	1.58
"E2"	22	2	1.55
"E2"	23	2	1.56
"E2"	24	2	1.6
"E2"	25	2	1.12
"E2"	26	2	1.56
"E2"	27	2	1.86
"E2"	28	2	1.64
"E2"	29	2	1.3
"E2"	30	2	2.3
"E2"	31	2	2.34
"E2"	32	2	2.38
"E2"	33	2	2.54
"E2"	34	2	2.6
"E2"	35	2	2.4
"E2"	36	2	2.62
"E2"	1	3	1.48
"E2"	2	3	2.43
"E2"	3	3	2.76
"E2"	4	3	2.71
"E2"	5	3	2.54
"E2"	6	3	3
"E2"	7	3	2.7
"E2"	8	3	1.62
"E2"	9	3	2.66
"E2"	10	3	2.27
"E2"	11	3	1.91
"E2"	12	3	1.41
"E2"	13	3	1.36
"E2"	14	3	1.87
"E2"	15	3	1.5
"E2"	16	3	3.06
"E2"	17	3	2.17
"E2"	18	3	2.56
"E2"	19	3	1.72
"E2"	20	3	2.05
"E2"	21	3	2.01
"E2"	22	3	1.83
"E2"	23	3	2.25
"E2"	24	3	1.7
"E2"	25	3	1.54
"E2"	26	3	1.67
"E2"	27	3	1.48
"E2"	28	3	1.51
"E2"	29	3	1.87
"E2"	30	3	1.06
"E2"	31	3	1.94
"E2"	32	3	2.58
"E2"	33	3	2.5
"E2"	34	3	2.03
"E2"	35	3	1.71
"E2"	36	3	2.71
"E2"	1	4	1.65
"E2"	2	4	2.81
"E2"	3	4	2.99
"E2"	4	4	3.17
"E2"	5	4	2.75
"E2"	6	4	2.83
"E2"	7	4	2.79
"E2"	8	4	2.52
"E2"	9	4	1.99
"E2"	10	4	2.45
"E2"	11	4	1.93
"E2"	12	4	2.56
"E2"	13	4	2.98
"E2"	14	4	1.95
"E2"	15	4	2.23
"E2"	16	4	2.71
"E2"	17	4	2.39
"E2"	18	4	2.98
"E2"	19	4	2.62
"E2"	20	4	2.9
"E2"	21	4	1.89
"E2"	22	4	1.99
"E2"	23	4	1.7
"E2"	24	4	2.26
"E2"	25	4	1.46
"E2"	26	4	2.03
"E2"	27	4	1.89
"E2"	28	4	1.88
"E2"	29	4	1.37
"E2"	30	4	1.87
"E2"	31	4	2.21
"E2"	32	4	1.94
"E2"	33	4	2.13
"E2"	34	4	2.62
"E2"	35	4	2.29
"E2"	36	4	2.11
"E2"	1	5	2.45
"E2"	2	5	2.51
"E2"	3	5	2.23
"E2"	4	5	1.95
"E2"	5	5	2.56
"E2"	6	5	2.65
"E2"	7	5	2.75
"E2"	8	5	2.73
"E2"	9	5	1.41
"E2"	10	5	2.72
"E2"	11	5	1.63
"E2"	12	5	1.55
"E2"	13	5	1.67
"E2"	14	5	2.28
"E2"	15	5	1.77
"E2"	16	5	2.32
"E2"	17	5	2.37
"E2"	18	5	2.37
"E2"	19	5	2.19
"E2"	20	5	1.82
"E2"	21	5	2
"E2"	22	5	1.66
"E2"	23	5	2.03
"E2"	24	5	1.49
"E2"	25	5	1.45
"E2"	26	5	1.76
"E2"	27	5	1.75
"E2"	28	5	1.7
"E2"	29	5	1.94
"E2"	30	5	1.54
"E2"	31	5	2.25
"E2"	32	5	1.86
"E2"	33	5	2.88
"E2"	34	5	1.72
"E2"	35	5	2.42
"E2"	36	5	2.18
"E2"	1	6	1.74
"E2"	2	6	2.84
"E2"	3	6	2.9
"E2"	4	6	2.66
"E2"	5	6	2.94
"E2"	6	6	2.24
"E2"	7	6	2.74
"E2"	8	6	2.39
"E2"	9	6	2.23
"E2"	10	6	2.35
"E2"	11	6	2.45
"E2"	12	6	2.19
"E2"	13	6	2.36
"E2"	14	6	2.49
"E2"	15	6	2.05
"E2"	16	6	2.7
"E2"	17	6	2.65
"E2"	18	6	2.4
"E2"	19	6	2.69
"E2"	20	6	2.29
"E2"	21	6	1.66
"E2"	22	6	1.84
"E2"	23	6	1.97
"E2"	24	6	1.96
"E2"	25	6	1.7
"E2"	26	6	1.8
"E2"	27	6	2.1
"E2"	28	6	1.7
"E2"	29	6	1.87
"E2"	30	6	1.92
"E2"	31	6	1.62
"E2"	32	6	2.3
"E2"	33	6	2.41
"E2"	34	6	2.27
"E2"	35	6	2.27
"E2"	36	6	2.25
"E2"	1	7	1.78
"E2"	2	7	3
"E2"	3	7	2.74
"E2"	4	7	2.05
"E2"	5	7	2.4
"E2"	6	7	3.02
"E2"	7	7	2.92
"E2"	8	7	2.36
"E2"	9	7	2.26
"E2"	10	7	2.2
"E2"	11	7	2.39
"E2"	12	7	1.75
"E2"	13	7	2.62
"E2"	14	7	1.94
"E2"	15	7	2.26
"E2"	16	7	2.34
"E2"	17	7	2.27
"E2"	18	7	2.14
"E2"	19	7	2.35
"E2"	20	7	2.39
"E2"	21	7	2.23
"E2"	22	7	1.95
"E2"	23	7	1.8
"E2"	24	7	1.4
"E2"	25	7	1.76
"E2"	26	7	1.56
"E2"	27	7	1.1
"E2"	28	7	1.76
"E2"	29	7	1.15
"E2"	30	7	1.44
"E2"	31	7	2.78
"E2"	32	7	2.81
"E2"	33	7	2.41
"E2"	34	7	2.38
"E2"	35	7	2.7
"E2"	36	7	1.41
"E2"	1	8	2.23
"E2"	2	8	1.98
"E2"	3	8	2.3
"E2"	4	8	2.2
"E2"	5	8	2.37
"E2"	6	8	2.03
"E2"	7	8	1.57
"E2"	8	8	2.03
"E2"	9	8	2.26
"E2"	10	8	2.23
"E2"	11	8	2
"E2"	12	8	2.31
"E2"	13	8	2.56
"E2"	14	8	1.77
"E2"	15	8	1.39
"E2"	16	8	2.44
"E2"	17	8	2.77
"E2"	18	8	2.54
"E2"	19	8	2.22
"E2"	20	8	2.27
"E2"	21	8	2
"E2"	22	8	1.44
"E2"	23	8	1.74
"E2"	24	8	1.58
"E2"	25	8	1.09
"E2"	26	8	1.76
"E2"	27	8	1.8
"E2"	28	8	1.82
"E2"	29	8	1.57
"E2"	30	8	2.15
"E2"	31	8	2.18
"E2"	32	8	2
"E2"	33	8	2.01
"E2"	34	8	2.1
"E2"	35	8	2.64
"E2"	36	8	2.21
"E2"	1	9	2.94
"E2"	2	9	2.79
"E2"	3	9	2.56
"E2"	4	9	2.55
"E2"	5	9	2.99
"E2"	6	9	3.32
"E2"	7	9	2.53
"E2"	8	9	1.63
"E2"	9	9	2.18
"E2"	10	9	2.39
"E2"	11	9	2.24
"E2"	12	9	1.31
"E2"	13	9	2.35
"E2"	14	9	2.35
"E2"	15	9	1.94
"E2"	16	9	2.05
"E2"	17	9	2.35
"E2"	18	9	2.25
"E2"	19	9	1.52
"E2"	20	9	2.55
"E2"	21	9	1.79
"E2"	22	9	1.53
"E2"	23	9	1.96
"E2"	24	9	1.85
"E2"	25	9	1.33
"E2"	26	9	1.15
"E2"	27	9	1.6
"E2"	28	9	1.71
"E2"	29	9	1.49
"E2"	30	9	2.06
"E2"	31	9	1.96
"E2"	32	9	1.42
"E2"	33	9	2.53
"E2"	34	9	1.9
"E2"	35	9	2.18
"E2"	36	9	1.79
"E2"	1	10	1.27
"E2"	2	10	2.55
"E2"	3	10	2.84
"E2"	4	10	2.4
"E2"	5	10	2.58
"E2"	6	10	1.55
"E2"	7	10	1.47
"E2"	8	10	1.75
"E2"	9	10	1.38
"E2"	10	10	1.99
"E2"	11	10	1.84
"E2"	12	10	1.83
"E2"	13	10	2.05
"E2"	14	10	2.1
"E2"	15	10	2.02
"E2"	16	10	2.42
"E2"	17	10	2.15
"E2"	18	10	1.6
"E2"	19	10	1.09
"E2"	20	10	1.37
"E2"	21	10	1.1
"E2"	22	10	1.2
"E2"	23	10	1.61
"E2"	24	10	1.49
"E2"	25	10	0.85
"E2"	26	10	1.11
"E2"	27	10	1.81
"E2"	28	10	1.72
"E2"	29	10	1.07
"E2"	30	10	1.7
"E2"	31	10	1.93
"E2"	32	10	1.34
"E2"	33	10	1.94
"E2"	34	10	2.25
"E2"	35	10	2.83
"E2"	36	10	2.49
"E2"	1	11	1.57
"E2"	2	11	2.03
"E2"	3	11	2.85
"E2"	4	11	1.65
"E2"	5	11	1.98
"E2"	6	11	2.39
"E2"	7	11	2.62
"E2"	8	11	1.66
"E2"	9	11	1.85
"E2"	10	11	1.87
"E2"	11	11	1.87
"E2"	12	11	2.11
"E2"	13	11	2.49
"E2"	14	11	1.51
"E2"	15	11	1.13
"E2"	16	11	2.23
"E2"	17	11	2.56
"E2"	18	11	1.7
"E2"	19	11	1.73
"E2"	20	11	1.41
"E2"	21	11	2
"E2"	22	11	1.59
"E2"	23	11	1.37
"E2"	24	11	1.2
"E2"	25	11	1.72
"E2"	26	11	1.62
"E2"	27	11	2.06
"E2"	28	11	1.92
"E2"	29	11	1.49
"E2"	30	11	2.24
"E2"	31	11	2.02
"E2"	32	11	1.89
"E2"	33	11	1.67
"E2"	34	11	1.84
"E2"	35	11	1.77
"E2"	36	11	2.1
"E2"	1	12	1
"E2"	2	12	2.31
"E2"	3	12	2.34
"E2"	4	12	2.35
"E2"	5	12	2.1
"E2"	6	12	1.74
"E2"	7	12	1.73
"E2"	8	12	1.62
"E2"	9	12	1.7
"E2"	10	12	1.6
"E2"	11	12	1.5
"E2"	12	12	1.75
"E2"	13	12	2.15
"E2"	14	12	1.85
"E2"	15	12	1.31
"E2"	16	12	2.46
"E2"	17	12	2.47
"E2"	18	12	2.27
"E2"	19	12	2.11
"E2"	20	12	1.56
"E2"	21	12	1.58
"E2"	22	12	1.58
"E2"	23	12	1.67
"E2"	24	12	1.65
"E2"	25	12	0.85
"E2"	26	12	1.15
"E2"	27	12	1.86
"E2"	28	12	1.99
"E2"	29	12	1.62
"E2"	30	12	1.55
"E2"	31	12	1.8
"E2"	32	12	1.4
"E2"	33	12	2.21
"E2"	34	12	1.81
"E2"	35	12	2.71
"E2"	36	12	1.03
"E2"	1	13	1.7
"E2"	2	13	1.57
"E2"	3	13	1.65
"E2"	4	13	1.3
"E2"	5	13	2.15
"E2"	6	13	2.17
"E2"	7	13	2.16
"E2"	8	13	2.22
"E2"	9	13	2.15
"E2"	10	13	2.45
"E2"	11	13	1.47
"E2"	12	13	1.75
"E2"	13	13	1.72
"E2"	14	13	1.65
"E2"	15	13	1.47
"E2"	16	13	2.33
"E2"	17	13	2.09
"E2"	18	13	2.23
"E2"	19	13	1.57
"E2"	20	13	2.39
"E2"	21	13	1.8
"E2"	22	13	1.43
"E2"	23	13	1.38
"E2"	24	13	1.07
"E2"	25	13	1.51
"E2"	26	13	1.25
"E2"	27	13	1.51
"E2"	28	13	1.6
"E2"	29	13	1.17
"E2"	30	13	2.26
"E2"	31	13	1.81
"E2"	32	13	1.9
"E2"	33	13	1.76
"E2"	34	13	1.91
"E2"	35	13	2.41
"E2"	36	13	1.69
"E2"	1	14	1.7
"E2"	2	14	2.21
"E2"	3	14	2.17
"E2"	4	14	1.38
"E2"	5	14	2.07
"E2"	6	14	1.95
"E2"	7	14	3.15
"E2"	8	14	2.37
"E2"	9	14	1.99
"E2"	10	14	2.09
"E2"	11	14	2.03
"E2"	12	14	1.7
"E2"	13	14	1.7
"E2"	14	14	1.97
"E2"	15	14	2.05
"E2"	16	14	2.63
"E2"	17	14	2.58
"E2"	18	14	2.39
"E2"	19	14	1.84
"E2"	20	14	2.68
"E2"	21	14	1.45
"E2"	22	14	1.51
"E2"	23	14	1.49
"E2"	24	14	1.59
"E2"	25	14	1.42
"E2"	26	14	1.8
"E2"	27	14	1.93
"E2"	28	14	1.53
"E2"	29	14	1.02
"E2"	30	14	1.6
"E2"	31	14	1.65
"E2"	32	14	1.76
"E2"	33	14	2
"E2"	34	14	1.77
"E2"	35	14	2.05
"E2"	36	14	1.86
"E2"	1	15	1
"E2"	2	15	1.8
"E2"	3	15	2.25
"E2"	4	15	1.51
"E2"	5	15	1.85
"E2"	6	15	2.34
"E2"	7	15	2.05
"E2"	8	15	1.7
"E2"	9	15	2.25
"E2"	10	15	2.4
"E2"	11	15	1.27
"E2"	12	15	2.36
"E2"	13	15	1.85
"E2"	14	15	1.93
"E2"	15	15	1.65
"E2"	16	15	1.56
"E2"	17	15	1.7
"E2"	18	15	1.41
"E2"	19	15	1.81
"E2"	20	15	1.51
"E2"	21	15	1.52
"E2"	22	15	1.65
"E2"	23	15	1.6
"E2"	24	15	1.65
"E2"	25	15	1.6
"E2"	26	15	1.38
"E2"	27	15	1.85
"E2"	28	15	1.94
"E2"	29	15	1.2
"E2"	30	15	1.23
"E2"	31	15	1.97
"E2"	32	15	1.98
"E2"	33	15	1.92
"E2"	34	15	2.21
"E2"	35	15	2.64
"E2"	36	15	2.01
"E2"	1	16	1.39
"E2"	2	16	1.75
"E2"	3	16	2.95
"E2"	4	16	1.6
"E2"	5	16	2.42
"E2"	6	16	2.77
"E2"	7	16	2.16
"E2"	8	16	1.82
"E2"	9	16	2.13
"E2"	10	16	2.1
"E2"	11	16	2.15
"E2"	12	16	1.92
"E2"	13	16	2.18
"E2"	14	16	1.73
"E2"	15	16	2.14
"E2"	16	16	2.14
"E2"	17	16	1.96
"E2"	18	16	1.8
"E2"	19	16	2.62
"E2"	20	16	2.26
"E2"	21	16	1.22
"E2"	22	16	0.88
"E2"	23	16	1.95
"E2"	24	16	2.1
"E2"	25	16	1.37
"E2"	26	16	1.78
"E2"	27	16	1.56
"E2"	28	16	1.08
"E2"	29	16	1.28
"E2"	30	16	1.7
"E2"	31	16	1.74
"E2"	32	16	1.47
"E2"	33	16	1.98
"E2"	34	16	1.84
"E2"	35	16	2.22
"E2"	36	16	1.91
"E2"	1	17	1.71
"E2"	2	17	1.93
"E2"	3	17	2.58
"E2"	4	17	1.32
"E2"	5	17	2.58
"E2"	6	17	2.12
"E2"	7	17	1.92
"E2"	8	17	2.22
"E2"	9	17	2.12
"E2"	10	17	1.82
"E2"	11	17	1.85
"E2"	12	17	1.94
"E2"	13	17	2.1
"E2"	14	17	1.5
"E2"	15	17	2.26
"E2"	16	17	2.32
"E2"	17	17	1.92
"E2"	18	17	2.08
"E2"	19	17	1.96
"E2"	20	17	2.14
"E2"	21	17	2.76
"E2"	22	17	1.39
"E2"	23	17	1.86
"E2"	24	17	1.55
"E2"	25	17	1.35
"E2"	26	17	1.65
"E2"	27	17	2
"E2"	28	17	1.58
"E2"	29	17	0.91
"E2"	30	17	1.82
"E2"	31	17	1.61
"E2"	32	17	2.22
"E2"	33	17	2.33
"E2"	34	17	2.09
"E2"	35	17	1.96
"E2"	36	17	2.09
"E2"	1	18	1.9
"E2"	2	18	1.78
"E2"	3	18	2.14
"E2"	4	18	2.25
"E2"	5	18	2.82
"E2"	6	18	2.68
"E2"	7	18	2.52
"E2"	8	18	1.86
"E2"	9	18	2.1
"E2"	10	18	2.07
"E2"	11	18	1.9
"E2"	12	18	2.1
"E2"	13	18	1.95
"E2"	14	18	1.82
"E2"	15	18	1.7
"E2"	16	18	2.46
"E2"	17	18	2.11
"E2"	18	18	1.9
"E2"	19	18	2.11
"E2"	20	18	1.72
"E2"	21	18	1.48
"E2"	22	18	1.5
"E2"	23	18	2.23
"E2"	24	18	1.51
"E2"	25	18	1.16
"E2"	26	18	1.87
"E2"	27	18	1.76
"E2"	28	18	1.69
"E2"	29	18	1.54
"E2"	30	18	1.94
"E2"	31	18	2.28
"E2"	32	18	2.35
"E2"	33	18	2.3
"E2"	34	18	1.96
"E2"	35	18	2.11
"E2"	36	18	1.9
"E2"	1	19	2
"E2"	2	19	1.94
"E2"	3	19	2.43
"E2"	4	19	2.23
"E2"	5	19	2.32
"E2"	6	19	2.98
"E2"	7	19	1.82
"E2"	8	19	2.58
"E2"	9	19	2.3
"E2"	10	19	1.92
"E2"	11	19	2.03
"E2"	12	19	2.09
"E2"	13	19	2.07
"E2"	14	19	1.44
"E2"	15	19	2.01
"E2"	16	19	1.38
"E2"	17	19	1.79
"E2"	18	19	1.77
"E2"	19	19	1.65
"E2"	20	19	1.4
"E2"	21	19	1.94
"E2"	22	19	1.6
"E2"	23	19	1.88
"E2"	24	19	1.54
"E2"	25	19	1.25
"E2"	26	19	1.65
"E2"	27	19	1.98
"E2"	28	19	1.88
"E2"	29	19	1.39
"E2"	30	19	1.55
"E2"	31	19	2.08
"E2"	32	19	2.09
"E2"	33	19	2.34
"E2"	34	19	2.05
"E2"	35	19	2.26
"E2"	36	19	1.63
"E2"	1	20	2.56
"E2"	2	20	2.12
"E2"	3	20	2.07
"E2"	4	20	1.7
"E2"	5	20	3.29
"E2"	6	20	2.75
"E2"	7	20	2.15
"E2"	8	20	1.64
"E2"	9	20	1.82
"E2"	10	20	1.75
"E2"	11	20	2.22
"E2"	12	20	1.94
"E2"	13	20	2.05
"E2"	14	20	2.41
"E2"	15	20	1.92
"E2"	16	20	2.38
"E2"	17	20	1.77
"E2"	18	20	1.63
"E2"	19	20	1.52
"E2"	20	20	1.32
"E2"	21	20	1.2
"E2"	22	20	1.38
"E2"	23	20	1.91
"E2"	24	20	1.7
"E2"	25	20	1.51
"E2"	26	20	2.01
"E2"	27	20	1.58
"E2"	28	20	1.49
"E2"	29	20	1.86
"E2"	30	20	2.08
"E2"	31	20	2.33
"E2"	32	20	1.6
"E2"	33	20	2.89
"E2"	34	20	2.49
"E2"	35	20	2.24
"E2"	36	20	2.13
"E2"	1	21	2.41
"E2"	2	21	2.95
"E2"	3	21	2.33
"E2"	4	21	1.88
"E2"	5	21	2.56
"E2"	6	21	2.61
"E2"	7	21	1.4
"E2"	8	21	1.5
"E2"	9	21	1.9
"E2"	10	21	1.77
"E2"	11	21	1.6
"E2"	12	21	2.1
"E2"	13	21	1.7
"E2"	14	21	1.64
"E2"	15	21	1.89
"E2"	16	21	2.1
"E2"	17	21	2.06
"E2"	18	21	1.48
"E2"	19	21	1.5
"E2"	20	21	1.44
"E2"	21	21	1.4
"E2"	22	21	1.58
"E2"	23	21	1.76
"E2"	24	21	1.42
"E2"	25	21	1.48
"E2"	26	21	1.4
"E2"	27	21	1.5
"E2"	28	21	1.99
"E2"	29	21	1.5
"E2"	30	21	2
"E2"	31	21	1.89
"E2"	32	21	2.05
"E2"	33	21	1.73
"E2"	34	21	2.18
"E2"	35	21	1.66
"E2"	36	21	1.29
"E2"	1	22	2.96
"E2"	2	22	2.38
"E2"	3	22	2.85
"E2"	4	22	2.26
"E2"	5	22	2.22
"E2"	6	22	2.62
"E2"	7	22	1.85
"E2"	8	22	1.9
"E2"	9	22	1.84
"E2"	10	22	1.75
"E2"	11	22	1.93
"E2"	12	22	1.98
"E2"	13	22	2.01
"E2"	14	22	2.16
"E2"	15	22	1.72
"E2"	16	22	2.08
"E2"	17	22	2.07
"E2"	18	22	1.29
"E2"	19	22	1.4
"E2"	20	22	1.79
"E2"	21	22	1.47
"E2"	22	22	1.53
"E2"	23	22	1.81
"E2"	24	22	1.71
"E2"	25	22	1.24
"E2"	26	22	1.88
"E2"	27	22	1.86
"E2"	28	22	2.03
"E2"	29	22	1.32
"E2"	30	22	1.76
"E2"	31	22	1.86
"E2"	32	22	1.67
"E2"	33	22	1.63
"E2"	34	22	1.12
"E2"	35	22	1.76
"E2"	36	22	1.2
"E2"	1	23	2.42
"E2"	2	23	3.06
"E2"	3	23	2.99
"E2"	4	23	2.08
"E2"	5	23	1.51
"E2"	6	23	2.61
"E2"	7	23	1.85
"E2"	8	23	1.76
"E2"	9	23	1.94
"E2"	10	23	1.84
"E2"	11	23	1.58
"E2"	12	23	1.54
"E2"	13	23	2.25
"E2"	14	23	1.94
"E2"	15	23	2.09
"E2"	16	23	2.01
"E2"	17	23	1.68
"E2"	18	23	1.05
"E2"	19	23	1.49
"E2"	20	23	1.78
"E2"	21	23	1.35
"E2"	22	23	1.6
"E2"	23	23	1.77
"E2"	24	23	1.65
"E2"	25	23	1.08
"E2"	26	23	1.58
"E2"	27	23	1.33
"E2"	28	23	1.25
"E2"	29	23	1.46
"E2"	30	23	1.7
"E2"	31	23	2.1
"E2"	32	23	1.5
"E2"	33	23	1.81
"E2"	34	23	1.7
"E2"	35	23	1.98
"E2"	36	23	1.23
"E2"	1	24	2.43
"E2"	2	24	2.82
"E2"	3	24	3.18
"E2"	4	24	2.22
"E2"	5	24	2.29
"E2"	6	24	2.33
"E2"	7	24	1.47
"E2"	8	24	1.85
"E2"	9	24	1.93
"E2"	10	24	1.76
"E2"	11	24	1.72
"E2"	12	24	1.78
"E2"	13	24	2.08
"E2"	14	24	1.84
"E2"	15	24	1.92
"E2"	16	24	1.74
"E2"	17	24	1.83
"E2"	18	24	1.76
"E2"	19	24	2.01
"E2"	20	24	1.88
"E2"	21	24	1.43
"E2"	22	24	1.25
"E2"	23	24	1.74
"E2"	24	24	1.8
"E2"	25	24	1.04
"E2"	26	24	1.31
"E2"	27	24	1.74
"E2"	28	24	1.76
"E2"	29	24	1.34
"E2"	30	24	1.65
"E2"	31	24	2.06
"E2"	32	24	2.14
"E2"	33	24	1.5
"E2"	34	24	2.32
"E2"	35	24	2.02
"E2"	36	24	0.81
"E2"	1	25	2.47
"E2"	2	25	2.62
"E2"	3	25	2.57
"E2"	4	25	2.05
"E2"	5	25	2.05
"E2"	6	25	2.49
"E2"	7	25	1.5
"E2"	8	25	1.51
"E2"	9	25	1.8
"E2"	10	25	1.67
"E2"	11	25	1.66
"E2"	12	25	1.59
"E2"	13	25	2.11
"E2"	14	25	2.19
"E2"	15	25	2.35
