"expt"	"row"	"col"	"yield"
"I25N"	42	3	10.33
"I25N"	43	3	11.05
"I25N"	44	3	10.15
"I25N"	45	3	10.96
"I25N"	46	3	11.15
"I25N"	47	3	11.44
"I25N"	48	3	11.16
"I25N"	49	3	10.99
"I25N"	50	3	9.61
"I25N"	3	4	8.62
"I25N"	4	4	7.78
"I25N"	5	4	7.16
"I25N"	6	4	7.04
"I25N"	7	4	7.49
"I25N"	8	4	8.56
"I25N"	9	4	7.89
"I25N"	10	4	8.97
"I25N"	11	4	7.82
"I25N"	12	4	6.82
"I25N"	13	4	6.98
"I25N"	14	4	6.74
"I25N"	15	4	7.02
"I25N"	16	4	8.19
"I25N"	17	4	7.64
"I25N"	18	4	8.14
"I25N"	19	4	7.93
"I25N"	20	4	8.5
"I25N"	21	4	8.28
"I25N"	22	4	7.91
"I25N"	23	4	9.4
"I25N"	24	4	9.21
"I25N"	25	4	9.88
"I25N"	26	4	11.43
"I25N"	27	4	11.92
"I25N"	28	4	11.97
"I25N"	29	4	12.02
"I25N"	30	4	12.98
"I25N"	31	4	11.39
"I25N"	32	4	10.95
"I25N"	33	4	11.4
"I25N"	34	4	9.09
"I25N"	35	4	10.79
"I25N"	36	4	10.39
"I25N"	37	4	12.4
"I25N"	38	4	10.42
"I25N"	39	4	9.49
"I25N"	40	4	11.72
"I25N"	41	4	10.4
"I25N"	42	4	10.62
"I25N"	43	4	9.78
"I25N"	44	4	10.52
"I25N"	45	4	11.15
"I25N"	46	4	11.46
"I25N"	47	4	10.84
"I25N"	48	4	11.46
"I25N"	49	4	8.8
"I25N"	50	4	9.98
"I25N"	3	5	9.62
"I25N"	4	5	9.64
"I25N"	5	5	8.79
"I25N"	6	5	8.53
"I25N"	7	5	7.04
"I25N"	8	5	8.06
"I25N"	9	5	8.31
"I25N"	10	5	8.55
"I25N"	11	5	6.84
"I25N"	12	5	7
"I25N"	13	5	6.57
"I25N"	14	5	7.32
"I25N"	15	5	6.98
"I25N"	16	5	8.63
"I25N"	17	5	7.7
"I25N"	18	5	8.59
"I25N"	19	5	8.48
"I25N"	20	5	8.44
"I25N"	21	5	7.97
"I25N"	22	5	9.59
"I25N"	23	5	9.03
"I25N"	24	5	9.57
"I25N"	25	5	10.37
"I25N"	26	5	12.05
"I25N"	27	5	10.77
"I25N"	28	5	11.52
"I25N"	29	5	10.57
"I25N"	30	5	9.96
"I25N"	31	5	10.43
"I25N"	32	5	9.56
"I25N"	33	5	9.47
"I25N"	34	5	9.08
"I25N"	35	5	9.54
"I25N"	36	5	10.44
"I25N"	37	5	9.32
"I25N"	38	5	9.87
"I25N"	39	5	9.3
"I25N"	40	5	10.55
"I25N"	41	5	11.28
"I25N"	42	5	11.16
"I25N"	43	5	10.82
"I25N"	44	5	10.75
"I25N"	45	5	12.29
"I25N"	46	5	11.31
"I25N"	47	5	11.93
"I25N"	48	5	9.71
"I25N"	49	5	13.42
"I25N"	50	5	9.82
"I25N"	3	6	9.12
"I25N"	4	6	8.89
"I25N"	5	6	9.1
"I25N"	6	6	8.71
"I25N"	7	6	8.84
"I25N"	8	6	8.25
"I25N"	9	6	8.74
"I25N"	10	6	8.85
"I25N"	11	6	7.39
"I25N"	12	6	7.98
"I25N"	13	6	7.2
"I25N"	14	6	9.6
"I25N"	15	6	9.47
"I25N"	16	6	10.62
"I25N"	17	6	11.71
"I25N"	18	6	11.26
"I25N"	19	6	12.22
"I25N"	20	6	11.16
"I25N"	21	6	10.28
"I25N"	22	6	9.75
"I25N"	23	6	9.48
"I25N"	24	6	8.87
"I25N"	25	6	8.14
"I25N"	26	6	10.61
"I25N"	27	6	9.38
"I25N"	28	6	10.23
"I25N"	29	6	10.69
"I25N"	30	6	10.9
"I25N"	31	6	8.22
"I25N"	32	6	10.9
"I25N"	33	6	10.45
"I25N"	34	6	9.51
"I25N"	35	6	10.12
"I25N"	36	6	9.94
"I25N"	37	6	10.99
"I25N"	38	6	10.46
"I25N"	39	6	9.67
"I25N"	40	6	9.64
"I25N"	41	6	10.19
"I25N"	42	6	10.63
"I25N"	43	6	11.19
"I25N"	44	6	11.45
"I25N"	45	6	11.45
"I25N"	46	6	10.85
"I25N"	47	6	12.04
"I25N"	48	6	11.92
"I25N"	49	6	10.64
"I25N"	50	6	11.84
"M25E"	3	1	10.6
"M25E"	4	1	10.58
"M25E"	5	1	10.98
"M25E"	6	1	10.52
"M25E"	7	1	8.9
"M25E"	8	1	10.69
"M25E"	9	1	11.02
"M25E"	10	1	11.12
"M25E"	11	1	11.18
"M25E"	12	1	11.7
"M25E"	13	1	11.41
"M25E"	14	1	10.96
"M25E"	15	1	12.53
"M25E"	16	1	10.76
"M25E"	17	1	10.16
"M25E"	18	1	11.91
"M25E"	19	1	11.33
"M25E"	20	1	10.93
"M25E"	21	1	9.94
"M25E"	22	1	11.69
"M25E"	23	1	11.05
"M25E"	24	1	10.59
"M25E"	25	1	11.09
"M25E"	26	1	11.46
"M25E"	27	1	11.16
"M25E"	28	1	10.02
"M25E"	29	1	11.58
"M25E"	30	1	9.63
"M25E"	31	1	10.35
"M25E"	32	1	10.79
"M25E"	33	1	10.17
"M25E"	34	1	10.25
"M25E"	35	1	10.08
"M25E"	36	1	10.67
"M25E"	37	1	9.27
"M25E"	38	1	10.54
"M25E"	39	1	9.79
"M25E"	40	1	11.86
"M25E"	41	1	7.17
"M25E"	42	1	8.03
"M25E"	43	1	8.19
"M25E"	44	1	7.89
"M25E"	45	1	8.8
"M25E"	46	1	8
"M25E"	47	1	7.54
"M25E"	48	1	8.07
"M25E"	49	1	7.46
"M25E"	50	1	7.23
"M25E"	3	2	9.59
"M25E"	4	2	8.4
"M25E"	5	2	9.78
"M25E"	6	2	9.83
"M25E"	7	2	8.89
"M25E"	8	2	9
"M25E"	9	2	8.64
"M25E"	10	2	9.64
"M25E"	11	2	9.1
"M25E"	12	2	9.44
"M25E"	13	2	7.54
"M25E"	14	2	8.72
"M25E"	15	2	7.1
"M25E"	16	2	7.8
"M25E"	17	2	8.41
"M25E"	18	2	8.36
"M25E"	19	2	7.97
"M25E"	20	2	8.24
"M25E"	21	2	8.2
"M25E"	22	2	8.04
"M25E"	23	2	7.84
"M25E"	24	2	7.62
"M25E"	25	2	7.32
"M25E"	26	2	8.06
"M25E"	27	2	7.92
"M25E"	28	2	8.68
"M25E"	29	2	7.53
"M25E"	30	2	8.4
"M25E"	31	2	8.82
"M25E"	32	2	8.8
"M25E"	33	2	9.04
"M25E"	34	2	7.8
"M25E"	35	2	8.22
"M25E"	36	2	9.85
"M25E"	37	2	9.38
"M25E"	38	2	11
"M25E"	39	2	9.24
"M25E"	40	2	8.89
"M25E"	41	2	8.89
"M25E"	42	2	9.45
"M25E"	43	2	9.74
"M25E"	44	2	8.26
"M25E"	45	2	7.5
"M25E"	46	2	9.83
"M25E"	47	2	8.87
"M25E"	48	2	8.18
"M25E"	49	2	8.5
"M25E"	50	2	10.86
"M25E"	3	3	9.94
"M25E"	4	3	9.5
"M25E"	5	3	9.57
"M25E"	6	3	9.45
"M25E"	7	3	9.11
"M25E"	8	3	8.81
"M25E"	9	3	9.04
"M25E"	10	3	9.04
"M25E"	11	3	9.07
"M25E"	12	3	9.19
"M25E"	13	3	8.66
"M25E"	14	3	8.34
"M25E"	15	3	8.62
"M25E"	16	3	7.29
"M25E"	17	3	8.11
"M25E"	18	3	7.48
"M25E"	19	3	7.69
"M25E"	20	3	7.72
"M25E"	21	3	8.4
"M25E"	22	3	7.92
"M25E"	23	3	8.48
"M25E"	24	3	7.53
"M25E"	25	3	8.67
"M25E"	26	3	8.1
"M25E"	27	3	8.9
"M25E"	28	3	9.55
"M25E"	29	3	9.24
"M25E"	30	3	8.97
"M25E"	31	3	9.08
"M25E"	32	3	8
"M25E"	33	3	9.45
"M25E"	34	3	7.64
"M25E"	35	3	7.94
"M25E"	36	3	8.89
"M25E"	37	3	8.78
"M25E"	38	3	9.17
"M25E"	39	3	8.29
"M25E"	40	3	9.41
"M25E"	41	3	8.44
"M25E"	42	3	9.54
"M25E"	43	3	9.33
"M25E"	44	3	9.61
"M25E"	45	3	9.43
"M25E"	46	3	10.12
"M25E"	47	3	10.15
"M25E"	48	3	9.26
"M25E"	49	3	10.39
"M25E"	50	3	11.46
"M25E"	3	4	9
"M25E"	4	4	8.86
"M25E"	5	4	8.41
"M25E"	6	4	8.25
"M25E"	7	4	9.78
"M25E"	8	4	9.13
"M25E"	9	4	8.18
"M25E"	10	4	9.52
"M25E"	11	4	8.3
"M25E"	12	4	7.81
"M25E"	13	4	8.94
"M25E"	14	4	8.23
"M25E"	15	4	7.25
"M25E"	16	4	7.48
"M25E"	17	4	8.77
"M25E"	18	4	8.14
"M25E"	19	4	8.82
"M25E"	20	4	8.11
"M25E"	21	4	7.47
"M25E"	22	4	6.83
"M25E"	23	4	7.45
"M25E"	24	4	6.23
"M25E"	25	4	6.95
"M25E"	26	4	7.67
"M25E"	27	4	7.81
"M25E"	28	4	9.9
"M25E"	29	4	5.33
"M25E"	30	4	10.57
"M25E"	31	4	9.34
"M25E"	32	4	8.07
"M25E"	33	4	9.04
"M25E"	34	4	7.53
"M25E"	35	4	8.11
"M25E"	36	4	7.61
"M25E"	37	4	8.36
"M25E"	38	4	9.34
"M25E"	39	4	9.58
"M25E"	40	4	10.41
"M25E"	41	4	12.15
"M25E"	42	4	10.38
"M25E"	43	4	11.05
"M25E"	44	4	11.66
"M25E"	45	4	12.82
"M25E"	46	4	12.19
"M25E"	47	4	11.96
"M25E"	48	4	12.17
"M25E"	49	4	11.29
"M25E"	50	4	13.11
"M25E"	3	5	10.51
"M25E"	4	5	9.26
"M25E"	5	5	10.03
"M25E"	6	5	8.91
"M25E"	7	5	9.17
"M25E"	8	5	10.66
"M25E"	9	5	9.7
"M25E"	10	5	9.76
"M25E"	11	5	9.28
"M25E"	12	5	8.38
"M25E"	13	5	8.33
"M25E"	14	5	7.71
"M25E"	15	5	7.03
"M25E"	16	5	7.39
"M25E"	17	5	8.12
"M25E"	18	5	6.69
"M25E"	19	5	6.67
"M25E"	20	5	7.66
"M25E"	21	5	7.04
"M25E"	22	5	6.05
"M25E"	23	5	6.89
"M25E"	24	5	6.58
"M25E"	25	5	6.52
"M25E"	26	5	6.14
"M25E"	27	5	7.28
"M25E"	28	5	7.37
"M25E"	29	5	7.82
"M25E"	30	5	6.51
"M25E"	31	5	6.96
"M25E"	32	5	7.59
"M25E"	33	5	8.4
"M25E"	34	5	7.72
"M25E"	35	5	7.03
"M25E"	36	5	8.67
"M25E"	37	5	8.87
"M25E"	38	5	9.15
"M25E"	39	5	9.09
"M25E"	40	5	10.16
"M25E"	41	5	10.48
"M25E"	42	5	10.16
"M25E"	43	5	11.48
"M25E"	44	5	10.03
"M25E"	45	5	12.1
"M25E"	46	5	8.25
"M25E"	47	5	11.24
"M25E"	48	5	10.29
"M25E"	49	5	11.04
"M25E"	50	5	11.67
"M25E"	3	6	10.94
"M25E"	4	6	10.91
"M25E"	5	6	11.46
"M25E"	6	6	9.98
"M25E"	7	6	10.74
"M25E"	8	6	11.7
"M25E"	9	6	9.11
"M25E"	10	6	10.91
"M25E"	11	6	10.12
"M25E"	12	6	8.76
"M25E"	13	6	10
"M25E"	14	6	9.67
"M25E"	15	6	10.73
"M25E"	16	6	8.32
"M25E"	17	6	8.7
"M25E"	18	6	8
"M25E"	19	6	8.99
"M25E"	20	6	8.62
"M25E"	21	6	8.44
"M25E"	22	6	9.12
"M25E"	23	6	9.6
"M25E"	24	6	9.33
"M25E"	25	6	8.69
"M25E"	26	6	8.03
"M25E"	27	6	9.44
"M25E"	28	6	10.03
"M25E"	29	6	10.92
"M25E"	30	6	9.1
"M25E"	31	6	8.45
"M25E"	32	6	9.52
"M25E"	33	6	9.44
"M25E"	34	6	10.68
"M25E"	35	6	9.85
"M25E"	36	6	10.57
"M25E"	37	6	9.57
"M25E"	38	6	11.04
"M25E"	39	6	9.85
"M25E"	40	6	12.66
"M25E"	41	6	12.46
"M25E"	42	6	10.38
"M25E"	43	6	12.7
"M25E"	44	6	10.02
"M25E"	45	6	11.08
"M25E"	46	6	11.24
"M25E"	47	6	12.97
"M25E"	48	6	11.96
"M25E"	49	6	11.39
"M25E"	50	6	13.55
"M25N"	3	1	9.86
"M25N"	4	1	11.15
"M25N"	5	1	10.21
"M25N"	6	1	11.77
"M25N"	7	1	10.01
"M25N"	8	1	10.05
"M25N"	9	1	10.93
"M25N"	10	1	10.43
"M25N"	11	1	10.42
"M25N"	12	1	10.02
"M25N"	13	1	7.39
"M25N"	14	1	10.12
"M25N"	15	1	8.67
"M25N"	16	1	7.37
"M25N"	17	1	10.56
"M25N"	18	1	9.22
"M25N"	19	1	9.43
"M25N"	20	1	9.13
"M25N"	21	1	8.62
"M25N"	22	1	9.02
"M25N"	23	1	9.54
"M25N"	24	1	9.15
"M25N"	25	1	9.05
"M25N"	26	1	10.52
"M25N"	27	1	9.56
"M25N"	28	1	9.18
"M25N"	29	1	8.88
"M25N"	30	1	8.86
"M25N"	31	1	9.23
"M25N"	32	1	9.08
"M25N"	33	1	7.6
"M25N"	34	1	8.74
"M25N"	35	1	9.24
"M25N"	36	1	10.29
"M25N"	37	1	9.95
"M25N"	38	1	9.48
"M25N"	39	1	9.16
"M25N"	40	1	8.95
"M25N"	41	1	10.14
"M25N"	42	1	10.79
"M25N"	43	1	8.22
"M25N"	44	1	9.55
"M25N"	45	1	10.49
"M25N"	46	1	10.84
"M25N"	47	1	12.51
"M25N"	48	1	10.17
"M25N"	49	1	12.39
"M25N"	50	1	11.58
"M25N"	3	2	11.98
"M25N"	4	2	12.61
"M25N"	5	2	11.02
"M25N"	6	2	11.81
"M25N"	7	2	10.56
"M25N"	8	2	10.46
"M25N"	9	2	11
"M25N"	10	2	11.17
"M25N"	11	2	9.47
"M25N"	12	2	8
"M25N"	13	2	7.81
"M25N"	14	2	7.46
"M25N"	15	2	8.09
"M25N"	16	2	8.95
"M25N"	17	2	8.6
"M25N"	18	2	8.09
"M25N"	19	2	8.77
"M25N"	20	2	8.04
"M25N"	21	2	7.53
"M25N"	22	2	7.7
"M25N"	23	2	8.09
"M25N"	24	2	8.11
"M25N"	25	2	8.8
"M25N"	26	2	9.72
"M25N"	27	2	10.35
"M25N"	28	2	8.72
"M25N"	29	2	8.14
"M25N"	30	2	7.81
"M25N"	31	2	7.82
"M25N"	32	2	7.89
"M25N"	33	2	7.81
"M25N"	34	2	6.38
"M25N"	35	2	8.11
"M25N"	36	2	8.05
"M25N"	37	2	7.5
"M25N"	38	2	8.18
"M25N"	39	2	7.63
"M25N"	40	2	8.01
"M25N"	41	2	8.6
"M25N"	42	2	6.85
"M25N"	43	2	8.05
"M25N"	44	2	7.28
"M25N"	45	2	9.15
"M25N"	46	2	8.98
"M25N"	47	2	10.48
"M25N"	48	2	9.39
"M25N"	49	2	10.77
"M25N"	50	2	10.2
"M25N"	3	3	10
"M25N"	4	3	11.92
"M25N"	5	3	12.01
"M25N"	6	3	11.33
"M25N"	7	3	11.67
"M25N"	8	3	10.84
"M25N"	9	3	10.59
"M25N"	10	3	9.72
"M25N"	11	3	9.59
"M25N"	12	3	9.04
"M25N"	13	3	7.59
"M25N"	14	3	8.53
"M25N"	15	3	6.1
"M25N"	16	3	7.52
"M25N"	17	3	7.34
"M25N"	18	3	7.58
"M25N"	19	3	8.14
"M25N"	20	3	7.41
"M25N"	21	3	8.27
"M25N"	22	3	7.7
"M25N"	23	3	8.16
"M25N"	24	3	7.85
"M25N"	25	3	8.05
"M25N"	26	3	8.93
"M25N"	27	3	8.81
"M25N"	28	3	7.45
"M25N"	29	3	7.38
"M25N"	30	3	7.52
"M25N"	31	3	6.95
"M25N"	32	3	8.22
"M25N"	33	3	6.71
"M25N"	34	3	6.49
"M25N"	35	3	8.31
"M25N"	36	3	8.16
"M25N"	37	3	7.09
"M25N"	38	3	5.96
"M25N"	39	3	5.57
"M25N"	40	3	5.71
"M25N"	41	3	7.27
"M25N"	42	3	5.48
"M25N"	43	3	6.26
"M25N"	44	3	7.47
"M25N"	45	3	8.05
"M25N"	46	3	8.05
"M25N"	47	3	10.42
"M25N"	48	3	11.59
"M25N"	49	3	8.17
"M25N"	50	3	10.81
"M25N"	3	4	10.02
"M25N"	4	4	9.65
"M25N"	5	4	10.83
"M25N"	6	4	10.88
"M25N"	7	4	10.17
"M25N"	8	4	11.56
"M25N"	9	4	10.02
"M25N"	10	4	10.82
"M25N"	11	4	9.96
"M25N"	12	4	8.81
"M25N"	13	4	7.88
"M25N"	14	4	8.99
"M25N"	15	4	7.03
"M25N"	16	4	7.64
"M25N"	17	4	8.32
"M25N"	18	4	8.36
"M25N"	19	4	8.09
"M25N"	20	4	9.06
"M25N"	21	4	7.78
"M25N"	22	4	8.98
"M25N"	23	4	8.49
"M25N"	24	4	9.18
"M25N"	25	4	9.15
"M25N"	26	4	10.1
"M25N"	27	4	10.11
"M25N"	28	4	8.41
"M25N"	29	4	10.83
"M25N"	30	4	7.77
"M25N"	31	4	8.17
"M25N"	32	4	8.54
"M25N"	33	4	6.33
"M25N"	34	4	7.43
"M25N"	35	4	6.39
"M25N"	36	4	8.31
"M25N"	37	4	7.1
"M25N"	38	4	7.87
"M25N"	39	4	6.96
"M25N"	40	4	6.63
"M25N"	41	4	7.9
"M25N"	42	4	8.49
"M25N"	43	4	8.63
"M25N"	44	4	8.45
"M25N"	45	4	8.98
"M25N"	46	4	8.45
"M25N"	47	4	10.19
"M25N"	48	4	11.57
"M25N"	49	4	10.06
"M25N"	50	4	11.25
"M25N"	3	5	9.65
"M25N"	4	5	8.72
"M25N"	5	5	10.29
"M25N"	6	5	9.42
"M25N"	7	5	11.48
"M25N"	8	5	8.66
"M25N"	9	5	8.81
"M25N"	10	5	10.38
"M25N"	11	5	11.95
"M25N"	12	5	9.59
"M25N"	13	5	8.36
"M25N"	14	5	9.94
"M25N"	15	5	8.75
"M25N"	16	5	8.77
"M25N"	17	5	8.67
"M25N"	18	5	8.89
"M25N"	19	5	8.95
"M25N"	20	5	7.71
"M25N"	21	5	8.73
"M25N"	22	5	8.42
"M25N"	23	5	9.78
"M25N"	24	5	8.55
"M25N"	25	5	9.39
"M25N"	26	5	8.93
"M25N"	27	5	11.62
"M25N"	28	5	10.18
"M25N"	29	5	9.43
"M25N"	30	5	9.64
"M25N"	31	5	8.74
"M25N"	32	5	9.37
"M25N"	33	5	8.16
"M25N"	34	5	8.8
"M25N"	35	5	9.84
"M25N"	36	5	7.87
"M25N"	37	5	8.6
"M25N"	38	5	9.06
"M25N"	39	5	8.72
"M25N"	40	5	10.06
"M25N"	41	5	10.06
"M25N"	42	5	9.4
"M25N"	43	5	10.21
"M25N"	44	5	8.27
"M25N"	45	5	11.32
"M25N"	46	5	12.33
"M25N"	47	5	12.22
"M25N"	48	5	10.48
"M25N"	49	5	8.3
"M25N"	50	5	13.25
"M25N"	3	6	7.5
"M25N"	4	6	7.58
"M25N"	5	6	7.47
"M25N"	6	6	6.94
"M25N"	7	6	7.86
"M25N"	8	6	8.59
"M25N"	9	6	7.97
"M25N"	10	6	9.27
"M25N"	11	6	9.45
"M25N"	12	6	8.84
"M25N"	13	6	6.87
"M25N"	14	6	8.65
"M25N"	15	6	9.64
"M25N"	16	6	8.29
"M25N"	17	6	9.55
"M25N"	18	6	10.45
"M25N"	19	6	9.28
"M25N"	20	6	8.53
"M25N"	21	6	8.25
"M25N"	22	6	11.04
"M25N"	23	6	11.08
"M25N"	24	6	9.67
"M25N"	25	6	10.03
"M25N"	26	6	11.87
"M25N"	27	6	13.58
"M25N"	28	6	12.97
"M25N"	29	6	11.74
"M25N"	30	6	12.56
"M25N"	31	6	12.2
"M25N"	32	6	11.32
"M25N"	33	6	11.27
"M25N"	34	6	10.61
"M25N"	35	6	10.9
"M25N"	36	6	11.19
"M25N"	37	6	10.79
"M25N"	38	6	10.05
"M25N"	39	6	10.45
"M25N"	40	6	10.68
"M25N"	41	6	11.39
"M25N"	42	6	10.65
"M25N"	43	6	9.68
"M25N"	44	6	11.55
"M25N"	45	6	12.37
"M25N"	46	6	11.86
"M25N"	47	6	12.82
"M25N"	48	6	9.98
"M25N"	49	6	13.82
"M25N"	50	6	12.83
