year	state	acres	yield
1896	"Kansas"	62000	6.5
1896	"Kentucky"	2000	20
1896	"Maine"	10000	28.5
1896	"Maryland"	1000	20
1896	"Massachusetts"	2000	25
1896	"Michigan"	60000	22
1896	"Minnesota"	910000	24
1896	"Missouri"	2000	22.5
1896	"Montana"	15000	33.5
1896	"Nebraska"	89000	21.5
1896	"Nevada"	8000	26.5
1896	"New Hampshire"	3000	28.5
1896	"New Mexico"	1000	23.5
1896	"New York"	160000	23
1896	"North Dakota"	240000	19.5
1896	"Ohio"	40000	26.5
1896	"Oregon"	54000	26.5
1896	"Pennsylvania"	10000	21.5
1896	"South Dakota"	225000	22.5
1896	"Tennessee"	2000	14
1896	"Texas"	4000	11
1896	"Utah"	10000	26.5
1896	"Vermont"	17000	32.5
1896	"Virginia"	2000	14
1896	"Washington"	87000	18
1896	"Wisconsin"	465000	28.5
1897	"Arizona"	17000	29
1897	"California"	930000	22.5
1897	"Colorado"	20000	28.5
1897	"Idaho"	24000	29
1897	"Illinois"	18000	27.5
1897	"Indiana"	10000	28
1897	"Iowa"	620000	28
1897	"Kansas"	75000	16
1897	"Kentucky"	2000	28.5
1897	"Maine"	10000	26
1897	"Maryland"	1000	30
1897	"Massachusetts"	2000	24
1897	"Michigan"	53000	24
1897	"Minnesota"	875000	23
1897	"Missouri"	2000	17
1897	"Montana"	16000	39
1897	"Nebraska"	92000	24
1897	"Nevada"	7000	31
1897	"New Hampshire"	3000	27.5
1897	"New Mexico"	1000	26.5
1897	"New York"	135000	25
1897	"North Dakota"	255000	22.5
1897	"Ohio"	25000	29.5
1897	"Oregon"	55000	28.5
1897	"Pennsylvania"	9000	21.5
1897	"South Dakota"	245000	21
1897	"Tennessee"	2000	18
1897	"Texas"	4000	24
1897	"Utah"	9000	32
1897	"Vermont"	14000	26.5
1897	"Virginia"	2000	23
1897	"Washington"	92000	34
1897	"Wisconsin"	495000	30
1898	"Arizona"	17000	30
1898	"California"	930000	11
1898	"Colorado"	20000	26.5
1898	"Idaho"	27000	29
1898	"Illinois"	20000	28.5
1898	"Indiana"	10000	28.5
1898	"Iowa"	610000	30
1898	"Kansas"	90000	22.5
1898	"Kentucky"	1000	23.5
1898	"Maine"	10000	28
1898	"Maryland"	2000	30
1898	"Massachusetts"	2000	26
1898	"Michigan"	48000	25
1898	"Minnesota"	860000	27
1898	"Missouri"	2000	18
1898	"Montana"	19000	37.5
1898	"Nebraska"	93000	21.5
1898	"Nevada"	7000	31
1898	"New Hampshire"	2000	30
1898	"New Mexico"	1000	24
1898	"New York"	119000	25
1898	"North Dakota"	255000	24.5
1898	"Ohio"	25000	29.5
1898	"Oregon"	56000	27.5
1898	"Pennsylvania"	10000	21
1898	"South Dakota"	275000	23
1898	"Tennessee"	2000	17.5
1898	"Texas"	4000	24.5
1898	"Utah"	8000	37
1898	"Vermont"	14000	34
1898	"Virginia"	2000	23
1898	"Washington"	102000	32
1898	"Wisconsin"	470000	31.5
1899	"Arizona"	16000	28.2
1899	"California"	1030000	24.4
1899	"Colorado"	22000	24.2
1899	"Idaho"	33000	29.6
1899	"Illinois"	21000	32.1
1899	"Indiana"	10000	27.3
1899	"Iowa"	628000	28.8
1899	"Kansas"	119000	12.4
1899	"Kentucky"	1000	18.6
1899	"Maine"	9000	28.7
1899	"Maryland"	2000	28.1
1899	"Massachusetts"	2000	23.5
1899	"Michigan"	45000	25.9
1899	"Minnesota"	878000	26
1899	"Missouri"	2000	16.8
1899	"Montana"	23000	36.9
1899	"Nebraska"	92000	22.1
1899	"Nevada"	7000	31.8
1899	"New Hampshire"	2000	29.2
1899	"New Mexico"	1000	21.7
1899	"New York"	112000	26.5
1899	"North Dakota"	287000	23.5
1899	"Ohio"	34000	30.9
1899	"Oklahoma"	17000	21.1
1899	"Oregon"	60000	25.1
1899	"Pennsylvania"	10000	20.6
1899	"South Dakota"	3e+05	23.5
1899	"Tennessee"	2000	13.6
1899	"Texas"	4000	18.3
1899	"Utah"	9000	29.2
1899	"Vermont"	12000	31.3
1899	"Virginia"	3000	19.3
1899	"Washington"	122000	29.8
1899	"Wisconsin"	556000	33.5
1899	"Wyoming"	1000	24.2
1900	"Arizona"	14000	24
1900	"California"	1090000	18
1900	"Colorado"	25000	23
1900	"Idaho"	38000	30
1900	"Illinois"	22000	31
1900	"Indiana"	12000	24
1900	"Iowa"	620000	28.5
1900	"Kansas"	127000	18
1900	"Kentucky"	1000	24.5
1900	"Maine"	8000	27.5
1900	"Maryland"	2000	28
1900	"Michigan"	50000	26
1900	"Minnesota"	910000	20.5
1900	"Missouri"	2000	17.5
1900	"Montana"	20000	31
1900	"Nebraska"	90000	17
1900	"Nevada"	8000	33
1900	"New Hampshire"	2000	30
1900	"New Mexico"	1000	15
1900	"New York"	113000	22
1900	"North Dakota"	280000	6.5
1900	"Ohio"	50000	28
1900	"Oklahoma"	16000	20
1900	"Oregon"	66000	28
1900	"Pennsylvania"	9000	18.5
1900	"South Dakota"	385000	10
1900	"Tennessee"	2000	15.5
1900	"Texas"	4000	24
1900	"Utah"	10000	29.5
1900	"Vermont"	12000	33.5
1900	"Virginia"	3000	24
1900	"Washington"	125000	28
1900	"Wisconsin"	585000	25.5
1900	"Wyoming"	1000	8.5
1901	"Arizona"	17000	28
1901	"California"	1170000	26
1901	"Colorado"	26000	26.5
1901	"Idaho"	42000	33
1901	"Illinois"	25000	27.5
1901	"Indiana"	12000	25.5
1901	"Iowa"	610000	27
1901	"Kansas"	138000	8.5
1901	"Kentucky"	1000	26
1901	"Maine"	7000	28
1901	"Maryland"	2000	26.5
1901	"Michigan"	54000	23.5
1901	"Minnesota"	1010000	24
1901	"Missouri"	2000	13
1901	"Montana"	20000	32
1901	"Nebraska"	89000	11
1901	"Nevada"	8000	33.5
1901	"New Hampshire"	2000	30
1901	"New Mexico"	1000	26
1901	"New York"	107000	16
1901	"North Dakota"	265000	25.5
1901	"Ohio"	65000	27
1901	"Oklahoma"	14000	15
1901	"Oregon"	70000	29
1901	"Pennsylvania"	9000	17.5
1901	"South Dakota"	450000	23.5
1901	"Tennessee"	2000	18
1901	"Texas"	4000	13.5
1901	"Utah"	12000	32.5
1901	"Vermont"	11000	33.5
1901	"Virginia"	3000	22
1901	"Washington"	133000	34.5
1901	"Wisconsin"	580000	27
1901	"Wyoming"	2000	24.5
1902	"Arizona"	20000	26
1902	"California"	1240000	23
1902	"Colorado"	30000	20
1902	"Idaho"	49000	32.5
1902	"Illinois"	30000	32.5
1902	"Indiana"	11000	28.5
1902	"Iowa"	6e+05	27
1902	"Kansas"	139000	14.5
1902	"Kentucky"	1000	22
1902	"Maine"	7000	29.5
1902	"Maryland"	3000	31
1902	"Michigan"	58000	26
1902	"Minnesota"	1100000	26.5
1902	"Missouri"	4000	19
1902	"Montana"	23000	34
1902	"Nebraska"	83000	21.5
1902	"Nevada"	9000	33.5
1902	"New Hampshire"	2000	29
1902	"New Mexico"	1000	11.5
1902	"New York"	105000	29
1902	"North Dakota"	470000	26
1902	"Ohio"	55000	29.5
1902	"Oklahoma"	15000	22.5
1902	"Oregon"	76000	27
1902	"Pennsylvania"	9000	20
1902	"South Dakota"	560000	29
1902	"Tennessee"	2000	14.5
1902	"Texas"	4000	18
1902	"Utah"	13000	33
1902	"Vermont"	11000	30.5
1902	"Virginia"	4000	15
1902	"Washington"	143000	32
1902	"Wisconsin"	595000	34
1902	"Wyoming"	2000	24
1903	"Arizona"	24000	26.5
1903	"California"	1320000	22
1903	"Colorado"	31000	27.5
1903	"Idaho"	58000	33
1903	"Illinois"	34000	30.5
1903	"Indiana"	11000	23
1903	"Iowa"	5e+05	24
1903	"Kansas"	138000	24
1903	"Kentucky"	1000	21.5
1903	"Maine"	6000	29.5
1903	"Maryland"	3000	28.5
1903	"Michigan"	63000	24
1903	"Minnesota"	1330000	23
1903	"Missouri"	6000	16
1903	"Montana"	24000	34
1903	"Nebraska"	86000	21
1903	"Nevada"	10000	35
1903	"New Hampshire"	2000	27
1903	"New Mexico"	1000	25
1903	"New York"	98000	27
1903	"North Dakota"	745000	18.5
1903	"Ohio"	50000	22
1903	"Oklahoma"	14000	20
1903	"Oregon"	81000	23
1903	"Pennsylvania"	9000	20
1903	"South Dakota"	7e+05	26.5
1903	"Tennessee"	3000	17.5
1903	"Texas"	5000	21
1903	"Utah"	14000	32
1903	"Vermont"	12000	31.5
1903	"Virginia"	4000	25.5
1903	"Washington"	156000	29
1903	"Wisconsin"	690000	30
1903	"Wyoming"	2000	23.5
1904	"Arizona"	22000	28.5
1904	"California"	1370000	20.5
1904	"Colorado"	37000	28.5
1904	"Idaho"	68000	32
1904	"Illinois"	38000	31.5
1904	"Indiana"	11000	29.5
1904	"Iowa"	5e+05	27.5
1904	"Kansas"	150000	14
1904	"Kentucky"	1000	24.5
1904	"Maine"	6000	30
1904	"Maryland"	3000	29.5
1904	"Michigan"	67000	26
1904	"Minnesota"	1360000	26.5
1904	"Missouri"	8000	15
1904	"Montana"	24000	23
1904	"Nebraska"	97000	23
1904	"Nevada"	10000	36
1904	"New Hampshire"	1000	27.5
1904	"New Mexico"	1000	8
1904	"New York"	93000	27
1904	"North Dakota"	840000	23.5
1904	"Ohio"	45000	28
1904	"Oklahoma"	14000	13
1904	"Oregon"	85000	27
1904	"Pennsylvania"	9000	21
1904	"South Dakota"	805000	26
1904	"Tennessee"	3000	18
1904	"Texas"	5000	19.5
1904	"Utah"	16000	38
1904	"Vermont"	12000	33
1904	"Virginia"	5000	23.5
1904	"Washington"	160000	31
1904	"Wisconsin"	710000	31
1904	"Wyoming"	3000	22
1905	"Arizona"	25000	28
1905	"California"	1390000	21
1905	"Colorado"	43000	28.5
1905	"Idaho"	78000	32
1905	"Illinois"	44000	33.5
1905	"Indiana"	10000	28.5
1905	"Iowa"	560000	26
1905	"Kansas"	225000	18
1905	"Kentucky"	1000	24.5
1905	"Maine"	5000	29.5
1905	"Maryland"	3000	33
1905	"Michigan"	72000	24.5
1905	"Minnesota"	1380000	26
1905	"Missouri"	8000	19.5
1905	"Montana"	23000	30.5
1905	"Nebraska"	1e+05	22.5
1905	"Nevada"	10000	31
1905	"New Hampshire"	1000	28
1905	"New Mexico"	2000	16
1905	"New York"	89000	26
1905	"North Dakota"	660000	25
1905	"Ohio"	30000	24
1905	"Oklahoma"	13000	16
1905	"Oregon"	92000	28.5
1905	"Pennsylvania"	9000	20
1905	"South Dakota"	835000	29
1905	"Tennessee"	3000	18.5
1905	"Texas"	5000	20
1905	"Utah"	18000	36
1905	"Vermont"	11000	31.5
1905	"Virginia"	6000	25
1905	"Washington"	158000	34
1905	"Wisconsin"	745000	30.5
1905	"Wyoming"	4000	28
1906	"Arizona"	25000	29
1906	"California"	1510000	26
1906	"Colorado"	49000	28
1906	"Idaho"	89000	30
1906	"Illinois"	47000	29
1906	"Indiana"	9000	24
1906	"Iowa"	550000	26
1906	"Kansas"	218000	13.5
1906	"Kentucky"	1000	23.5
1906	"Maine"	5000	28.5
1906	"Maryland"	3000	33
1906	"Michigan"	78000	24.5
1906	"Minnesota"	1370000	27
1906	"Missouri"	7000	16
1906	"Montana"	22000	27
1906	"Nebraska"	97000	22
1906	"Nevada"	11000	35
1906	"New Hampshire"	1000	27.5
1906	"New Mexico"	2000	27.5
1906	"New York"	86000	26.5
1906	"North Dakota"	640000	23.5
1906	"Ohio"	20000	26
1906	"Oklahoma"	13000	19
1906	"Oregon"	99000	26
1906	"Pennsylvania"	9000	19.5
1906	"South Dakota"	855000	29
1906	"Tennessee"	3000	19
1906	"Texas"	5000	23
1906	"Utah"	21000	37.5
1906	"Vermont"	11000	29
1906	"Virginia"	7000	25
1906	"Washington"	161000	30
1906	"Wisconsin"	715000	30.5
1906	"Wyoming"	5000	20.5
1907	"Arizona"	26000	30
1907	"California"	1120000	23.5
1907	"Colorado"	61000	26
1907	"Idaho"	104000	35
1907	"Illinois"	52000	28.5
1907	"Indiana"	10000	22.5
1907	"Iowa"	550000	23
1907	"Kansas"	190000	5
1907	"Kentucky"	2000	23.5
1907	"Maine"	5000	26
1907	"Maryland"	4000	32.5
1907	"Michigan"	83000	20.5
1907	"Minnesota"	1480000	20
1907	"Missouri"	7000	17.5
1907	"Montana"	23000	29.5
1907	"Nebraska"	1e+05	15.5
1907	"Nevada"	11000	33
1907	"New Hampshire"	1000	25.5
1907	"New Mexico"	2000	26.5
1907	"New York"	81000	25
1907	"North Dakota"	890000	18.5
1907	"Ohio"	25000	25
1907	"Oklahoma"	13000	11.5
1907	"Oregon"	107000	32.5
1907	"Pennsylvania"	8000	20
1907	"South Dakota"	920000	23
1907	"Tennessee"	3000	20
1907	"Texas"	5000	17
1907	"Utah"	22000	35
1907	"Vermont"	11000	28
1907	"Virginia"	8000	23
1907	"Washington"	169000	33
1907	"Wisconsin"	755000	23
1907	"Wyoming"	6000	23
1908	"Arizona"	30000	29.5
1908	"California"	1180000	21
1908	"Colorado"	62000	23
1908	"Idaho"	110000	31.5
1908	"Illinois"	56000	31.5
1908	"Indiana"	10000	20.5
1908	"Iowa"	565000	24
1908	"Kansas"	170000	10
1908	"Kentucky"	2000	22
1908	"Maine"	4000	25
1908	"Maryland"	4000	29.5
1908	"Michigan"	89000	23.5
1908	"Minnesota"	1565000	23
1908	"Missouri"	8000	13
1908	"Montana"	25000	26
1908	"Nebraska"	108000	17.5
1908	"Nevada"	12000	32.5
1908	"New Hampshire"	1000	25
1908	"New Mexico"	2000	18.5
1908	"New York"	80000	26
1908	"North Dakota"	1160000	19
1908	"Ohio"	25000	22
1908	"Oklahoma"	13000	11.5
1908	"Oregon"	105000	21
1908	"Pennsylvania"	8000	20
1908	"South Dakota"	1015000	24.5
1908	"Tennessee"	3000	21
1908	"Texas"	5000	21
1908	"Utah"	24000	38
1908	"Vermont"	11000	28
1908	"Virginia"	9000	25.5
1908	"Washington"	166000	27
1908	"Wisconsin"	775000	30
1908	"Wyoming"	7000	21
1909	"Arizona"	33000	30.7
1909	"California"	1195000	22.1
1909	"Colorado"	71000	26.5
1909	"Idaho"	132000	34.7
1909	"Illinois"	63000	25.5
1909	"Indiana"	10000	23
1909	"Iowa"	571000	19
1909	"Kansas"	166000	13.4
1909	"Kentucky"	3000	24
1909	"Maine"	4000	25.8
1909	"Maryland"	4000	30.1
1909	"Michigan"	93000	22.9
1909	"Minnesota"	1574000	22.2
1909	"Missouri"	8000	17
1909	"Montana"	27000	27.7
1909	"Nebraska"	114000	17.5
1909	"Nevada"	12000	33.8
1909	"New Hampshire"	1000	24.5
1909	"New Mexico"	2000	20.4
1909	"New York"	80000	24
1909	"North Dakota"	1216000	21.7
1909	"Ohio"	24000	23.6
1909	"Oklahoma"	10000	12.4
1909	"Oregon"	109000	21.8
1909	"Pennsylvania"	8000	17.9
1909	"South Dakota"	1115000	20.1
1909	"Tennessee"	3000	20.7
1909	"Texas"	4000	13.5
1909	"Utah"	27000	33.3
1909	"Vermont"	11000	26.9
1909	"Virginia"	10000	25.6
1909	"Washington"	172000	33.9
1909	"Wisconsin"	816000	27
1909	"Wyoming"	9000	22.1
1910	"Arizona"	34000	29
1910	"California"	1330000	25
1910	"Colorado"	76000	20.5
1910	"Idaho"	123000	25.5
1910	"Illinois"	61000	30.5
1910	"Indiana"	11000	25.5
1910	"Iowa"	485000	29.5
1910	"Kansas"	230000	13
1910	"Kentucky"	3000	22
1910	"Maine"	4000	27
1910	"Maryland"	4000	35
1910	"Michigan"	93000	25
1910	"Minnesota"	1450000	19
1910	"Missouri"	8000	19
1910	"Montana"	30000	19.5
1910	"Nebraska"	118000	14
1910	"Nevada"	11000	28
1910	"New Hampshire"	1000	26.5
1910	"New Mexico"	2000	12.5
1910	"New York"	84000	28.5
1910	"North Dakota"	1200000	5
1910	"Ohio"	20000	26
1910	"Oklahoma"	14000	17.5
1910	"Oregon"	1e+05	23
1910	"Pennsylvania"	8000	20.5
1910	"South Dakota"	1050000	14
1910	"Tennessee"	3000	21.5
1910	"Texas"	8000	25
1910	"Utah"	23000	30
1910	"Vermont"	11000	28
1910	"Virginia"	10000	25
1910	"Washington"	176000	24
1910	"Wisconsin"	755000	25
1910	"Wyoming"	10000	18
1911	"Arizona"	31000	29.5
1911	"California"	1220000	25.5
1911	"Colorado"	74000	19.5
1911	"Idaho"	117000	35
1911	"Illinois"	61000	28
1911	"Indiana"	12000	24
1911	"Iowa"	450000	19.5
1911	"Kansas"	220000	7
1911	"Kentucky"	3000	21.5
1911	"Maine"	4000	24.5
1911	"Maryland"	4000	28
1911	"Michigan"	90000	21.5
1911	"Minnesota"	1475000	18
1911	"Missouri"	8000	12
1911	"Montana"	31000	27
1911	"Nebraska"	118000	5
1911	"Nevada"	12000	32.5
1911	"New Hampshire"	1000	23.5
1911	"New Mexico"	3000	19
1911	"New York"	85000	25
1911	"North Dakota"	1460000	19.5
1911	"Ohio"	30000	23.5
1911	"Oklahoma"	27000	5
1911	"Oregon"	96000	23
1911	"Pennsylvania"	7000	19
1911	"South Dakota"	1e+06	5
1911	"Tennessee"	3000	21
1911	"Texas"	12000	18
1911	"Utah"	27000	33.5
1911	"Vermont"	10000	27
1911	"Virginia"	9000	22
1911	"Washington"	176000	32
1911	"Wisconsin"	725000	25
1911	"Wyoming"	12000	22
1912	"Arizona"	31000	30.5
1912	"California"	1190000	24.5
1912	"Colorado"	76000	27.5
1912	"Idaho"	124000	36.5
1912	"Illinois"	63000	31.5
1912	"Indiana"	14000	24.5
1912	"Iowa"	405000	30
1912	"Kansas"	146000	20
1912	"Kentucky"	3000	26
1912	"Maine"	4000	24
1912	"Maryland"	4000	34
1912	"Michigan"	87000	24.5
1912	"Minnesota"	1490000	27
1912	"Missouri"	8000	17.5
1912	"Montana"	37000	30.5
1912	"Nebraska"	112000	20.5
1912	"Nevada"	12000	34
1912	"New Hampshire"	1000	23.5
1912	"New Mexico"	3000	21.5
1912	"New York"	87000	25.5
1912	"North Dakota"	1650000	25
1912	"Ohio"	45000	27
1912	"Oklahoma"	25000	16.5
1912	"Oregon"	90000	28.5
1912	"Pennsylvania"	7000	19.5
1912	"South Dakota"	865000	22.5
1912	"Tennessee"	3000	20.5
1912	"Texas"	14000	25
1912	"Utah"	27000	36
1912	"Vermont"	10000	23.5
1912	"Virginia"	9000	25
1912	"Washington"	183000	34
1912	"Wisconsin"	705000	29
1912	"Wyoming"	12000	26
1913	"Arizona"	29000	29
1913	"California"	1090000	20
1913	"Colorado"	118000	21
1913	"Idaho"	129000	35
1913	"Illinois"	68000	26
1913	"Indiana"	15000	20
1913	"Iowa"	370000	23
1913	"Kansas"	232000	7
1913	"Kentucky"	3000	23.5
1913	"Maine"	4000	25
1913	"Maryland"	4000	27
1913	"Michigan"	85000	23
1913	"Minnesota"	1450000	23
1913	"Missouri"	8000	15
1913	"Montana"	41000	29
1913	"Nebraska"	108000	12.5
1913	"Nevada"	12000	32
1913	"New Hampshire"	1000	25
1913	"New Mexico"	4000	16.5
1913	"New York"	93000	26.5
1913	"North Dakota"	1780000	19
1913	"Ohio"	50000	19
1913	"Oklahoma"	17000	7
1913	"Oregon"	85000	26
1913	"Pennsylvania"	7000	19.5
1913	"South Dakota"	960000	14.5
1913	"Tennessee"	3000	18.5
1913	"Texas"	15000	20
1913	"Utah"	30000	34.5
1913	"Vermont"	9000	26
1913	"Virginia"	9000	24.5
1913	"Washington"	185000	32.5
1913	"Wisconsin"	645000	25.5
1913	"Wyoming"	14000	24.5
1914	"Arizona"	27000	29
1914	"California"	1220000	28.5
1914	"Colorado"	112000	26.5
1914	"Idaho"	133000	32.5
1914	"Illinois"	69000	28.5
1914	"Indiana"	18000	22.5
1914	"Iowa"	325000	25.5
1914	"Kansas"	221000	20
1914	"Kentucky"	5000	25
1914	"Maine"	4000	26
1914	"Maryland"	4000	31
1914	"Michigan"	90000	25
1914	"Minnesota"	1380000	21.5
1914	"Missouri"	8000	16.5
1914	"Montana"	45000	26.5
1914	"Nebraska"	112000	19.5
1914	"Nevada"	13000	31
1914	"New Hampshire"	1000	25
1914	"New Mexico"	5000	23
1914	"New York"	97000	27
1914	"North Dakota"	1910000	19
1914	"Ohio"	30000	22
1914	"Oklahoma"	17000	17
1914	"Oregon"	82000	23.5
1914	"Pennsylvania"	7000	18.5
1914	"South Dakota"	850000	19.5
1914	"Tennessee"	3000	20.5
1914	"Texas"	16000	23
1914	"Utah"	32000	36
1914	"Vermont"	9000	24.5
1914	"Virginia"	9000	24
1914	"Washington"	187000	33
1914	"Wisconsin"	595000	27.5
1914	"Wyoming"	17000	25
1915	"Arizona"	26000	30.5
1915	"California"	1200000	27
1915	"Colorado"	120000	26
1915	"Idaho"	136000	35
1915	"Illinois"	66000	31.5
1915	"Indiana"	20000	23
1915	"Iowa"	285000	28.5
1915	"Kansas"	240000	24.5
1915	"Kentucky"	6000	24.5
1915	"Maine"	4000	23
1915	"Maryland"	4000	35
1915	"Michigan"	87000	26.5
1915	"Minnesota"	1250000	30
1915	"Missouri"	8000	16.5
1915	"Montana"	50000	35
1915	"Nebraska"	110000	25
1915	"Nevada"	12000	29.5
1915	"New Hampshire"	1000	24.5
1915	"New Mexico"	6000	19
1915	"New York"	101000	32
1915	"North Dakota"	1810000	26.5
1915	"Ohio"	25000	24
1915	"Oklahoma"	19000	19.5
1915	"Oregon"	85000	25
1915	"Pennsylvania"	7000	21
1915	"South Dakota"	750000	27.5
1915	"Tennessee"	4000	18.5
1915	"Texas"	18000	25
1915	"Utah"	34000	33.5
1915	"Vermont"	9000	27.5
1915	"Virginia"	10000	26
1915	"Washington"	180000	33.5
1915	"Wisconsin"	580000	35
1915	"Wyoming"	16000	30.5
1916	"Arizona"	25000	28.5
1916	"California"	1100000	26
1916	"Colorado"	160000	20.5
1916	"Idaho"	130000	33.5
1916	"Illinois"	85000	32
1916	"Indiana"	24000	21
1916	"Iowa"	265000	29
1916	"Kansas"	250000	12
1916	"Kentucky"	6000	22
1916	"Maine"	4000	23.5
1916	"Maryland"	4000	32
1916	"Michigan"	120000	22
1916	"Minnesota"	1375000	19.5
1916	"Missouri"	8000	16.5
1916	"Montana"	55000	30
1916	"Nebraska"	110000	21.5
1916	"Nevada"	12000	30
1916	"New Hampshire"	1000	25.5
1916	"New Mexico"	7000	12.5
1916	"New York"	107000	23.5
1916	"North Dakota"	1940000	14.5
1916	"Ohio"	35000	23
1916	"Oklahoma"	20000	7.5
1916	"Oregon"	82000	27
1916	"Pennsylvania"	10000	19.5
1916	"South Dakota"	840000	18.5
1916	"Tennessee"	5000	17.5
1916	"Texas"	20000	13.5
1916	"Utah"	34000	27
1916	"Vermont"	8000	24
1916	"Virginia"	10000	25.5
1916	"Washington"	145000	33.5
1916	"Wisconsin"	610000	28.5
1916	"Wyoming"	16000	22.5
1917	"Arizona"	27000	29
1917	"California"	1140000	28.5
1917	"Colorado"	168000	24
1917	"Idaho"	109000	23.5
1917	"Illinois"	145000	35
1917	"Indiana"	40000	25
1917	"Iowa"	3e+05	32
1917	"Kansas"	5e+05	7
1917	"Kentucky"	5000	23
1917	"Maine"	4000	24
1917	"Maryland"	4000	24
1917	"Michigan"	165000	26
1917	"Minnesota"	1275000	25
1917	"Missouri"	9000	19
1917	"Montana"	62000	16
1917	"Nebraska"	213000	16.5
1917	"Nevada"	11000	31
1917	"New Hampshire"	1000	26
1917	"New Mexico"	8000	13
1917	"New York"	136000	28
1917	"North Dakota"	2110000	12.5
1917	"Ohio"	55000	28.5
1917	"Oklahoma"	26000	12.5
1917	"Oregon"	90000	18
1917	"Pennsylvania"	10000	20.5
1917	"South Dakota"	1020000	23.5
1917	"Tennessee"	5000	17
1917	"Texas"	28000	12
1917	"Utah"	33000	32.5
1917	"Vermont"	9000	25
1917	"Virginia"	9000	26
1917	"Washington"	120000	22.5
1917	"Wisconsin"	6e+05	31
1917	"Wyoming"	16000	26.5
1918	"Arizona"	24000	28
1918	"California"	1130000	25.5
1918	"Colorado"	206000	21
1918	"Idaho"	91000	23.5
1918	"Illinois"	250000	31.5
1918	"Indiana"	60000	24.5
1918	"Iowa"	450000	28.5
1918	"Kansas"	385000	9
1918	"Kentucky"	6000	23.5
1918	"Maine"	5000	26
1918	"Maryland"	4000	28
1918	"Michigan"	3e+05	28
1918	"Minnesota"	1300000	29
1918	"Missouri"	10000	17.5
1918	"Montana"	55000	24
1918	"Nebraska"	343000	11
1918	"Nevada"	10000	26.5
1918	"New Hampshire"	1000	24.5
1918	"New Mexico"	8000	18.5
1918	"New York"	190000	31.5
1918	"North Dakota"	1950000	21
1918	"Ohio"	110000	28.5
1918	"Oklahoma"	43000	11
1918	"Oregon"	84000	17
1918	"Pennsylvania"	12000	21
1918	"South Dakota"	1215000	25.5
1918	"Tennessee"	6000	18
1918	"Texas"	30000	13.5
1918	"Utah"	32000	29
1918	"Vermont"	10000	25.5
1918	"Virginia"	9000	26
1918	"Washington"	145000	13
1918	"Wisconsin"	711000	33.5
1918	"Wyoming"	13000	35
1919	"Arizona"	22000	31
1919	"California"	987000	27
1919	"Colorado"	153000	18.5
1919	"Idaho"	68000	20
1919	"Illinois"	177000	24
1919	"Indiana"	74000	19.2
1919	"Iowa"	236000	23
1919	"Kansas"	425000	21
1919	"Kentucky"	6000	21.5
1919	"Maine"	4000	24
1919	"Maryland"	4000	29
1919	"Michigan"	302000	16.2
1919	"Minnesota"	814000	19
1919	"Missouri"	9000	18
1919	"Montana"	30000	12
1919	"Nebraska"	217000	21
1919	"Nevada"	6000	26.5
1919	"New Jersey"	1000	16.5
1919	"New Mexico"	9000	22
1919	"New York"	171000	20
1919	"North Dakota"	1105000	11.5
1919	"Ohio"	114000	22.5
1919	"Oklahoma"	77000	23
1919	"Oregon"	67000	21.5
1919	"Pennsylvania"	14000	19
1919	"South Dakota"	760000	17
1919	"Tennessee"	6000	16.3
1919	"Texas"	78000	30
1919	"Utah"	16000	22.9
1919	"Vermont"	9000	23
1919	"Virginia"	9000	26.4
1919	"Washington"	85000	27
1919	"Wisconsin"	516000	24.5
1919	"Wyoming"	8000	14.5
1920	"Arizona"	15000	30
1920	"California"	1086000	24
1920	"Colorado"	216000	22.5
1920	"Idaho"	81000	33.5
1920	"Illinois"	182000	30.4
1920	"Indiana"	59000	23
1920	"Iowa"	180000	26.5
1920	"Kansas"	599000	20.5
1920	"Kentucky"	5000	22.5
1920	"Maine"	4000	26
1920	"Maryland"	4000	23.5
1920	"Michigan"	242000	25.5
1920	"Minnesota"	1031000	23.5
1920	"Missouri"	7000	21.5
1920	"Montana"	64000	18
1920	"Nebraska"	256000	25
1920	"Nevada"	6000	38
1920	"New Jersey"	1000	20
1920	"New Mexico"	11000	21
1920	"New York"	158000	27
1920	"North Dakota"	1194000	17.5
1920	"Ohio"	93000	25.5
1920	"Oklahoma"	116000	16.5
1920	"Oregon"	67000	27.5
1920	"Pennsylvania"	13000	21
1920	"South Dakota"	1028000	22
1920	"Tennessee"	6000	19.4
1920	"Texas"	89000	19
1920	"Utah"	17000	29
1920	"Vermont"	8000	25
1920	"Virginia"	9000	25
1920	"Washington"	82000	33
1920	"Wisconsin"	502000	28.5
1920	"Wyoming"	8000	26
1921	"Arizona"	21000	29
1921	"California"	1032000	25
1921	"Colorado"	202000	21.5
1921	"Idaho"	81000	26
1921	"Illinois"	173000	26.3
1921	"Indiana"	50000	17
1921	"Iowa"	137000	22.5
1921	"Kansas"	570000	15.5
1921	"Kentucky"	6000	21
1921	"Maine"	4000	30
1921	"Maryland"	4000	26
1921	"Michigan"	218000	15
1921	"Minnesota"	969000	17.5
1921	"Missouri"	6000	20
1921	"Montana"	75000	20.5
1921	"Nebraska"	199000	20.5
1921	"Nevada"	7000	31.1
1921	"New Jersey"	1000	25
1921	"New Mexico"	10000	21
1921	"New York"	133000	20
1921	"North Dakota"	1096000	14.5
