year	state	acres	yield
1936	Arkansas	2490000	249
1936	California	368000	574
1936	Florida	88000	170
1936	Georgia	2276000	228
1936	Illinois	3600	297
1936	Kansas	800	60
1936	Kentucky	20200	325
1936	Louisiana	1401000	260
1936	Mississippi	2998000	305
1936	Missouri	410000	360
1936	NewMexico	116000	457
1936	NorthCarolina	957000	298
1936	Oklahoma	2251000	62
1936	Otherstates	25000	313
1936	SouthCarolina	1399000	279
1936	Tennessee	797000	260
1936	Texas	11597000	121
1936	Virginia	53000	298
1937	Alabama	2694000	290
1937	Arizona	299000	501
1937	Arkansas	2782000	328
1937	California	620000	570
1937	Florida	118000	162
1937	Georgia	2661000	270
1937	Illinois	4800	339
1937	Kansas	800	212
1937	Kentucky	24200	370
1937	Louisiana	1569000	337
1937	Mississippi	3421000	377
1937	Missouri	558000	346
1937	NewMexico	159000	490
1937	NorthCarolina	1103000	338
1937	Oklahoma	2372000	156
1937	Otherstates	30000	361
1937	SouthCarolina	1695000	289
1937	Tennessee	937000	338
1937	Texas	12539000	197
1937	Virginia	66000	312
1938	Alabama	2058000	251
1938	Arizona	203000	462
1938	Arkansas	2125000	304
1938	California	341000	596
1938	Florida	76000	163
1938	Georgia	2009000	203
1938	Illinois	4100	302
1938	Kansas	500	156
1938	Kentucky	15800	407
1938	Louisiana	1119000	289
1938	Mississippi	2533000	322
1938	Missouri	357000	450
1938	NewMexico	94000	489
1938	NorthCarolina	857000	216
1938	Oklahoma	1656000	163
1938	Otherstates	20000	379
1938	SouthCarolina	1243000	249
1938	Tennessee	733000	320
1938	Texas	8784000	168
1938	Virginia	40000	149
1939	Alabama	2020000	186
1939	Arizona	188000	514
1939	Arkansas	2125000	319
1939	California	327000	648
1939	Florida	68000	75
1939	Georgia	1929000	227
1939	Illinois	4100	514
1939	Kansas	400	182
1939	Kentucky	15600	466
1939	Louisiana	1120000	319
1939	Mississippi	2540000	299
1939	Missouri	377000	555
1939	NewMexico	93000	523
1939	NorthCarolina	737000	296
1939	Oklahoma	1784000	141
1939	Otherstates	20000	470
1939	SouthCarolina	1218000	342
1939	Tennessee	707000	305
1939	Texas	8520000	160
1939	Virginia	32000	191
1940	Alabama	1961000	190
1940	Arizona	220000	424
1940	Arkansas	2061000	349
1940	California	348000	749
1940	Florida	65000	154
1940	Georgia	1935000	250
1940	Illinois	5000	367
1940	Kansas	500	289
1940	Kentucky	16100	403
1940	Louisiana	1130000	194
1940	Mississippi	2500000	240
1940	Missouri	408000	454
1940	NewMexico	107000	576
1940	NorthCarolina	829000	427
1940	Oklahoma	1822000	211
1940	Otherstates	22000	392
1940	SouthCarolina	1234000	375
1940	Tennessee	715000	340
1940	Texas	8472000	184
1940	Virginia	32000	370
1941	Alabama	1746000	217
1941	Arizona	251000	346
1941	Arkansas	2010000	342
1941	California	351000	551
1941	Florida	61000	135
1941	Georgia	1817000	165
1941	Illinois	5100	551
1941	Kansas	500	224
1941	Kentucky	14600	625
1941	Louisiana	1014000	148
1941	Mississippi	2374000	288
1941	Missouri	415000	549
1941	NewMexico	117000	433
1941	NorthCarolina	795000	333
1941	Oklahoma	1659000	208
1941	Otherstates	20000	598
1941	SouthCarolina	1174000	166
1941	Tennessee	680000	422
1941	Texas	7717000	165
1941	Virginia	35000	382
1942	Alabama	1702000	261
1942	Arizona	271000	342
1942	Arkansas	1970000	362
1942	California	355000	544
1942	Florida	56000	141
1942	Georgia	1714000	240
1942	Illinois	6000	362
1942	Kansas	400	95
1942	Kentucky	15600	506
1942	Louisiana	1001000	285
1942	Mississippi	2392000	395
1942	Missouri	420000	476
1942	NewMexico	130000	409
1942	NorthCarolina	846000	412
1942	Oklahoma	1785000	190
1942	Otherstates	22000	459
1942	SouthCarolina	1139000	294
1942	Tennessee	715000	420
1942	Texas	8044000	182
1942	Virginia	40000	403
1943	Alabama	1620000	285
1943	Arizona	202000	311
1943	Arkansas	1850000	291
1943	California	289000	567
1943	Florida	40000	187
1943	Georgia	1610000	253
1943	Illinois	3100	317
1943	Kansas	200	116
1943	Kentucky	13500	424
1943	Louisiana	982000	362
1943	Mississippi	2500000	354
1943	Missouri	366000	386
1943	NewMexico	110000	471
1943	NorthCarolina	846000	338
1943	Oklahoma	1500000	123
1943	Otherstates	17000	401
1943	SouthCarolina	1145000	291
1943	Tennessee	720000	327
1943	Texas	7780000	174
1943	Virginia	33000	355
1944	Alabama	1393000	347
1944	Arizona	144000	453
1944	Arkansas	1774000	377
1944	California	301000	521
1944	Florida	29000	219
1944	Georgia	1335000	292
1944	Illinois	3800	389
1944	Kentucky	13000	443
1944	Louisiana	850000	351
1944	Mississippi	2325000	400
1944	Missouri	405000	487
1944	NewMexico	114000	488
1944	NorthCarolina	750000	454
1944	Oklahoma	1480000	205
1944	Otherstates	76000	361
1944	SouthCarolina	1060000	391
1944	Tennessee	660000	409
1944	Texas	6950000	183
1944	Virginia	30000	460
1945	Alabama	1379000	324
1945	Arizona	154000	363
1945	Arkansas	1500000	333
1945	California	317000	535
1945	Florida	24000	169
1945	Georgia	1250000	257
1945	Illinois	3300	186
1945	Kentucky	12500	292
1945	Louisiana	750000	248
1945	Mississippi	2240000	334
1945	Missouri	260000	331
1945	NewMexico	116000	436
1945	NorthCarolina	575000	357
1945	Oklahoma	1085000	126
1945	Otherstates	59000	269
1945	SouthCarolina	954000	334
1945	Tennessee	590000	379
1945	Texas	5800000	149
1945	Virginia	19000	397
1946	Alabama	1530000	258
1946	Arizona	145000	521
1946	Arkansas	1700000	361
1946	California	358000	613
1946	Florida	22000	131
1946	Georgia	1210000	221
1946	Illinois	3500	210
1946	Kentucky	10600	429
1946	Louisiana	7e+05	169
1946	Mississippi	2220000	226
1946	Missouri	336000	436
1946	NewMexico	119000	573
1946	NorthCarolina	6e+05	351
1946	Oklahoma	1020000	123
1946	Otherstates	56000	289
1946	SouthCarolina	960000	348
1946	Tennessee	630000	395
1946	Texas	6e+06	134
1946	Virginia	20000	404
1947	Alabama	1500000	298
1947	Arizona	225000	497
1947	Arkansas	2050000	298
1947	California	534000	693
1947	Florida	31000	165
1947	Georgia	1274000	246
1947	Illinois	3500	237
1947	Kentucky	12100	390
1947	Louisiana	770000	314
1947	Mississippi	2350000	320
1947	Missouri	472000	315
1947	NewMexico	163000	528
1947	NorthCarolina	670000	323
1947	Oklahoma	1120000	141
1947	Otherstates	70000	275
1947	SouthCarolina	1050000	297
1947	Tennessee	730000	341
1947	Texas	8352000	198
1947	Virginia	23000	369
1948	Alabama	1630000	353
1948	Arizona	281000	558
1948	Arkansas	2305000	412
1948	California	804000	576
1948	Florida	29000	249
1948	Georgia	1289000	279
1948	Illinois	4500	284
1948	Kentucky	12900	490
1948	Louisiana	890000	408
1948	Mississippi	2560000	441
1948	Missouri	555000	436
1948	Nevada	100	319
1948	NewMexico	209000	542
1948	NorthCarolina	737000	440
1948	Oklahoma	1025000	175
1948	Otherstates	73000	365
1948	SouthCarolina	1120000	372
1948	Tennessee	820000	391
1948	Texas	8613000	176
1948	Virginia	26000	447
1949	Alabama	1890000	216
1949	Arizona	385000	674
1949	Arkansas	2580000	303
1949	California	925000	656
1949	Florida	46000	181
1949	Georgia	1560000	185
1949	Illinois	4900	222
1949	Kentucky	15000	380
1949	Louisiana	950000	329
1949	Mississippi	2730000	261
1949	Missouri	6e+05	368
1949	Nevada	800	316
1949	NewMexico	3e+05	441
1949	NorthCarolina	880000	253
1949	Oklahoma	1300000	225
1949	Otherstates	99000	254
1949	SouthCarolina	1245000	213
1949	Tennessee	895000	338
1949	Texas	11100000	261
1949	Virginia	32000	305
1950	Alabama	1305000	212
1950	Arizona	275000	825
1950	Arkansas	1670000	313
1950	California	581000	805
1950	Florida	31000	226
1950	Georgia	1030000	228
1950	Illinois	3100	190
1950	Kentucky	10100	262
1950	Louisiana	715000	287
1950	Mississippi	2030000	314
1950	Missouri	435000	278
1950	Nevada	100	611
1950	NewMexico	170000	526
1950	NorthCarolina	580000	149
1950	Oklahoma	795000	145
1950	Otherstates	62000	200
1950	SouthCarolina	865000	224
1950	Tennessee	630000	310
1950	Texas	6700000	211
1950	Virginia	18000	120
1951	Alabama	1490000	293
1951	Arizona	573000	671
1951	Arkansas	2045000	292
1951	California	1305000	648
1951	Florida	62000	255
1951	Georgia	1410000	318
1951	Illinois	2700	167
1951	Kentucky	12200	236
1951	Louisiana	935000	391
1951	Mississippi	2340000	329
1951	Missouri	530000	279
1951	Nevada	1300	516
1951	NewMexico	3e+05	435
1951	NorthCarolina	702000	370
1951	Oklahoma	1485000	149
1951	Otherstates	99000	268
1951	SouthCarolina	1100000	379
1951	Tennessee	785000	325
1951	Texas	11850000	165
1951	Virginia	21000	323
1952	Alabama	1585000	269
1952	Arizona	674000	673
1952	Arkansas	1940000	337
1952	California	1386000	628
1952	Florida	60000	249
1952	Georgia	1455000	241
1952	Illinois	2200	180
1952	Kentucky	10000	346
1952	Louisiana	890000	408
1952	Mississippi	2416000	378
1952	Missouri	515000	367
1952	Nevada	1500	569
1952	NewMexico	295000	536
1952	NorthCarolina	745000	366
1952	Oklahoma	1220000	104
1952	Otherstates	1e+05	307
1952	SouthCarolina	1140000	276
1952	Tennessee	860000	355
1952	Texas	10700000	171
1952	Virginia	26000	424
1953	Alabama	1620000	285
1953	Arizona	690000	743
1953	Arkansas	2070000	358
1953	California	1340000	632
1953	Florida	71000	182
1953	Georgia	1375000	262
1953	Illinois	2300	357
1953	Kentucky	10100	480
1953	Louisiana	950000	407
1953	Mississippi	2490000	410
1953	Missouri	555000	386
1953	Nevada	2300	325
1953	NewMexico	315000	497
1953	NorthCarolina	775000	278
1953	Oklahoma	1020000	205
1953	SouthCarolina	1175000	281
1953	Tennessee	950000	354
1953	Texas	8900000	233
1953	Virginia	30000	291
1954	Alabama	1170000	298
1954	Arizona	420000	1039
1954	Arkansas	1700000	380
1954	California	883000	806
1954	Florida	36200	332
1954	Georgia	1025000	286
1954	Illinois	3000	444
1954	Kentucky	9600	588
1954	Louisiana	688000	399
1954	Mississippi	1960000	384
1954	Missouri	450000	478
1954	Nevada	1800	561
1954	NewMexico	204000	743
1954	NorthCarolina	545000	319
1954	Oklahoma	930000	151
1954	SouthCarolina	830000	288
1954	Tennessee	648000	405
1954	Texas	7730000	245
1954	Virginia	17100	285
1955	Alabama	1050000	478
1955	Arizona	355000	981
1955	Arkansas	1460000	545
1955	California	745000	774
1955	Florida	33500	354
1955	Georgia	895000	376
1955	Illinois	2700	317
1955	Kentucky	7800	626
1955	Louisiana	615000	454
1955	Mississippi	1700000	570
1955	Missouri	390000	502
1955	Nevada	2200	430
1955	NewMexico	185000	688
1955	NorthCarolina	480000	350
1955	Oklahoma	790000	281
1955	SouthCarolina	730000	375
1955	Tennessee	570000	523
1955	Texas	6900000	281
1955	Virginia	16500	332
1956	Alabama	972000	370
1956	Arizona	358000	1108
1956	Arkansas	1365000	500
1956	California	749000	924
1956	Florida	30000	215
1956	Georgia	830000	334
1956	Illinois	2900	457
1956	Kentucky	7200	676
1956	Louisiana	562000	496
1956	Mississippi	1595000	483
1956	Missouri	366000	586
1956	Nevada	2000	554
1956	NewMexico	181000	797
1956	NorthCarolina	440000	391
1956	Oklahoma	715000	175
1956	SouthCarolina	682000	360
1956	Tennessee	543000	488
1956	Texas	6200000	280
1956	Virginia	15300	381
1957	Alabama	735000	346
1957	Arizona	352000	1037
1957	Arkansas	1130000	416
1957	California	711000	1035
1957	Florida	20400	237
1957	Georgia	570000	333
1957	Illinois	2000	254
1957	Kentucky	6000	451
1957	Louisiana	440000	380
1957	Mississippi	1335000	388
1957	Missouri	305000	281
1957	Nevada	2200	652
1957	NewMexico	183000	619
1957	NorthCarolina	344000	321
1957	Oklahoma	540000	234
1957	SouthCarolina	5e+05	329
1957	Tennessee	465000	427
1957	Texas	5905000	295
1957	Virginia	12500	329
1958	Alabama	530000	398
1958	Arizona	377000	931
1958	Arkansas	1015000	436
1958	California	732000	1049
1958	Florida	14400	304
1958	Georgia	381000	443
1958	Illinois	1600	208
1958	Kentucky	5200	465
1958	Louisiana	364000	392
1958	Mississippi	1125000	409
1958	Missouri	295000	446
1958	Nevada	2800	785
1958	NewMexico	176000	820
1958	NorthCarolina	263000	466
1958	Oklahoma	410000	365
1958	SouthCarolina	352000	406
1958	Tennessee	4e+05	501
1958	Texas	5395000	383
1958	Virginia	10200	438
1959	Alabama	835000	412
1959	Arizona	383000	893
1959	Arkansas	1305000	566
1959	California	875000	1055
1959	Florida	26500	244
1959	Georgia	655000	381
1959	Illinois	2100	359
1959	Kentucky	7900	631
1959	Louisiana	495000	476
1959	Mississippi	1475000	509
1959	Missouri	4e+05	607
1959	Nevada	3400	848
1959	NewMexico	198000	782
1959	NorthCarolina	390000	395
1959	Oklahoma	625000	292
1959	SouthCarolina	565000	353
1959	Tennessee	510000	620
1959	Texas	6350000	334
1959	Virginia	16000	378
1960	Alabama	860000	421
1960	Arizona	426000	953
1960	Arkansas	1320000	485
1960	California	946000	981
1960	Florida	24500	327
1960	Georgia	653000	371
1960	Illinois	2000	352
1960	Kentucky	8000	565
1960	Louisiana	510000	470
1960	Mississippi	1520000	486
1960	Missouri	412000	548
1960	Nevada	3500	929
1960	NewMexico	201000	693
1960	NorthCarolina	390000	284
1960	Oklahoma	630000	348
1960	SouthCarolina	550000	360
1960	Tennessee	512000	545
1960	Texas	6325000	329
1960	Virginia	15500	321
1961	Alabama	905000	327
1961	Arizona	392000	1010
1961	Arkansas	1360000	512
1961	California	816000	990
1961	Florida	23500	279
1961	Georgia	693000	354
1961	Illinois	1500	211
1961	Kentucky	6400	384
1961	Louisiana	535000	429
1961	Mississippi	1580000	493
1961	Missouri	384000	469
1961	Nevada	3500	838
1961	NewMexico	197000	728
1961	NorthCarolina	396000	337
1961	Oklahoma	645000	274
1961	SouthCarolina	585000	337
1961	Tennessee	538000	493
1961	Texas	6560000	350
1961	Virginia	13400	363
1962	Alabama	9e+05	371
1962	Arizona	405000	1112
1962	Arkansas	1355000	512
1962	California	809000	1132
1962	Florida	20600	371
1962	Georgia	692000	369
1962	Illinois	2000	500
1962	Kentucky	6500	551
1962	Louisiana	565000	464
1962	Mississippi	1585000	512
1962	Missouri	383000	582
1962	Nevada	3500	883
1962	NewMexico	201000	638
1962	NorthCarolina	402000	327
1962	Oklahoma	612000	243
1962	SouthCarolina	575000	373
1962	Tennessee	538000	494
1962	Texas	6500000	348
1962	Virginia	14800	248
1963	Alabama	832000	511
1963	Arizona	387000	1037
1963	Arkansas	1230000	582
1963	California	730000	1124
1963	Florida	23800	384
1963	Georgia	639000	453
1963	Illinois	2100	469
1963	Kentucky	6200	688
1963	Louisiana	519000	628
1963	Mississippi	1438000	709
1963	Missouri	343000	630
1963	Nevada	3300	841
1963	NewMexico	190000	682
1963	NorthCarolina	375000	449
1963	Oklahoma	590000	273
1963	SouthCarolina	536000	405
1963	Tennessee	504000	621
1963	Texas	5850000	362
1963	Virginia	14000	400
1964	Alabama	831000	512
1964	Arizona	375000	1020
1964	Arkansas	1242000	605
1964	Florida	24000	325
1964	Georgia	632000	467
1964	Illinois	2500	510
1964	Kentucky	6300	592
1964	Louisiana	520000	544
1964	Mississippi	1460000	732
1964	Missouri	347000	564
1964	Nevada	3100	777
1964	NorthCarolina	381000	470
1964	Oklahoma	575000	239
1964	SouthCarolina	538000	496
1964	Tennessee	502000	640
1964	Virginia	14700	444
1965	Alabama	809000	505
1965	Arizona	339900	1108
1965	Arkansas	1205000	572
1965	Florida	19000	353
1965	Georgia	577000	467
1965	Illinois	2300	458
1965	Kentucky	6200	619
1965	Louisiana	498000	540
1965	Mississippi	1430000	678
1965	Missouri	334000	559
1965	Nevada	2900	614
1965	NorthCarolina	368000	287
1965	Oklahoma	555000	319
1965	SouthCarolina	489000	486
1965	Tennessee	499000	611
1965	Virginia	14500	273
1966	Alabama	564000	392
1966	Arizona	252200	979
1966	Arkansas	865000	418
1966	Florida	14300	336
1966	Georgia	380000	398
1966	Illinois	500	354
1966	Kentucky	2500	525
1966	Louisiana	357000	602
1966	Mississippi	993000	653
1966	Missouri	190000	408
1966	Nevada	2200	813
1966	NorthCarolina	155000	290
1966	Oklahoma	380000	270
1966	SouthCarolina	305000	442
1966	Tennessee	365000	475
1966	Virginia	6100	180
1967	Alabama	340000	282
1967	Arizona	244700	887
1967	Arkansas	715000	333
1967	Florida	10000	336
1967	Georgia	267000	408
1967	Illinois	200	245
1967	Kentucky	900	322
1967	Louisiana	330000	621
1967	Mississippi	890000	567
1967	Missouri	90000	314
1967	Nevada	2200	867
1967	NorthCarolina	75000	277
1967	Oklahoma	370000	251
1967	SouthCarolina	190000	449
1967	Tennessee	236000	295
1967	Virginia	600	138
1968	Alabama	525000	362
1968	Arizona	298300	1180
1968	Arkansas	980000	502
1968	Florida	11000	431
1968	Georgia	395000	322
1968	Illinois	300	347
1968	Kentucky	3600	574
1968	Louisiana	410000	636
1968	Mississippi	1105000	660
1968	Missouri	190000	495
1968	Nevada	2400	872
1968	NorthCarolina	189000	310
1968	Oklahoma	380000	333
1968	SouthCarolina	340000	352
1968	Tennessee	360000	432
1968	Virginia	6000	242
1969	Alabama	540000	409
1969	Arizona	310400	977
1969	Arkansas	1055000	518
1969	Florida	9700	464
1969	Georgia	385000	351
1969	Illinois	400	460
1969	Kentucky	5400	516
1969	Louisiana	420000	551
1969	Mississippi	1185000	534
1969	Missouri	292000	533
1969	Nevada	2300	654
1969	NorthCarolina	166000	287
1969	Oklahoma	465000	288
1969	SouthCarolina	287000	342
1969	Tennessee	4e+05	505
1969	Virginia	5000	201
1970	Alabama	538000	453
1970	Arizona	273800	859
1970	Arkansas	1070000	470
1970	Florida	8200	436
1970	Georgia	375000	373
1970	Illinois	400	245
1970	Kentucky	3400	344
1970	Louisiana	450000	555
1970	Mississippi	1190000	658
1970	Missouri	250000	431
1970	Nevada	2200	545
1970	NorthCarolina	160000	464
1970	Oklahoma	450000	206
1970	SouthCarolina	290000	349
1970	Tennessee	390000	483
1970	Virginia	4300	384
1971	Alabama	558000	551
1971	Arizona	285400	854
1971	Arkansas	1140000	522
1971	Florida	9300	602
1971	Georgia	385000	466
1971	Illinois	800	242
1971	Kentucky	4300	573
1971	Louisiana	5e+05	576
1971	Mississippi	1325000	613
1971	Missouri	313000	614
1971	Nevada	2300	319
1971	NorthCarolina	175000	371
1971	Oklahoma	396000	215
1971	SouthCarolina	320000	412
1971	Tennessee	425000	597
1971	Virginia	4200	247
1972	Alabama	580000	470
1972	Arizona	310900	1006
1972	Arkansas	1410000	488
1972	Florida	11300	572
1972	Georgia	430000	395
1972	Illinois	1100	256
1972	Kentucky	5000	397
1972	Louisiana	665000	509
1972	Mississippi	1606000	599
1972	Missouri	405000	520
1972	Nevada	2100	607
1972	NorthCarolina	170000	337
1972	Oklahoma	510000	313
1972	SouthCarolina	340000	435
1972	Tennessee	485000	543
1972	Virginia	2500	265
1973	Alabama	510000	423
1973	Arizona	310000	1012
1973	Arkansas	975000	513
1973	Florida	11500	522
1973	Georgia	375000	499
1973	Kentucky	300	486
1973	Louisiana	520000	481
1973	Mississippi	1340000	651
1973	Missouri	173000	501
1973	Nevada	1900	477
1973	NorthCarolina	173000	455
1973	Oklahoma	526000	390
1973	SouthCarolina	294000	473
1973	Tennessee	440000	472
1973	Virginia	2400	440
1974	Alabama	585000	429
1974	Arizona	426700	1179
1974	Arkansas	1130000	374
1974	California	1238300	1006
1974	Florida	12100	503
1974	Georgia	410000	490
1974	Illinois	500	288
1974	Kentucky	4500	280
1974	Louisiana	635000	423
1974	Mississippi	1710000	448
1974	Missouri	330000	335
1974	Nevada	1700	586
1974	NewMexico	154500	500
1974	NorthCarolina	145000	440
1974	Oklahoma	547000	272
1974	SouthCarolina	272000	483
1974	Tennessee	510000	290
1974	Texas	4432800	269
1974	Virginia	1500	384
1975	Alabama	370000	405
1975	Arizona	297800	985
1975	Arkansas	680000	485
1975	California	875100	1072
1975	Florida	3700	346
1975	Georgia	160000	443
1975	Kentucky	600	257
1975	Louisiana	310000	535
1975	Mississippi	1100000	454
1975	Missouri	210000	449
1975	Nevada	1000	721
1975	NewMexico	97500	358
1975	NorthCarolina	53000	412
1975	Oklahoma	295000	277
1975	SouthCarolina	103000	454
1975	Tennessee	315000	339
1975	Texas	3923500	293
1975	Virginia	800	344
1976	Alabama	420000	399
1976	Arizona	370000	1148
1976	Arkansas	950000	392
1976	California	1120100	1064
1976	Florida	7100	514
1976	Georgia	240000	398
1976	Kentucky	1300	258
1976	Louisiana	560000	474
1976	Mississippi	1470000	376
1976	Missouri	260000	305
1976	Nevada	1100	738
1976	NewMexico	70300	519
1976	NorthCarolina	71000	489
1976	Oklahoma	335000	251
1976	SouthCarolina	159000	438
1976	Tennessee	370000	295
1976	Texas	4508000	353
1976	Virginia	600	480
1977	Alabama	395000	337
1977	Arizona	557300	978
1977	Arkansas	930000	534
1977	California	1390300	963
1977	Florida	6100	425
1977	Georgia	170000	232
1977	Kentucky	800	420
1977	Louisiana	540000	583
1977	Mississippi	1360000	581
1977	Missouri	258000	437
1977	Nevada	1300	598
1977	NewMexico	137300	604
1977	NorthCarolina	83000	305
1977	Oklahoma	520000	402
1977	SouthCarolina	153000	342
1977	Tennessee	3e+05	407
1977	Texas	6472500	408
1977	Virginia	700	194
1978	Alabama	315000	443
1978	Arizona	572200	941
1978	Arkansas	760000	417
1978	California	1455100	640
1978	Florida	3600	506
1978	Georgia	115000	463
1978	Louisiana	510000	450
1978	Mississippi	1180000	561
1978	Missouri	182000	496
1978	Nevada	1300	542
1978	NewMexico	122700	446
1978	NorthCarolina	42000	515
1978	Oklahoma	585000	292
1978	SouthCarolina	98000	562
1978	Tennessee	230000	490
1978	Texas	6228000	294
1978	Virginia	100	480
1979	Alabama	305000	510
1979	Arizona	618300	1046
1979	Arkansas	530000	549
1979	California	1635100	1000
1979	Florida	3400	565
1979	Georgia	150000	486
1979	Louisiana	465000	712
1979	Mississippi	1050000	657
1979	Missouri	137000	550
1979	Nevada	1100	655
1979	NewMexico	140800	380
1979	NorthCarolina	45000	459
1979	Oklahoma	580000	432
1979	SouthCarolina	109000	510
1979	Tennessee	230000	357
1979	Texas	6830900	389
1979	Virginia	300	320
1980	Alabama	321000	411
1980	Arizona	591100	1158
1980	Arkansas	645000	330
1980	California	1540100	969
1980	Florida	5900	610
1980	Georgia	160000	258
1980	Louisiana	560000	394
1980	Mississippi	1125000	488
1980	Missouri	241000	353
1980	Nevada	900	640
1980	NewMexico	127000	430
1980	NorthCarolina	65000	381
1980	Oklahoma	565000	174
1980	SouthCarolina	120000	309
1980	Tennessee	275000	349
1980	Texas	6872500	234
1980	Virginia	300	320
1981	Alabama	372000	545
1981	Arizona	632600	1221
1981	Arkansas	560000	518
1981	California	1530000	1109
1981	Florida	17000	601
1981	Georgia	175000	436
1981	Louisiana	695000	512
1981	Mississippi	1200000	626
1981	Missouri	183000	441
1981	Nevada	900	800
1981	NewMexico	112800	600
1981	NorthCarolina	82000	556
1981	Oklahoma	640000	330
1981	SouthCarolina	118000	667
1981	Tennessee	305000	496
1981	Texas	7217600	376
1981	Virginia	300	480
1982	Alabama	285000	775
1982	Arizona	511600	1089
1982	Arkansas	390000	657
1982	California	1370000	1077
1982	Florida	15000	627
1982	Georgia	158000	714
1982	Kansas	400	120
1982	Louisiana	595000	702
1982	Mississippi	990000	853
1982	Missouri	151000	648
1982	Nevada	700	617
1982	NewMexico	77400	546
1982	NorthCarolina	70000	699
1982	Oklahoma	450000	254
1982	SouthCarolina	95000	783
1982	Tennessee	255000	638
1982	Texas	4319500	303
1982	Virginia	300	640
1983	Alabama	215000	409
1983	Arizona	313300	1183
1983	Arkansas	290000	535
1983	California	950000	996
1983	Florida	12000	608
1983	Georgia	115000	467
1983	Kansas	400	240
1983	Louisiana	410000	623
1983	Mississippi	675000	640
1983	Missouri	93000	377
1983	NewMexico	58100	709
1983	NorthCarolina	59000	350
1983	Oklahoma	3e+05	232
1983	SouthCarolina	69000	369
1983	Tennessee	215000	337
1983	Texas	3572300	324
1983	Virginia	400	360
1984	Alabama	307000	699
1984	Arizona	479300	1187
1984	Arkansas	465000	632
1984	California	1400000	999
1984	Florida	17000	847
1984	Georgia	172000	784
1984	Kansas	500	288
1984	Louisiana	645000	786
1984	Mississippi	1032000	767
1984	Missouri	162000	554
1984	NewMexico	79000	604
1984	NorthCarolina	96000	600
1984	Oklahoma	375000	234
1984	SouthCarolina	104000	785
1984	Tennessee	325000	498
1984	Texas	4719300	377
1984	Virginia	1000	528
1985	Alabama	329000	795
1985	Arizona	415300	1198
1985	Arkansas	440000	767
1985	California	1320000	1132
1985	Florida	22500	693
1985	Georgia	245000	725
1985	Kansas	600	320
1985	Louisiana	630000	565
1985	Mississippi	1040000	764
1985	Missouri	150000	653
1985	NewMexico	61900	638
1985	NorthCarolina	87000	646
1985	Oklahoma	360000	380
1985	SouthCarolina	122000	708
1985	Tennessee	335000	600
1985	Texas	4669400	406
1985	Virginia	1300	443
1986	Alabama	313000	506
1986	Arizona	322800	1224
1986	Arkansas	480000	602
1986	California	990000	1088
1986	Florida	19000	707
1986	Georgia	195000	455
1986	Kansas	1000	336
1986	Louisiana	570000	567
1986	Mississippi	1e+06	571
1986	Missouri	160000	588
1986	NewMexico	61100	617
1986	NorthCarolina	81000	646
1986	Oklahoma	350000	288
1986	SouthCarolina	113000	370
1986	Tennessee	335000	567
1986	Texas	3476200	356
1986	Virginia	1300	554
1987	Alabama	333000	572
1987	Arizona	379800	1342
1987	Arkansas	550000	786
1987	California	1140900	1258
1987	Florida	29000	646
1987	Georgia	245000	662
1987	Kansas	900	480
1987	Louisiana	6e+05	782
1987	Mississippi	1010000	829
1987	Missouri	199000	796
1987	NewMexico	75900	680
1987	NorthCarolina	95000	495
1987	Oklahoma	385000	431
1987	SouthCarolina	119000	428
1987	Tennessee	435000	700
1987	Texas	4431000	508
1987	Virginia	1800	373
1988	Alabama	375000	486
1988	Arizona	477000	1113
1988	Arkansas	675000	742
1988	California	1336800	1015
1988	Florida	29000	566
1988	Georgia	315000	564
1988	Kansas	900	373
1988	Louisiana	645000	705
1988	Mississippi	1190000	736
1988	Missouri	242000	607
1988	NewMexico	86800	694
1988	NorthCarolina	124000	515
1988	Oklahoma	435000	334
1988	SouthCarolina	142000	473
1988	Tennessee	530000	529
1988	Texas	5341500	475
1988	Virginia	3200	510
1989	Alabama	322000	571
1989	Arizona	483500	1118
1989	Arkansas	595000	687
1989	California	1057900	1226
1989	Florida	25000	557
1989	Georgia	260000	631
1989	Kansas	400	240
1989	Louisiana	620000	672
1989	Mississippi	1021100	731
1989	Missouri	209000	618
1989	NewMexico	85200	701
1989	NorthCarolina	110000	615
1989	Oklahoma	340000	244
1989	SouthCarolina	118000	626
1989	Tennessee	460000	497
1989	Texas	3828000	376
1989	Virginia	2600	498
1990	Alabama	378000	476
1990	Arizona	472000	1022
1990	Arkansas	750000	692
1990	California	1115500	1201
1990	Florida	36000	640
1990	Georgia	350000	555
1990	Kansas	1200	280
1990	Louisiana	790000	715
1990	Mississippi	1221300	728
1990	Missouri	235000	641
1990	NewMexico	81300	706
1990	NorthCarolina	2e+05	631
1990	Oklahoma	370000	496
1990	SouthCarolina	154000	452
1990	Tennessee	515000	461
1990	Texas	5057000	479
1990	Virginia	5300	562
1991	Alabama	405000	655
1991	Arizona	462000	1125
1991	Arkansas	980000	772
1991	California	1041000	1242
1991	Florida	49000	719
1991	Georgia	427000	812
1991	Kansas	1800	347
1991	Louisiana	820000	828
1991	Mississippi	1230600	888
1991	Missouri	327000	630
1991	NewMexico	84400	466
1991	NorthCarolina	457000	672
1991	Oklahoma	380000	303
1991	SouthCarolina	210000	786
1991	Tennessee	610000	552
1991	Texas	5457000	419
1991	Virginia	17700	765
