year	state	acres	yield
1925	"Maine"	1098000	0.86
1925	"Maryland"	404000	1.13
1925	"Massachusetts"	390000	1.23
1925	"Michigan"	2670000	0.82
1925	"Minnesota"	4237000	1.31
1925	"Mississippi"	376000	0.99
1925	"Missouri"	3449000	0.84
1925	"Montana"	1871000	1.28
1925	"Nebraska"	4571000	0.99
1925	"Nevada"	368000	1.61
1925	"New Hampshire"	397000	1
1925	"New Jersey"	268000	1.52
1925	"New Mexico"	186000	1.81
1925	"New York"	4780000	1.15
1925	"North Carolina"	636000	0.64
1925	"North Dakota"	2700000	1.01
1925	"Ohio"	2918000	0.82
1925	"Oklahoma"	889000	0.9
1925	"Oregon"	1176000	1.55
1925	"Pennsylvania"	2973000	1.21
1925	"Rhodeisland"	41000	1.2
1925	"South Carolina"	2e+05	0.25
1925	"South Dakota"	4051000	0.68
1925	"Tennessee"	1227000	0.73
1925	"Texas"	681000	0.76
1925	"Utah"	626000	2.33
1925	"Vermont"	922000	1.21
1925	"Virginia"	970000	0.76
1925	"Washington"	874000	1.86
1925	"West Virginia"	795000	0.95
1925	"Wisconsin"	3601000	1.36
1925	"Wyoming"	1035000	1.25
1926	"Alabama"	544000	0.87
1926	"Arizona"	176000	2.49
1926	"Arkansas"	697000	1.06
1926	"California"	1745000	2.48
1926	"Colorado"	1580000	1.69
1926	"Connecticut"	299000	1.07
1926	"Delaware"	70000	1.27
1926	"Florida"	79000	0.67
1926	"Georgia"	494000	0.65
1926	"Idaho"	1087000	2
1926	"Illinois"	2722000	1.09
1926	"Indiana"	1825000	1.19
1926	"Iowa"	3393000	0.99
1926	"Kansas"	2265000	1.02
1926	"Kentucky"	1204000	1.01
1926	"Louisiana"	188000	1.11
1926	"Maine"	1081000	0.85
1926	"Maryland"	372000	1.06
1926	"Massachusetts"	384000	1.13
1926	"Michigan"	2727000	1.1
1926	"Minnesota"	4230000	0.86
1926	"Mississippi"	4e+05	1.21
1926	"Missouri"	3310000	0.87
1926	"Montana"	1673000	1.27
1926	"Nebraska"	4674000	0.85
1926	"Nevada"	366000	1.53
1926	"New Hampshire"	389000	0.96
1926	"New Jersey"	258000	1.5
1926	"New Mexico"	182000	1.82
1926	"New York"	4761000	1.11
1926	"North Carolina"	673000	0.83
1926	"North Dakota"	2578000	0.67
1926	"Ohio"	2786000	0.98
1926	"Oklahoma"	1023000	1.18
1926	"Oregon"	1148000	1.47
1926	"Pennsylvania"	2850000	1.07
1926	"Rhodeisland"	42000	1.19
1926	"South Carolina"	212000	0.75
1926	"South Dakota"	3523000	0.58
1926	"Tennessee"	1338000	0.96
1926	"Texas"	731000	1.21
1926	"Utah"	645000	2.15
1926	"Vermont"	932000	1.15
1926	"Virginia"	927000	0.86
1926	"Washington"	887000	1.8
1926	"West Virginia"	756000	1.04
1926	"Wisconsin"	3556000	1.41
1926	"Wyoming"	1013000	1.32
1927	"Alabama"	564000	0.74
1927	"Arizona"	185000	2.48
1927	"Arkansas"	743000	1.15
1927	"California"	1691000	2.48
1927	"Colorado"	1669000	1.66
1927	"Connecticut"	288000	1.3
1927	"Delaware"	69000	1.43
1927	"Florida"	90000	0.62
1927	"Georgia"	667000	0.66
1927	"Idaho"	1077000	2.33
1927	"Illinois"	3155000	1.34
1927	"Indiana"	1887000	1.25
1927	"Iowa"	3448000	1.34
1927	"Kansas"	2388000	1.67
1927	"Kentucky"	1384000	1.06
1927	"Louisiana"	206000	1.24
1927	"Maine"	1054000	0.9
1927	"Maryland"	414000	1.37
1927	"Massachusetts"	373000	1.31
1927	"Michigan"	2818000	1.23
1927	"Minnesota"	4531000	1.55
1927	"Mississippi"	454000	1.19
1927	"Missouri"	3681000	1.12
1927	"Montana"	2146000	1.49
1927	"Nebraska"	4777000	1.19
1927	"Nevada"	365000	1.51
1927	"New Hampshire"	382000	1.03
1927	"New Jersey"	252000	1.57
1927	"New Mexico"	176000	1.82
1927	"New York"	4673000	1.33
1927	"North Carolina"	767000	0.81
1927	"North Dakota"	2656000	1.27
1927	"Ohio"	2990000	1.34
1927	"Oklahoma"	930000	1.36
1927	"Oregon"	1142000	1.75
1927	"Pennsylvania"	2912000	1.4
1927	"Rhodeisland"	43000	1.21
1927	"South Carolina"	309000	0.69
1927	"South Dakota"	3865000	1
1927	"Tennessee"	1347000	0.96
1927	"Texas"	687000	1.04
1927	"Utah"	645000	2.21
1927	"Vermont"	936000	1.19
1927	"Virginia"	1026000	1.09
1927	"Washington"	867000	2.03
1927	"West Virginia"	762000	1.2
1927	"Wisconsin"	3639000	1.66
1927	"Wyoming"	1001000	1.3
1928	"Alabama"	516000	0.7
1928	"Arizona"	182000	2.66
1928	"Arkansas"	736000	1.09
1928	"California"	1706000	2.43
1928	"Colorado"	1642000	1.56
1928	"Connecticut"	282000	1.44
1928	"Delaware"	68000	1.38
1928	"Florida"	84000	0.64
1928	"Georgia"	687000	0.55
1928	"Idaho"	1127000	2.15
1928	"Illinois"	3155000	1.34
1928	"Indiana"	1710000	1.18
1928	"Iowa"	3115000	1.23
1928	"Kansas"	2139000	1.57
1928	"Kentucky"	1289000	1
1928	"Louisiana"	201000	1.38
1928	"Maine"	1029000	0.93
1928	"Maryland"	398000	1.4
1928	"Massachusetts"	364000	1.34
1928	"Michigan"	2617000	1.22
1928	"Minnesota"	4372000	1.31
1928	"Mississippi"	4e+05	1.22
1928	"Missouri"	3681000	0.93
1928	"Montana"	2180000	1.37
1928	"Nebraska"	4439000	1.03
1928	"Nevada"	365000	1.62
1928	"New Hampshire"	371000	1.1
1928	"New Jersey"	236000	1.64
1928	"New Mexico"	167000	1.78
1928	"New York"	4323000	1.25
1928	"North Carolina"	667000	0.83
1928	"North Dakota"	2500000	1.15
1928	"Ohio"	2601000	0.97
1928	"Oklahoma"	855000	1.32
1928	"Oregon"	1122000	1.68
1928	"Pennsylvania"	2700000	1.36
1928	"Rhodeisland"	40000	1.32
1928	"South Carolina"	298000	0.75
1928	"South Dakota"	3130000	0.75
1928	"Tennessee"	1258000	0.97
1928	"Texas"	703000	1.03
1928	"Utah"	662000	2.19
1928	"Vermont"	928000	1.2
1928	"Virginia"	981000	1.11
1928	"Washington"	810000	2
1928	"West Virginia"	738000	1.1
1928	"Wisconsin"	3475000	1.29
1928	"Wyoming"	1014000	1.27
1929	"Alabama"	508000	0.74
1929	"Arizona"	177000	2.45
1929	"Arkansas"	735000	1.04
1929	"California"	1854000	2.24
1929	"Colorado"	1619000	1.58
1929	"Connecticut"	282000	1.29
1929	"Delaware"	65000	1.23
1929	"Florida"	83000	0.61
1929	"Georgia"	612000	0.51
1929	"Idaho"	1150000	2.03
1929	"Illinois"	2957000	1.24
1929	"Indiana"	1909000	1.26
1929	"Iowa"	3581000	1.52
1929	"Kansas"	1961000	1.38
1929	"Kentucky"	1286000	1.04
1929	"Louisiana"	203000	1.26
1929	"Maine"	1007000	0.96
1929	"Maryland"	374000	1.3
1929	"Massachusetts"	341000	1.28
1929	"Michigan"	2727000	1.28
1929	"Minnesota"	4527000	1.24
1929	"Mississippi"	377000	1.26
1929	"Missouri"	3659000	0.99
1929	"Montana"	2078000	1.09
1929	"Nebraska"	4603000	1.07
1929	"Nevada"	364000	1.5
1929	"New Hampshire"	379000	1.11
1929	"New Jersey"	229000	1.43
1929	"New Mexico"	173000	1.86
1929	"New York"	4215000	1.28
1929	"North Carolina"	658000	0.83
1929	"North Dakota"	2888000	0.84
1929	"Ohio"	2625000	1.34
1929	"Oklahoma"	965000	1.23
1929	"Oregon"	1107000	1.61
1929	"Pennsylvania"	2570000	1.26
1929	"Rhodeisland"	38000	1.29
1929	"South Carolina"	282000	0.69
1929	"South Dakota"	3486000	0.76
1929	"Tennessee"	1359000	0.98
1929	"Texas"	733000	1.01
1929	"Utah"	671000	2.04
1929	"Vermont"	932000	1.25
1929	"Virginia"	925000	1.07
1929	"Washington"	823000	1.8
1929	"West Virginia"	725000	1.04
1929	"Wisconsin"	3668000	1.69
1929	"Wyoming"	1041000	1.18
1930	"Alabama"	521000	0.7
1930	"Arizona"	191000	2.73
1930	"Arkansas"	742000	0.81
1930	"California"	1922000	2.49
1930	"Colorado"	1625000	1.55
1930	"Connecticut"	284000	1.27
1930	"Delaware"	58000	1.02
1930	"Florida"	86000	0.59
1930	"Georgia"	555000	0.57
1930	"Idaho"	1115000	2
1930	"Illinois"	2660000	0.95
1930	"Indiana"	1744000	0.82
1930	"Iowa"	3327000	1.31
1930	"Kansas"	1900000	1.2
1930	"Kentucky"	1186000	0.61
1930	"Louisiana"	217000	1
1930	"Maine"	974000	0.9
1930	"Maryland"	360000	0.84
1930	"Massachusetts"	329000	1.26
1930	"Michigan"	2638000	0.98
1930	"Minnesota"	4331000	1.13
1930	"Mississippi"	392000	0.92
1930	"Missouri"	3414000	0.72
1930	"Montana"	2193000	0.98
1930	"Nebraska"	4676000	1.08
1930	"Nevada"	365000	1.62
1930	"New Hampshire"	368000	1.11
1930	"New Jersey"	235000	1.35
1930	"New Mexico"	162000	1.81
1930	"New York"	4007000	1.15
1930	"North Carolina"	693000	0.74
1930	"North Dakota"	2980000	0.86
1930	"Ohio"	2490000	0.75
1930	"Oklahoma"	945000	0.97
1930	"Oregon"	1126000	1.68
1930	"Pennsylvania"	2500000	1.11
1930	"Rhodeisland"	37000	1.19
1930	"South Carolina"	309000	0.66
1930	"South Dakota"	3640000	0.69
1930	"Tennessee"	1338000	0.63
1930	"Texas"	726000	0.93
1930	"Utah"	686000	2.02
1930	"Vermont"	926000	1.22
1930	"Virginia"	841000	0.52
1930	"Washington"	863000	1.75
1930	"West Virginia"	650000	0.63
1930	"Wisconsin"	3613000	1.39
1930	"Wyoming"	1007000	1.1
1931	"Alabama"	681000	0.75
1931	"Arizona"	209000	2.57
1931	"Arkansas"	872000	1.17
1931	"California"	1932000	2.17
1931	"Colorado"	1560000	1.27
1931	"Connecticut"	289000	1.28
1931	"Delaware"	63000	1.41
1931	"Florida"	95000	0.6
1931	"Georgia"	812000	0.49
1931	"Idaho"	1152000	1.79
1931	"Illinois"	2555000	1.21
1931	"Indiana"	1832000	1.17
1931	"Iowa"	3037000	1.09
1931	"Kansas"	1983000	1.16
1931	"Kentucky"	1370000	1.06
1931	"Louisiana"	236000	1.42
1931	"Maine"	917000	0.97
1931	"Maryland"	384000	1.19
1931	"Massachusetts"	328000	1.41
1931	"Michigan"	2535000	1.07
1931	"Minnesota"	4346000	0.95
1931	"Mississippi"	544000	1.3
1931	"Missouri"	3272000	0.97
1931	"Montana"	2059000	0.89
1931	"Nebraska"	4418000	0.8
1931	"Nevada"	206000	1.47
1931	"New Hampshire"	351000	1.07
1931	"New Jersey"	240000	1.56
1931	"New Mexico"	164000	1.84
1931	"New York"	3979000	1.34
1931	"North Carolina"	808000	0.87
1931	"North Dakota"	3247000	0.69
1931	"Ohio"	2614000	1.27
1931	"Oklahoma"	1065000	1.02
1931	"Oregon"	1113000	1.48
1931	"Pennsylvania"	2503000	1.2
1931	"Rhodeisland"	37000	1.27
1931	"South Carolina"	377000	0.68
1931	"South Dakota"	3057000	0.53
1931	"Tennessee"	1460000	0.91
1931	"Texas"	883000	1.02
1931	"Utah"	609000	1.85
1931	"Vermont"	945000	1.33
1931	"Virginia"	977000	1.1
1931	"Washington"	910000	1.81
1931	"West Virginia"	671000	1
1931	"Wisconsin"	3515000	1.16
1931	"Wyoming"	948000	0.96
1932	"Alabama"	669000	0.72
1932	"Arizona"	224000	2.54
1932	"Arkansas"	901000	0.95
1932	"California"	1984000	2.55
1932	"Colorado"	1554000	1.37
1932	"Connecticut"	3e+05	1.25
1932	"Delaware"	68000	1.37
1932	"Florida"	90000	0.44
1932	"Georgia"	924000	0.53
1932	"Idaho"	1212000	2.13
1932	"Illinois"	2524000	1.27
1932	"Indiana"	1844000	1.18
1932	"Iowa"	3093000	1.48
1932	"Kansas"	2029000	1.36
1932	"Kentucky"	1399000	1.05
1932	"Louisiana"	273000	1.17
1932	"Maine"	930000	0.79
1932	"Maryland"	396000	1.14
1932	"Massachusetts"	337000	1.23
1932	"Michigan"	2540000	1.25
1932	"Minnesota"	4464000	1.25
1932	"Mississippi"	573000	1.13
1932	"Missouri"	3113000	0.9
1932	"Montana"	2536000	1.2
1932	"Nebraska"	4692000	1.02
1932	"Nevada"	341000	1.67
1932	"New Hampshire"	350000	0.85
1932	"New Jersey"	236000	1.39
1932	"New Mexico"	167000	1.73
1932	"New York"	4011000	1.22
1932	"North Carolina"	889000	0.69
1932	"North Dakota"	3354000	0.97
1932	"Ohio"	2511000	1.1
1932	"Oklahoma"	1201000	1.16
1932	"Oregon"	1200000	1.61
1932	"Pennsylvania"	2475000	1.08
1932	"Rhodeisland"	39000	1.21
1932	"South Carolina"	533000	0.72
1932	"South Dakota"	3445000	0.78
1932	"Tennessee"	1665000	0.87
1932	"Texas"	944000	1.03
1932	"Utah"	622000	1.85
1932	"Vermont"	934000	1.16
1932	"Virginia"	914000	0.86
1932	"Washington"	963000	1.8
1932	"West Virginia"	652000	0.91
1932	"Wisconsin"	3292000	1.2
1932	"Wyoming"	1005000	1.07
1933	"Alabama"	589000	0.69
1933	"Arizona"	227000	2.45
1933	"Arkansas"	913000	1.13
1933	"California"	1886000	2.39
1933	"Colorado"	1476000	1.4
1933	"Connecticut"	318000	1.29
1933	"Delaware"	66000	1.39
1933	"Florida"	86000	0.47
1933	"Georgia"	791000	0.48
1933	"Idaho"	1187000	1.88
1933	"Illinois"	2484000	1.09
1933	"Indiana"	1786000	0.99
1933	"Iowa"	3526000	1.23
1933	"Kansas"	1880000	1.1
1933	"Kentucky"	1417000	1.1
1933	"Louisiana"	277000	1.16
1933	"Maine"	931000	0.81
1933	"Maryland"	395000	1.28
1933	"Massachusetts"	343000	1.33
1933	"Michigan"	2656000	1.2
1933	"Minnesota"	4356000	0.94
1933	"Mississippi"	580000	1.12
1933	"Missouri"	2965000	0.89
1933	"Montana"	2105000	1.05
1933	"Nebraska"	4803000	0.87
1933	"Nevada"	324000	1.44
1933	"New Hampshire"	372000	0.92
1933	"New Jersey"	243000	1.54
1933	"New Mexico"	159000	1.83
1933	"New York"	4055000	1.13
1933	"North Carolina"	803000	0.77
1933	"North Dakota"	3130000	0.7
1933	"Ohio"	2609000	1.02
1933	"Oklahoma"	1082000	1
1933	"Oregon"	1142000	1.57
1933	"Pennsylvania"	2435000	1.24
1933	"Rhodeisland"	40000	1.2
1933	"South Carolina"	507000	0.69
1933	"South Dakota"	2389000	0.51
1933	"Tennessee"	1561000	0.99
1933	"Texas"	1008000	0.94
1933	"Utah"	579000	1.85
1933	"Vermont"	913000	0.99
1933	"Virginia"	973000	1.07
1933	"Washington"	942000	1.58
1933	"West Virginia"	680000	1.05
1933	"Wisconsin"	3307000	1.18
1933	"Wyoming"	1143000	1.04
1934	"Alabama"	739000	0.73
1934	"Arizona"	210000	2.3
1934	"Arkansas"	974000	0.76
1934	"California"	1716000	2.34
1934	"Colorado"	1257000	1.16
1934	"Connecticut"	332000	1.24
1934	"Delaware"	61000	1.33
1934	"Florida"	99000	0.59
1934	"Georgia"	874000	0.52
1934	"Idaho"	1135000	1.86
1934	"Illinois"	3049000	0.98
1934	"Indiana"	2046000	0.89
1934	"Iowa"	3525000	0.87
1934	"Kansas"	1644000	0.69
1934	"Kentucky"	1353000	0.99
1934	"Louisiana"	322000	1.03
1934	"Maine"	947000	0.79
1934	"Maryland"	394000	1.35
1934	"Massachusetts"	374000	1.24
1934	"Michigan"	2622000	0.79
1934	"Minnesota"	4073000	0.67
1934	"Mississippi"	723000	1.1
1934	"Missouri"	2940000	0.61
1934	"Montana"	1844000	0.94
1934	"Nebraska"	3415000	0.58
1934	"Nevada"	245000	1.44
1934	"New Hampshire"	388000	0.94
1934	"New Jersey"	247000	1.59
1934	"New Mexico"	134000	1.69
1934	"New York"	4158000	0.97
1934	"North Carolina"	981000	0.84
1934	"North Dakota"	2102000	0.41
1934	"Ohio"	2845000	0.85
1934	"Oklahoma"	1050000	0.82
1934	"Oregon"	1128000	1.61
1934	"Pennsylvania"	2488000	1.07
1934	"Rhodeisland"	41000	1.27
1934	"South Carolina"	596000	0.62
1934	"South Dakota"	1407000	0.5
1934	"Tennessee"	1799000	0.88
1934	"Texas"	1061000	0.69
1934	"Utah"	451000	1.85
1934	"Vermont"	927000	1.01
1934	"Virginia"	1005000	0.89
1934	"Washington"	1046000	1.67
1934	"West Virginia"	697000	0.75
1934	"Wisconsin"	3090000	0.94
1934	"Wyoming"	834000	0.88
1935	"Alabama"	803000	0.72
1935	"Arizona"	210000	2.71
1935	"Arkansas"	987000	1
1935	"California"	1752000	2.69
1935	"Colorado"	1423000	1.45
1935	"Connecticut"	309000	1.39
1935	"Delaware"	62000	1.37
1935	"Florida"	96000	0.54
1935	"Georgia"	863000	0.59
1935	"Idaho"	1170000	1.93
1935	"Illinois"	2893000	1.39
1935	"Indiana"	1939000	1.42
1935	"Iowa"	3331000	1.6
1935	"Kansas"	1924000	1.35
1935	"Kentucky"	1442000	1.15
1935	"Louisiana"	3e+05	1.07
1935	"Maine"	933000	0.88
1935	"Maryland"	393000	1.37
1935	"Massachusetts"	370000	1.42
1935	"Michigan"	2536000	1.44
1935	"Minnesota"	4114000	1.47
1935	"Mississippi"	698000	1.03
1935	"Missouri"	2680000	1.12
1935	"Montana"	2024000	0.91
1935	"Nebraska"	4361000	1.07
1935	"Nevada"	362000	1.42
1935	"New Hampshire"	379000	1.11
1935	"New Jersey"	244000	1.52
1935	"New Mexico"	147000	1.8
1935	"New York"	4087000	1.37
1935	"North Carolina"	972000	0.89
1935	"North Dakota"	2891000	1.03
1935	"Ohio"	2555000	1.42
1935	"Oklahoma"	1063000	1.25
1935	"Oregon"	1149000	1.46
1935	"Pennsylvania"	2461000	1.34
1935	"Rhodeisland"	41000	1.24
1935	"South Carolina"	591000	0.66
1935	"South Dakota"	2679000	0.81
1935	"Tennessee"	1862000	1.06
1935	"Texas"	1040000	1.09
1935	"Utah"	553000	1.85
1935	"Vermont"	904000	1.24
1935	"Virginia"	1001000	1.13
1935	"Washington"	1036000	1.69
1935	"West Virginia"	689000	1.15
1935	"Wisconsin"	3189000	1.84
1935	"Wyoming"	1042000	1.17
1936	"Alabama"	920000	0.75
1936	"Arizona"	197000	2.28
1936	"Arkansas"	909000	0.82
1936	"California"	1706000	2.65
1936	"Colorado"	1385000	1.42
1936	"Connecticut"	307000	1.2
1936	"Delaware"	62000	1.19
1936	"Florida"	101000	0.5
1936	"Georgia"	1046000	0.54
1936	"Idaho"	1136000	2.2
1936	"Illinois"	2763000	1.02
1936	"Indiana"	2025000	0.92
1936	"Iowa"	3420000	1.18
1936	"Kansas"	1698000	0.78
1936	"Kentucky"	969000	0.68
1936	"Louisiana"	296000	1.16
1936	"Maine"	934000	0.89
1936	"Maryland"	372000	0.89
1936	"Massachusetts"	353000	1.22
1936	"Michigan"	2679000	1.13
1936	"Minnesota"	4450000	0.97
1936	"Mississippi"	8e+05	1.09
1936	"Missouri"	2653000	0.66
1936	"Montana"	1715000	0.88
1936	"Nebraska"	4148000	0.67
1936	"Nevada"	378000	1.49
1936	"New Hampshire"	365000	1.02
1936	"New Jersey"	232000	1.14
1936	"New Mexico"	150000	1.96
1936	"New York"	4068000	1.06
1936	"North Carolina"	1044000	0.79
1936	"North Dakota"	2515000	0.58
1936	"Ohio"	2571000	1.04
1936	"Oklahoma"	992000	0.75
1936	"Oregon"	1108000	1.68
1936	"Pennsylvania"	2438000	1.02
1936	"Rhodeisland"	39000	1.1
1936	"South Carolina"	591000	0.67
1936	"South Dakota"	2123000	0.53
1936	"Tennessee"	1796000	0.76
1936	"Texas"	1223000	0.9
1936	"Utah"	590000	1.96
1936	"Vermont"	911000	1.11
1936	"Virginia"	972000	0.66
1936	"Washington"	950000	1.87
1936	"West Virginia"	672000	0.75
1936	"Wisconsin"	4011000	1.3
1936	"Wyoming"	949000	1.04
1937	"Alabama"	988000	0.82
1937	"Arizona"	204000	2.45
1937	"Arkansas"	1026000	1.15
1937	"California"	1730000	2.68
1937	"Colorado"	1357000	1.41
1937	"Connecticut"	291000	1.47
1937	"Delaware"	66000	1.32
1937	"Florida"	96000	0.54
1937	"Georgia"	1046000	0.59
1937	"Idaho"	1115000	2.06
1937	"Illinois"	2364000	1.29
1937	"Indiana"	1701000	1.36
1937	"Iowa"	2801000	1.48
1937	"Kansas"	1409000	0.99
1937	"Kentucky"	1412000	1.15
1937	"Louisiana"	288000	1.2
1937	"Maine"	942000	0.86
1937	"Maryland"	385000	1.37
1937	"Massachusetts"	369000	1.49
1937	"Michigan"	2561000	1.36
1937	"Minnesota"	4343000	1.43
1937	"Mississippi"	757000	1.24
1937	"Missouri"	2442000	1.07
1937	"Montana"	1511000	1.07
1937	"Nebraska"	3668000	0.74
1937	"Nevada"	381000	1.5
1937	"New Hampshire"	352000	1.15
1937	"New Jersey"	241000	1.77
1937	"New Mexico"	152000	1.95
1937	"New York"	3945000	1
1937	"North Carolina"	1094000	0.91
1937	"North Dakota"	2798000	0.82
1937	"Ohio"	2312000	1.4
1937	"Oklahoma"	1003000	1.06
1937	"Oregon"	1094000	1.61
1937	"Pennsylvania"	2400000	1.37
1937	"Rhodeisland"	37000	1.41
1937	"South Carolina"	557000	0.78
1937	"South Dakota"	2817000	0.68
1937	"Tennessee"	1852000	1.09
1937	"Texas"	1141000	0.9
1937	"Utah"	592000	2.05
1937	"Vermont"	939000	1.2
1937	"Virginia"	1139000	1.22
1937	"Washington"	895000	1.89
1937	"West Virginia"	666000	1.14
1937	"Wisconsin"	3639000	1.42
1937	"Wyoming"	1012000	1.16
1938	"Alabama"	906000	0.82
1938	"Arizona"	213000	2.22
1938	"Arkansas"	1158000	1.04
1938	"California"	1794000	2.74
1938	"Colorado"	1437000	1.54
1938	"Connecticut"	279000	1.51
1938	"Delaware"	69000	1.36
1938	"Florida"	115000	0.61
1938	"Georgia"	1122000	0.59
1938	"Idaho"	1140000	2.07
1938	"Illinois"	2754000	1.45
1938	"Indiana"	1971000	1.43
1938	"Iowa"	3137000	1.62
1938	"Kansas"	1305000	1.37
1938	"Kentucky"	1473000	1.35
1938	"Louisiana"	296000	1.13
1938	"Maine"	889000	0.96
1938	"Maryland"	394000	1.44
1938	"Massachusetts"	357000	1.52
1938	"Michigan"	2646000	1.39
1938	"Minnesota"	4328000	1.47
1938	"Mississippi"	849000	1.2
1938	"Missouri"	2611000	1.06
1938	"Montana"	1789000	1.27
1938	"Nebraska"	3786000	0.93
1938	"Nevada"	377000	1.48
1938	"New Hampshire"	347000	1.15
1938	"New Jersey"	238000	1.7
1938	"New Mexico"	204000	1.84
1938	"New York"	3945000	1.43
1938	"North Carolina"	1097000	1.01
1938	"North Dakota"	3027000	0.89
1938	"Ohio"	2412000	1.49
1938	"Oklahoma"	1031000	1.27
1938	"Oregon"	1113000	1.65
1938	"Pennsylvania"	2288000	1.45
1938	"Rhodeisland"	36000	1.36
1938	"South Carolina"	506000	0.72
1938	"South Dakota"	2680000	0.7
1938	"Tennessee"	1915000	1.22
1938	"Texas"	1261000	1.01
1938	"Utah"	568000	1.93
1938	"Vermont"	882000	1.21
1938	"Virginia"	1158000	1.18
1938	"Washington"	892000	1.79
1938	"West Virginia"	670000	1.2
1938	"Wisconsin"	3732000	1.73
1938	"Wyoming"	978000	1.12
1939	"Alabama"	963000	0.72
1939	"Arizona"	245000	2.13
1939	"Arkansas"	1303000	1.11
1939	"California"	1762000	2.68
1939	"Colorado"	1346000	1.3
1939	"Connecticut"	278000	1.35
1939	"Delaware"	68000	1.22
1939	"Florida"	106000	0.52
1939	"Georgia"	1223000	0.54
1939	"Idaho"	1138000	1.97
1939	"Illinois"	2936000	1.41
1939	"Indiana"	1929000	1.41
1939	"Iowa"	3694000	1.42
1939	"Kansas"	1182000	1.2
1939	"Kentucky"	1560000	1.2
1939	"Louisiana"	313000	1.31
1939	"Maine"	885000	0.96
1939	"Maryland"	409000	1.3
1939	"Massachusetts"	351000	1.36
1939	"Michigan"	2652000	1.31
1939	"Minnesota"	4471000	1.4
1939	"Mississippi"	887000	1.23
1939	"Missouri"	3033000	1.11
1939	"Montana"	1819000	1.2
1939	"Nebraska"	3239000	0.76
1939	"Nevada"	377000	1.39
1939	"New Hampshire"	342000	1.11
1939	"New Jersey"	238000	1.43
1939	"New Mexico"	207000	1.91
1939	"New York"	3835000	1.2
1939	"North Carolina"	1098000	0.97
1939	"North Dakota"	2816000	0.86
1939	"Ohio"	2428000	1.4
1939	"Oklahoma"	1091000	1.08
1939	"Oregon"	1076000	1.73
1939	"Pennsylvania"	2281000	1.22
1939	"Rhodeisland"	36000	1.42
1939	"South Carolina"	575000	0.79
1939	"South Dakota"	2515000	0.71
1939	"Tennessee"	1883000	1.12
1939	"Texas"	1327000	0.93
1939	"Utah"	554000	1.83
1939	"Vermont"	925000	1.3
1939	"Virginia"	1199000	1.06
1939	"Washington"	919000	1.84
1939	"West Virginia"	714000	1.1
1939	"Wisconsin"	4056000	1.45
1939	"Wyoming"	959000	1.03
1940	"Alabama"	971000	0.74
1940	"Arizona"	230000	1.97
1940	"Arkansas"	1411000	1.17
1940	"California"	1873000	2.73
1940	"Colorado"	1349000	1.41
1940	"Connecticut"	285000	1.46
1940	"Delaware"	72000	1.31
1940	"Florida"	114000	0.61
1940	"Georgia"	1323000	0.58
1940	"Idaho"	1151000	2.13
1940	"Illinois"	3523000	1.33
1940	"Indiana"	2204000	1.26
1940	"Iowa"	4309000	1.51
1940	"Kansas"	1358000	1.35
1940	"Kentucky"	1593000	1.15
1940	"Louisiana"	329000	1.25
1940	"Maine"	897000	0.89
1940	"Maryland"	414000	1.34
1940	"Massachusetts"	363000	1.48
1940	"Michigan"	2704000	1.5
1940	"Minnesota"	4511000	1.38
1940	"Mississippi"	945000	1.24
1940	"Missouri"	3427000	1.1
1940	"Montana"	1780000	1.16
1940	"Nebraska"	3294000	0.74
1940	"Nevada"	383000	1.45
1940	"New Hampshire"	356000	1.12
1940	"New Jersey"	250000	1.64
1940	"New Mexico"	216000	2.1
1940	"New York"	3860000	1.48
1940	"North Carolina"	1115000	0.96
1940	"North Dakota"	3043000	0.9
1940	"Ohio"	2670000	1.48
1940	"Oklahoma"	1222000	1.22
1940	"Oregon"	1087000	1.73
1940	"Pennsylvania"	2348000	1.45
1940	"Rhodeisland"	35000	1.4
1940	"South Carolina"	629000	0.69
1940	"South Dakota"	2528000	0.68
1940	"Tennessee"	1902000	1.07
1940	"Texas"	1416000	1.16
1940	"Utah"	553000	1.92
1940	"Vermont"	963000	1.31
1940	"Virginia"	1313000	1.21
1940	"Washington"	919000	1.83
1940	"West Virginia"	747000	1.18
1940	"Wisconsin"	4042000	1.78
1940	"Wyoming"	1031000	1.14
1941	"Alabama"	1054000	0.79
1941	"Arizona"	265000	2.19
1941	"Arkansas"	1488000	1.14
1941	"California"	1846000	2.78
1941	"Colorado"	1475000	1.6
1941	"Connecticut"	290000	1.49
1941	"Delaware"	73000	1.3
1941	"Florida"	108000	0.59
1941	"Georgia"	1275000	0.57
1941	"Idaho"	1158000	2.1
1941	"Illinois"	2992000	1.34
1941	"Indiana"	1950000	1.3
1941	"Iowa"	3830000	1.46
1941	"Kansas"	1455000	1.6
1941	"Kentucky"	1626000	1.21
1941	"Louisiana"	350000	1.25
1941	"Maine"	898000	0.79
1941	"Maryland"	433000	1.21
1941	"Massachusetts"	371000	1.35
1941	"Michigan"	2628000	1.26
1941	"Minnesota"	4721000	1.51
1941	"Mississippi"	1030000	1.22
1941	"Missouri"	3476000	1.06
1941	"Montana"	1823000	1.26
1941	"Nebraska"	3626000	0.98
1941	"Nevada"	395000	1.54
1941	"New Hampshire"	370000	0.99
1941	"New Jersey"	249000	1.48
1941	"New Mexico"	220000	2.12
