"loc"	"row"	"col"	"yield"
"L1"	16	18	2
"L1"	17	18	2.3
"L1"	18	18	2.2
"L1"	19	18	2.6
"L1"	20	18	2.2
"L1"	21	18	2.5
"L1"	22	18	1.7
"L1"	23	18	2.5
"L1"	24	18	1.16
"L1"	25	18	2.1
"L1"	26	18	1.62
"L1"	27	18	2.6
"L1"	28	18	2.9
"L1"	29	18	1.9
"L1"	30	18	2.16
"L1"	31	18	3.2
"L1"	32	18	3.7
"L1"	33	18	2.9
"L1"	34	18	2.5
"L1"	35	18	2
"L1"	36	18	2.8
"L1"	37	18	3.2
"L1"	38	18	2.56
"L1"	39	18	2.54
"L1"	40	18	2.9
"L1"	41	18	2.6
"L1"	42	18	2.5
"L1"	43	18	2.22
"L1"	44	18	2.64
"L1"	45	18	2.96
"L1"	46	18	2.4
"L1"	47	18	1.8
"L1"	48	18	2.2
"L1"	49	18	2.06
"L1"	50	18	2.16
"L1"	51	18	1.94
"L1"	52	18	2.74
"L1"	53	18	2.5
"L1"	54	18	1.98
"L1"	55	18	2.7
"L1"	56	18	3.24
"L1"	57	18	1.7
"L1"	58	18	3
"L1"	59	18	2.9
"L1"	60	18	2.4
"L1"	61	18	3.1
"L1"	62	18	2.34
"L1"	63	18	1.96
"L1"	1	19	2.5
"L1"	2	19	2.4
"L1"	3	19	1.5
"L1"	4	19	2.9
"L1"	5	19	2.8
"L1"	6	19	1.9
"L1"	7	19	3
"L1"	8	19	2.4
"L1"	9	19	1.9
"L1"	10	19	3.1
"L1"	11	19	2.06
"L1"	12	19	3
"L1"	13	19	2.6
"L1"	14	19	2.8
"L1"	15	19	3.2
"L1"	16	19	2.86
"L1"	17	19	2.5
"L1"	18	19	2.64
"L1"	19	19	2.5
"L1"	20	19	3.2
"L1"	21	19	3
"L1"	22	19	1.8
"L1"	23	19	2.4
"L1"	24	19	1.72
"L1"	25	19	1.94
"L1"	26	19	1.86
"L1"	27	19	2.9
"L1"	28	19	2.7
"L1"	29	19	2.3
"L1"	30	19	1.4
"L1"	31	19	3.42
"L1"	32	19	3.24
"L1"	33	19	2.14
"L1"	34	19	2.7
"L1"	35	19	3
"L1"	36	19	2.9
"L1"	37	19	2.9
"L1"	38	19	2.96
"L1"	39	19	2.52
"L1"	40	19	1.5
"L1"	41	19	3.2
"L1"	42	19	2.78
"L1"	43	19	2.6
"L1"	44	19	2.5
"L1"	45	19	3.8
"L1"	46	19	2.5
"L1"	47	19	2.9
"L1"	48	19	3.18
"L1"	49	19	1.4
"L1"	50	19	2.36
"L1"	51	19	2.76
"L1"	52	19	2.44
"L1"	53	19	2.08
"L1"	54	19	2.9
"L1"	55	19	2.1
"L1"	56	19	3
"L1"	57	19	1.24
"L1"	58	19	3.1
"L1"	59	19	1.9
"L1"	60	19	2.6
"L1"	61	19	2.2
"L1"	62	19	2.86
"L1"	63	19	3.98
"L1"	1	20	1.7
"L1"	2	20	2.1
"L1"	3	20	2.8
"L1"	4	20	2
"L1"	5	20	4
"L1"	6	20	1.5
"L1"	7	20	2.4
"L1"	8	20	2.9
"L1"	9	20	1.5
"L1"	10	20	2.52
"L1"	11	20	1.6
"L1"	12	20	2.3
"L1"	13	20	3.02
"L1"	14	20	1.7
"L1"	15	20	2.4
"L1"	16	20	2.2
"L1"	17	20	1.96
"L1"	18	20	2.3
"L1"	19	20	2.94
"L1"	20	20	2.8
"L1"	21	20	1.62
"L1"	22	20	2.2
"L1"	23	20	1.24
"L1"	24	20	1.5
"L1"	25	20	2.24
"L1"	26	20	1.92
"L1"	27	20	2.6
"L1"	28	20	2.54
"L1"	29	20	2
"L1"	30	20	1.1
"L1"	31	20	2
"L1"	32	20	2.2
"L1"	33	20	2.7
"L1"	34	20	3
"L1"	35	20	3.2
"L1"	36	20	3.06
"L1"	37	20	3.4
"L1"	38	20	3.26
"L1"	39	20	3.38
"L1"	40	20	2.9
"L1"	41	20	4
"L1"	42	20	4.58
"L1"	43	20	3.62
"L1"	44	20	2.39
"L1"	45	20	3.66
"L1"	46	20	2.4
"L1"	47	20	1.4
"L1"	48	20	2.4
"L1"	49	20	2.74
"L1"	50	20	1.92
"L1"	51	20	2.5
"L1"	52	20	2.9
"L1"	53	20	2
"L1"	54	20	2.3
"L1"	55	20	2.5
"L1"	56	20	2.1
"L1"	57	20	2.1
"L1"	58	20	2.7
"L1"	59	20	2.2
"L1"	60	20	3.48
"L1"	61	20	2.3
"L1"	62	20	3.4
"L1"	63	20	3.34
"L1"	1	21	1.9
"L1"	2	21	2.2
"L1"	3	21	2
"L1"	4	21	2.3
"L1"	5	21	2.4
"L1"	6	21	2.1
"L1"	7	21	2.9
"L1"	8	21	2.7
"L1"	9	21	1.74
"L1"	10	21	3.52
"L1"	11	21	2
"L1"	12	21	3
"L1"	13	21	2.8
"L1"	14	21	2.5
"L1"	15	21	2.04
"L1"	16	21	2
"L1"	17	21	2.2
"L1"	18	21	2.04
"L1"	19	21	1.6
"L1"	20	21	3
"L1"	21	21	2.3
"L1"	22	21	2.2
"L1"	23	21	1.52
"L1"	24	21	1.8
"L1"	25	21	2.56
"L1"	26	21	1.6
"L1"	27	21	2
"L1"	28	21	2.42
"L1"	29	21	1.5
"L1"	30	21	2.1
"L1"	31	21	3.54
"L1"	32	21	3.4
"L1"	33	21	2.5
"L1"	34	21	2.94
"L1"	35	21	2.4
"L1"	36	21	2.76
"L1"	37	21	3.2
"L1"	38	21	2.7
"L1"	39	21	2.7
"L1"	40	21	2.76
"L1"	41	21	3.5
"L1"	42	21	2.1
"L1"	43	21	4.08
"L1"	44	21	3.5
"L1"	45	21	2.3
"L1"	46	21	2.5
"L1"	47	21	2.8
"L1"	48	21	2.28
"L1"	49	21	2.24
"L1"	50	21	2.5
"L1"	51	21	2.7
"L1"	52	21	2.44
"L1"	53	21	2.3
"L1"	54	21	2.9
"L1"	55	21	2.3
"L1"	56	21	2.5
"L1"	57	21	1.5
"L1"	58	21	4
"L1"	59	21	1.8
"L1"	60	21	2.4
"L1"	61	21	2.9
"L1"	62	21	2.1
"L1"	63	21	2.64
"L1"	1	22	2.5
"L1"	2	22	2.92
"L1"	3	22	1.78
"L1"	4	22	2.7
"L1"	5	22	3.1
"L1"	6	22	3
"L1"	7	22	1.72
"L1"	8	22	2.8
"L1"	9	22	1.6
"L1"	10	22	3.46
"L1"	11	22	2.2
"L1"	12	22	2.1
"L1"	13	22	2.34
"L1"	14	22	3.2
"L1"	15	22	2.05
"L1"	16	22	2.2
"L1"	17	22	1.8
"L1"	18	22	2.7
"L1"	19	22	1.96
"L1"	20	22	2.8
"L1"	21	22	3.3
"L1"	22	22	1.9
"L1"	23	22	1.3
"L1"	24	22	1.2
"L1"	25	22	2.56
"L1"	26	22	1.8
"L1"	27	22	2.4
"L1"	28	22	1.7
"L1"	29	22	3.3
"L1"	30	22	1.3
"L1"	31	22	3.42
"L1"	32	22	3.1
"L1"	33	22	2.6
"L1"	34	22	3.36
"L1"	35	22	2.7
"L1"	36	22	2.8
"L1"	37	22	3.4
"L1"	38	22	3.3
"L1"	39	22	2.1
"L1"	40	22	2.4
"L1"	41	22	2.28
"L1"	42	22	2.4
"L1"	43	22	3.04
"L1"	44	22	2.54
"L1"	45	22	2.5
"L1"	46	22	2.46
"L1"	47	22	2.7
"L1"	48	22	3.3
"L1"	49	22	2.1
"L1"	50	22	1.5
"L1"	51	22	2.64
"L1"	52	22	3
"L1"	53	22	2.2
"L1"	54	22	3.44
"L1"	55	22	2.36
"L1"	56	22	2.1
"L1"	57	22	2.6
"L1"	58	22	2.4
"L1"	59	22	2.26
"L1"	60	22	1.96
"L1"	61	22	2.04
"L1"	62	22	1.5
"L1"	63	22	2.2
"L1"	1	23	1.96
"L1"	2	23	2.8
"L1"	3	23	2.82
"L1"	4	23	2
"L1"	5	23	3.3
"L1"	6	23	2.3
"L1"	7	23	1.6
"L1"	8	23	2.5
"L1"	9	23	2.7
"L1"	10	23	2.4
"L1"	11	23	2.3
"L1"	12	23	2.3
"L1"	13	23	2.2
"L1"	14	23	2.4
"L1"	15	23	2.5
"L1"	16	23	2.5
"L1"	17	23	2.2
"L1"	18	23	2.86
"L1"	19	23	3.1
"L1"	20	23	3
"L1"	21	23	2.7
"L1"	22	23	1.94
"L1"	23	23	2.3
"L1"	24	23	2.02
"L1"	25	23	2.74
"L1"	26	23	2.22
"L1"	27	23	2.2
"L1"	28	23	2
"L1"	29	23	2
"L1"	30	23	1
"L1"	31	23	2.8
"L1"	32	23	2.9
"L1"	33	23	2.4
"L1"	34	23	2.46
"L1"	35	23	2.3
"L1"	36	23	2.36
"L1"	37	23	2.6
"L1"	38	23	1.78
"L1"	39	23	2.8
"L1"	40	23	2.6
"L1"	41	23	2.7
"L1"	42	23	3.3
"L1"	43	23	3.6
"L1"	44	23	3.5
"L1"	45	23	2.82
"L1"	46	23	2.38
"L1"	47	23	2.09
"L1"	48	23	2.04
"L1"	49	23	2.54
"L1"	50	23	1.5
"L1"	51	23	2.34
"L1"	52	23	2.5
"L1"	53	23	3.46
"L1"	54	23	2.54
"L1"	55	23	2.16
"L1"	56	23	3.1
"L1"	57	23	1.9
"L1"	58	23	3.4
"L1"	59	23	2.32
"L1"	60	23	1.5
"L1"	61	23	2.5
"L1"	62	23	3.86
"L1"	63	23	2.7
"L1"	1	24	2.52
"L1"	2	24	3
"L1"	3	24	3.4
"L1"	4	24	2.9
"L1"	5	24	3.55
"L1"	6	24	2.6
"L1"	7	24	1.9
"L1"	8	24	3.08
"L1"	9	24	1.5
"L1"	10	24	3.4
"L1"	11	24	2.5
"L1"	12	24	2.5
"L1"	13	24	3.96
"L1"	14	24	3.06
"L1"	15	24	2.5
"L1"	16	24	2.4
"L1"	17	24	3
"L1"	18	24	2.42
"L1"	19	24	2
"L1"	20	24	2.52
"L1"	21	24	3.38
"L1"	22	24	2.06
"L1"	23	24	1.5
"L1"	24	24	1.8
"L1"	25	24	2.24
"L1"	26	24	2.06
"L1"	27	24	2.6
"L1"	28	24	1.9
"L1"	29	24	2.1
"L1"	30	24	1.7
"L1"	31	24	2.7
"L1"	32	24	3.11
"L1"	33	24	1.9
"L1"	34	24	2.3
"L1"	35	24	2.72
"L1"	36	24	3.4
"L1"	37	24	1.9
"L1"	38	24	3.1
"L1"	39	24	2.98
"L1"	40	24	2.7
"L1"	41	24	2.8
"L1"	42	24	2.88
"L1"	43	24	2.96
"L1"	44	24	2.4
"L1"	45	24	2.6
"L1"	46	24	3.06
"L1"	47	24	2.7
"L1"	48	24	1.6
"L1"	49	24	1.56
"L1"	50	24	2.12
"L1"	51	24	2.42
"L1"	52	24	2.12
"L1"	53	24	2.8
"L1"	54	24	2.5
"L1"	55	24	2.6
"L1"	56	24	2.84
"L1"	57	24	2.9
"L1"	58	24	4.7
"L1"	59	24	2.4
"L1"	60	24	2.3
"L1"	61	24	2.3
"L1"	62	24	2.1
"L1"	63	24	3.2
"L1"	1	25	2.88
"L1"	2	25	1.5
"L1"	3	25	1.9
"L1"	4	25	2.5
"L1"	5	25	2.8
"L1"	6	25	1.68
"L1"	7	25	3.6
"L1"	8	25	3.3
"L1"	9	25	3
"L1"	10	25	2.8
"L1"	11	25	2.8
"L1"	12	25	2.5
"L1"	13	25	2.1
"L1"	14	25	2.6
"L1"	15	25	3.5
"L1"	16	25	3.3
"L1"	17	25	2.1
"L1"	18	25	2.5
"L1"	19	25	3.6
"L1"	20	25	2.1
"L1"	21	25	3.6
"L1"	22	25	3.16
"L1"	23	25	1.54
"L1"	24	25	1.4
"L1"	25	25	2.8
"L1"	26	25	2.2
"L1"	27	25	2.5
"L1"	28	25	2
"L1"	29	25	1
"L1"	30	25	2.4
"L1"	31	25	2.5
"L1"	32	25	3
"L1"	33	25	1.9
"L1"	34	25	1.6
"L1"	35	25	3.3
"L1"	36	25	2.96
"L1"	37	25	2.2
"L1"	38	25	3.2
"L1"	39	25	3.36
"L1"	40	25	3.62
"L1"	41	25	2.4
"L1"	42	25	3.3
"L1"	43	25	2.7
"L1"	44	25	2.78
"L1"	45	25	3
"L1"	46	25	2
"L1"	47	25	2.54
"L1"	48	25	2.6
"L1"	49	25	2.6
"L1"	50	25	3.21
"L1"	51	25	2.6
"L1"	52	25	2.72
"L1"	53	25	2.4
"L1"	54	25	2.9
"L1"	55	25	2.3
"L1"	56	25	1.8
"L1"	57	25	3
"L1"	58	25	1.8
"L1"	59	25	2.8
"L1"	60	25	2.7
"L1"	61	25	2.8
"L1"	62	25	2.4
"L1"	63	25	3.7
"L1"	1	26	2.86
"L1"	2	26	1.3
"L1"	3	26	2.54
"L1"	4	26	2.6
"L1"	5	26	2.3
"L1"	6	26	2.4
"L1"	7	26	2.3
"L1"	8	26	2.4
"L1"	9	26	1.64
"L1"	10	26	2
"L1"	11	26	3.16
"L1"	12	26	3.9
"L1"	13	26	2.9
"L1"	14	26	2.4
"L1"	15	26	3.6
"L1"	16	26	3.16
"L1"	17	26	2.5
"L1"	18	26	3.29
"L1"	19	26	1.5
"L1"	20	26	2.3
"L1"	21	26	4.01
"L1"	22	26	2.52
"L1"	23	26	1.66
"L1"	24	26	1.6
"L1"	25	26	2.1
"L1"	26	26	2
"L1"	27	26	1.2
"L1"	28	26	1.4
"L1"	29	26	1.8
"L1"	30	26	1.2
"L1"	31	26	3.7
"L1"	32	26	2.4
"L1"	33	26	2.1
"L1"	34	26	1.66
"L1"	35	26	4.66
"L1"	36	26	2.56
"L1"	37	26	2.8
"L1"	38	26	3
"L1"	39	26	2.96
"L1"	40	26	2.5
"L1"	41	26	3
"L1"	42	26	3
"L1"	43	26	3.72
"L1"	44	26	2.24
"L1"	45	26	2.5
"L1"	46	26	3.8
"L1"	47	26	4.08
"L1"	48	26	1.4
"L1"	49	26	1.6
"L1"	50	26	2.9
"L1"	51	26	2.24
"L1"	52	26	3.82
"L1"	53	26	2.94
"L1"	54	26	6.24
"L1"	55	26	2.6
"L1"	56	26	2.3
"L1"	57	26	3.6
"L1"	58	26	2.96
"L1"	59	26	4
"L1"	60	26	1.5
"L1"	61	26	4.32
"L1"	62	26	2.8
"L1"	63	26	2.9
"L2"	1	1	5.04
"L2"	2	1	5.24
"L2"	3	1	7.94
"L2"	4	1	6.6
"L2"	5	1	5.46
"L2"	6	1	7.1
"L2"	7	1	7.1
"L2"	8	1	5.7
"L2"	9	1	5.64
"L2"	10	1	5.88
"L2"	11	1	3.76
"L2"	12	1	6.16
"L2"	13	1	3.14
"L2"	14	1	7.54
"L2"	15	1	4.1
"L2"	16	1	5.5
"L2"	17	1	5.7
"L2"	18	1	7.3
"L2"	19	1	6.46
"L2"	20	1	4.66
"L2"	21	1	3.88
"L2"	22	1	6.64
"L2"	23	1	5.42
"L2"	24	1	5.12
"L2"	25	1	5.34
"L2"	26	1	6.18
"L2"	27	1	5.08
"L2"	28	1	4.14
"L2"	29	1	5.58
"L2"	30	1	4.4
"L2"	31	1	7.1
"L2"	32	1	4.5
"L2"	33	1	4.9
"L2"	34	1	6.56
"L2"	35	1	3.64
"L2"	36	1	6.88
"L2"	37	1	6.02
"L2"	38	1	6.1
"L2"	39	1	5.04
"L2"	40	1	6.12
"L2"	41	1	4.15
"L2"	42	1	6.22
"L2"	43	1	6.41
"L2"	44	1	5.58
"L2"	45	1	6.38
"L2"	46	1	5.42
"L2"	47	1	4.6
"L2"	48	1	6.02
"L2"	49	1	6.94
"L2"	1	2	4.8
"L2"	2	2	6.9
"L2"	3	2	5.1
"L2"	4	2	4
"L2"	5	2	7.6
"L2"	6	2	5.7
"L2"	7	2	6.4
"L2"	8	2	5.2
"L2"	9	2	6.7
"L2"	10	2	5.2
"L2"	11	2	5.5
"L2"	12	2	5.2
"L2"	13	2	5.7
"L2"	14	2	5.4
"L2"	15	2	5.9
"L2"	16	2	5.1
"L2"	17	2	5
"L2"	18	2	5.7
"L2"	19	2	6.6
"L2"	20	2	6.3
"L2"	21	2	4.9
"L2"	22	2	7.1
"L2"	23	2	4.2
"L2"	24	2	4.3
"L2"	25	2	4.7
"L2"	26	2	4.1
"L2"	27	2	5.3
"L2"	28	2	5.2
"L2"	29	2	4.3
"L2"	30	2	4.6
"L2"	31	2	4.2
"L2"	32	2	5
"L2"	33	2	5.9
"L2"	34	2	5.9
"L2"	35	2	5.3
"L2"	36	2	5.8
"L2"	37	2	5.04
"L2"	38	2	5.82
"L2"	39	2	4.82
"L2"	40	2	4.99
"L2"	41	2	4.88
"L2"	42	2	3.38
"L2"	43	2	5.66
"L2"	44	2	4.6
"L2"	45	2	5.59
"L2"	46	2	6.06
"L2"	47	2	5.04
"L2"	48	2	5.62
"L2"	49	2	5.9
"L2"	1	3	6.7
"L2"	2	3	6.1
"L2"	3	3	6.9
"L2"	4	3	5.5
"L2"	5	3	5.7
"L2"	6	3	5
"L2"	7	3	4.9
"L2"	8	3	6.3
"L2"	9	3	4.8
"L2"	10	3	5.1
"L2"	11	3	5.7
"L2"	12	3	5.5
"L2"	13	3	6.4
"L2"	14	3	4.3
"L2"	15	3	5.5
"L2"	16	3	4.9
"L2"	17	3	4.1
"L2"	18	3	5.3
"L2"	19	3	4.1
"L2"	20	3	4.6
"L2"	21	3	4.8
"L2"	22	3	4.6
"L2"	23	3	5.2
"L2"	24	3	5.9
"L2"	25	3	3.5
"L2"	26	3	3.7
"L2"	27	3	5.4
"L2"	28	3	4
"L2"	29	3	4
"L2"	30	3	4.5
"L2"	31	3	5.4
"L2"	32	3	4.9
"L2"	33	3	4.4
"L2"	34	3	4
"L2"	35	3	4.3
"L2"	36	3	4.8
"L2"	37	3	5.6
"L2"	38	3	5.2
"L2"	39	3	6.2
"L2"	40	3	7.4
"L2"	41	3	4.4
"L2"	42	3	5.2
"L2"	43	3	7
"L2"	44	3	5.9
"L2"	45	3	4.6
"L2"	46	3	5.1
"L2"	47	3	5.9
"L2"	48	3	4.5
"L2"	49	3	6.1
"L2"	1	4	6.5
"L2"	2	4	5.2
"L2"	3	4	4.7
"L2"	4	4	4.3
"L2"	5	4	5.3
"L2"	6	4	4.7
"L2"	7	4	5.3
"L2"	8	4	5.5
"L2"	9	4	4.9
"L2"	10	4	4.4
"L2"	11	4	6.1
"L2"	12	4	4.4
"L2"	13	4	5.4
"L2"	14	4	5.9
"L2"	15	4	6.6
"L2"	16	4	4.3
"L2"	17	4	7
"L2"	18	4	6.1
"L2"	19	4	6.7
"L2"	20	4	5.7
"L2"	21	4	4.9
"L2"	22	4	4.7
"L2"	23	4	5.2
"L2"	24	4	5.8
"L2"	25	4	5.8
"L2"	26	4	5.5
"L2"	27	4	6
"L2"	28	4	5.5
"L2"	29	4	5.8
"L2"	30	4	5.6
"L2"	31	4	5.9
"L2"	32	4	4.6
"L2"	33	4	5.7
"L2"	34	4	6
"L2"	35	4	6.2
"L2"	36	4	5.3
"L2"	37	4	4.9
"L2"	38	4	5.5
"L2"	39	4	6.4
"L2"	40	4	3.8
"L2"	41	4	6.2
"L2"	42	4	5.4
"L2"	43	4	5.4
"L2"	44	4	4.5
"L2"	45	4	7
"L2"	46	4	5.1
"L2"	47	4	5.8
"L2"	48	4	5.5
"L2"	49	4	5.6
"L2"	1	5	4.2
"L2"	2	5	3.9
"L2"	3	5	5.1
"L2"	4	5	4.7
"L2"	5	5	5.2
"L2"	6	5	6.1
"L2"	7	5	7.2
"L2"	8	5	5.3
"L2"	9	5	5.7
"L2"	10	5	5
"L2"	11	5	5.6
"L2"	12	5	6.7
"L2"	13	5	4.3
"L2"	14	5	4.6
"L2"	15	5	4.5
"L2"	16	5	5.7
"L2"	17	5	5.7
"L2"	18	5	5.2
"L2"	19	5	5
"L2"	20	5	6.2
"L2"	21	5	4
"L2"	22	5	4.9
"L2"	23	5	3.8
"L2"	24	5	2.6
"L2"	25	5	3.8
"L2"	26	5	5.4
"L2"	27	5	4.1
"L2"	28	5	4.5
"L2"	29	5	4.2
"L2"	30	5	5
"L2"	31	5	4.9
"L2"	32	5	5
"L2"	33	5	5.1
"L2"	34	5	6.2
"L2"	35	5	5.1
"L2"	36	5	4
"L2"	37	5	5.2
"L2"	38	5	6
"L2"	39	5	5.5
"L2"	40	5	5.4
"L2"	41	5	5.1
"L2"	42	5	4.6
"L2"	43	5	5.3
"L2"	44	5	5.2
"L2"	45	5	4.7
"L2"	46	5	4.9
"L2"	47	5	5.6
"L2"	48	5	4.8
"L2"	49	5	5.2
"L2"	1	6	5.7
"L2"	2	6	6
"L2"	3	6	3.4
"L2"	4	6	6.2
"L2"	5	6	6.5
"L2"	6	6	6.5
"L2"	7	6	4.4
"L2"	8	6	5.6
"L2"	9	6	5.2
"L2"	10	6	6.6
"L2"	11	6	4.5
"L2"	12	6	3.9
"L2"	13	6	5.6
"L2"	14	6	5.9
"L2"	15	6	6.3
"L2"	16	6	4.5
"L2"	17	6	6
"L2"	18	6	2.9
"L2"	19	6	7
"L2"	20	6	5.9
"L2"	21	6	3.6
"L2"	22	6	3.3
"L2"	23	6	5
"L2"	24	6	3.2
"L2"	25	6	4.9
"L2"	26	6	4
"L2"	27	6	4.4
"L2"	28	6	4.8
"L2"	29	6	3.8
"L2"	30	6	4.1
"L2"	31	6	5
"L2"	32	6	4.3
"L2"	33	6	4.3
"L2"	34	6	5.8
"L2"	35	6	4.9
"L2"	36	6	5
"L2"	37	6	6.2
"L2"	38	6	6.3
"L2"	39	6	6.2
"L2"	40	6	5.1
"L2"	41	6	5.9
"L2"	42	6	6.1
"L2"	43	6	5.5
"L2"	44	6	5.1
"L2"	45	6	5.6
"L2"	46	6	6.3
"L2"	47	6	4
"L2"	48	6	5.5
"L2"	49	6	5
"L2"	1	7	5.3
"L2"	2	7	6
"L2"	3	7	5.7
"L2"	4	7	5.8
"L2"	5	7	5.6
"L2"	6	7	5.2
"L2"	7	7	6.3
"L2"	8	7	6
"L2"	9	7	6.2
"L2"	10	7	4.6
"L2"	11	7	6.1
"L2"	12	7	7.6
"L2"	13	7	4.8
"L2"	14	7	5.6
"L2"	15	7	7.2
"L2"	16	7	5.5
"L2"	17	7	7.1
"L2"	18	7	5.2
"L2"	19	7	5.1
"L2"	20	7	4.8
"L2"	21	7	5.7
"L2"	22	7	5.1
"L2"	23	7	3.8
"L2"	24	7	5.2
"L2"	25	7	5.2
"L2"	26	7	5.2
"L2"	27	7	4.6
"L2"	28	7	5.3
"L2"	29	7	3.9
"L2"	30	7	5.5
"L2"	31	7	4.3
"L2"	32	7	5.3
"L2"	33	7	4.3
"L2"	34	7	4.3
"L2"	35	7	6.1
"L2"	36	7	5.5
"L2"	37	7	5.3
"L2"	38	7	4.6
"L2"	39	7	4.8
"L2"	40	7	5
"L2"	41	7	5.3
"L2"	42	7	4.6
"L2"	43	7	5.2
"L2"	44	7	5.7
"L2"	45	7	6.1
"L2"	46	7	4.9
"L2"	47	7	5.6
"L2"	48	7	4.7
"L2"	49	7	5
"L2"	1	8	5.3
"L2"	2	8	7.3
"L2"	3	8	4.3
"L2"	4	8	4.9
"L2"	5	8	5.4
"L2"	6	8	5.9
"L2"	7	8	6.7
"L2"	8	8	6.2
"L2"	9	8	4
"L2"	10	8	5.5
"L2"	11	8	5.3
"L2"	12	8	6.1
"L2"	13	8	4.8
"L2"	14	8	5.6
"L2"	15	8	6
"L2"	16	8	5.6
"L2"	17	8	6.3
"L2"	18	8	5.1
"L2"	19	8	4.4
"L2"	20	8	5.9
"L2"	21	8	5
"L2"	22	8	5.5
"L2"	23	8	6
"L2"	24	8	5.3
"L2"	25	8	4.8
"L2"	26	8	4.1
"L2"	27	8	4
"L2"	28	8	5.3
"L2"	29	8	4.3
"L2"	30	8	5.5
"L2"	31	8	5.1
"L2"	32	8	4.5
"L2"	33	8	5.6
"L2"	34	8	5.9
"L2"	35	8	4.4
"L2"	36	8	6
"L2"	37	8	4.5
"L2"	38	8	5
"L2"	39	8	6.7
"L2"	40	8	5.9
"L2"	41	8	4.7
"L2"	42	8	4.8
"L2"	43	8	7.3
"L2"	44	8	5.4
"L2"	45	8	4.6
"L2"	46	8	5.5
"L2"	47	8	5.5
"L2"	48	8	6.9
"L2"	49	8	4.3
"L2"	1	9	5.7
"L2"	2	9	4.8
"L2"	3	9	6
"L2"	4	9	4.4
"L2"	5	9	6.4
"L2"	6	9	6.5
"L2"	7	9	3.5
"L2"	8	9	6.8
"L2"	9	9	4.9
"L2"	10	9	4.1
"L2"	11	9	6.2
"L2"	12	9	6.8
"L2"	13	9	6.3
"L2"	14	9	4
"L2"	15	9	6
"L2"	16	9	4.9
"L2"	17	9	5.9
"L2"	18	9	4.6
"L2"	19	9	6.2
"L2"	20	9	6.7
"L2"	21	9	5
"L2"	22	9	5.1
"L2"	23	9	5.6
"L2"	24	9	6
"L2"	25	9	5.2
"L2"	26	9	4.9
"L2"	27	9	4.1
"L2"	28	9	5.1
"L2"	29	9	4.9
"L2"	30	9	4.1
"L2"	31	9	4.7
"L2"	32	9	4.5
"L2"	33	9	5.2
"L2"	34	9	5.5
"L2"	35	9	5
"L2"	36	9	5.8
"L2"	37	9	5.5
"L2"	38	9	5.4
"L2"	39	9	5.5
"L2"	40	9	5.5
"L2"	41	9	5.3
"L2"	42	9	6.1
"L2"	43	9	5.5
"L2"	44	9	4.8
"L2"	45	9	4.5
"L2"	46	9	5.3
"L2"	47	9	4.9
"L2"	48	9	5.7
"L2"	49	9	5.4
"L2"	1	10	6.5
"L2"	2	10	5.8
"L2"	3	10	5.2
"L2"	4	10	7.5
"L2"	5	10	5.8
"L2"	6	10	5.9
"L2"	7	10	4.2
"L2"	8	10	5.1
"L2"	9	10	5
"L2"	10	10	6
"L2"	11	10	5.1
"L2"	12	10	7.5
"L2"	13	10	6.6
"L2"	14	10	4.9
"L2"	15	10	6.3
"L2"	16	10	7.9
"L2"	17	10	5.2
"L2"	18	10	5.9
"L2"	19	10	6.6
"L2"	20	10	4.8
"L2"	21	10	3.7
"L2"	22	10	4.4
"L2"	23	10	4.5
"L2"	24	10	5
"L2"	25	10	3.7
"L2"	26	10	4.3
"L2"	27	10	5.2
"L2"	28	10	5.5
"L2"	29	10	4
"L2"	30	10	3.7
"L2"	31	10	5
"L2"	32	10	4.9
"L2"	33	10	5.3
"L2"	34	10	4.5
"L2"	35	10	4
"L2"	36	10	6
"L2"	37	10	6.5
"L2"	38	10	4.9
"L2"	39	10	5
"L2"	40	10	5.9
"L2"	41	10	5.2
"L2"	42	10	4.8
"L2"	43	10	4.8
"L2"	44	10	5.8
"L2"	45	10	4.6
"L2"	46	10	5.8
"L2"	47	10	4.2
"L2"	48	10	4.4
"L2"	49	10	5
"L2"	1	11	5.7
"L2"	2	11	5.3
"L2"	3	11	6
"L2"	4	11	6.2
"L2"	5	11	4.4
"L2"	6	11	5.7
"L2"	7	11	4.7
"L2"	8	11	5.3
"L2"	9	11	5
"L2"	10	11	4.3
"L2"	11	11	6.8
"L2"	12	11	5.5
"L2"	13	11	5.3
"L2"	14	11	3.7
"L2"	15	11	5.1
"L2"	16	11	3.7
"L2"	17	11	4.6
"L2"	18	11	5.4
"L2"	19	11	3.9
"L2"	20	11	8.6
"L2"	21	11	2.6
"L2"	22	11	4.5
"L2"	23	11	4.5
"L2"	24	11	6
"L2"	25	11	5
"L2"	26	11	5.2
"L2"	27	11	3.7
"L2"	28	11	4.3
"L2"	29	11	5.3
"L2"	30	11	4.7
"L2"	31	11	5.3
"L2"	32	11	5.9
"L2"	33	11	5
"L2"	34	11	4.5
"L2"	35	11	4.1
"L2"	36	11	5.4
"L2"	37	11	5.6
"L2"	38	11	6.3
"L2"	39	11	6.3
"L2"	40	11	5.8
"L2"	41	11	5.9
"L2"	42	11	5.4
"L2"	43	11	5
"L2"	44	11	5.5
"L2"	45	11	6.5
"L2"	46	11	7
"L2"	47	11	6.3
"L2"	48	11	3.8
"L2"	49	11	6.3
