year	state	acres	yield
1891	Mississippi	4000	6.5
1891	Missouri	2100000	16
1891	Montana	38000	33
1891	Nebraska	2150000	15
1891	Nevada	6000	30
1891	NewHampshire	2000	16.5
1891	NewJersey	124000	16.5
1891	NewMexico	38000	17
1891	NewYork	615000	19
1891	NorthCarolina	730000	7
1891	NorthDakota	3220000	20.5
1891	Ohio	2850000	18.5
1891	Oregon	620000	19
1891	Pennsylvania	1340000	17.5
1891	SouthCarolina	180000	6
1891	SouthDakota	2880000	15
1891	Tennessee	950000	10
1891	Texas	330000	14.5
1891	Utah	110000	21
1891	Vermont	6000	20
1891	Virginia	850000	10.9
1891	Washington	460000	20
1891	WestVirginia	360000	11
1891	Wisconsin	745000	15.5
1891	Wyoming	6000	20
1892	Alabama	46000	6
1892	Arizona	13000	15.5
1892	Arkansas	163000	7.5
1892	California	2600000	14.5
1892	Colorado	175000	19
1892	Delaware	102000	17
1892	Georgia	285000	7
1892	Idaho	1e+05	25.5
1892	Illinois	2250000	16.5
1892	Indiana	2800000	14.5
1892	Iowa	1170000	14
1892	Kansas	3540000	18
1892	Kentucky	1070000	13
1892	Maine	4000	18
1892	Maryland	570000	18
1892	Michigan	1840000	17
1892	Minnesota	4420000	12
1892	Mississippi	4000	7
1892	Missouri	2270000	14
1892	Montana	42000	26
1892	Nebraska	2225000	13.5
1892	Nevada	6000	24
1892	NewHampshire	2000	16
1892	NewJersey	124000	16
1892	NewMexico	38000	16.5
1892	NewYork	620000	20
1892	NorthCarolina	750000	8
1892	NorthDakota	3200000	12.5
1892	Ohio	3050000	16
1892	Oregon	645000	18
1892	Pennsylvania	1340000	16
1892	SouthCarolina	144000	8
1892	SouthDakota	3400000	12
1892	Tennessee	980000	9.5
1892	Texas	380000	13
1892	Utah	115000	19
1892	Vermont	5000	19
1892	Virginia	840000	10.2
1892	Washington	530000	17
1892	WestVirginia	365000	11.5
1892	Wisconsin	750000	13.5
1892	Wyoming	6000	17.5
1893	Alabama	50000	7
1893	Arizona	13000	15
1893	Arkansas	189000	8
1893	California	2150000	13.5
1893	Colorado	151000	14
1893	Delaware	108000	18.5
1893	Georgia	310000	7.5
1893	Idaho	120000	19
1893	Illinois	1725000	12
1893	Indiana	2725000	15
1893	Iowa	860000	13.5
1893	Kansas	3490000	9
1893	Kentucky	1100000	12.5
1893	Maine	4000	17.5
1893	Maryland	560000	18
1893	Michigan	1740000	16
1893	Minnesota	4070000	10.5
1893	Mississippi	4000	8.5
1893	Missouri	2030000	12
1893	Montana	48000	24
1893	Nebraska	2425000	8.5
1893	Nevada	7000	26.5
1893	NewHampshire	2000	15
1893	NewJersey	124000	17
1893	NewMexico	37000	17
1893	NewYork	590000	17.5
1893	NorthCarolina	765000	8.5
1893	NorthDakota	3280000	10.5
1893	Ohio	2700000	18
1893	Oregon	665000	19
1893	Pennsylvania	1340000	17
1893	SouthCarolina	147000	7
1893	SouthDakota	3310000	8.5
1893	Tennessee	930000	9.5
1893	Texas	410000	12.5
1893	Utah	120000	15.5
1893	Vermont	4000	18
1893	Virginia	840000	12.8
1893	Washington	625000	20.5
1893	WestVirginia	365000	12
1893	Wisconsin	650000	14.5
1893	Wyoming	7000	15.5
1894	Alabama	52000	7
1894	Arizona	13000	14
1894	Arkansas	191000	8.5
1894	California	2125000	11
1894	Colorado	130000	18
1894	Delaware	111000	17
1894	Georgia	305000	7
1894	Idaho	140000	24
1894	Illinois	2100000	18
1894	Indiana	2625000	18
1894	Iowa	780000	14.5
1894	Kansas	3860000	10.5
1894	Kentucky	1110000	12.5
1894	Maine	4000	21
1894	Maryland	560000	19
1894	Michigan	1480000	18.5
1894	Minnesota	3850000	13.5
1894	Mississippi	4000	8
1894	Missouri	1880000	15
1894	Montana	55000	31
1894	Nebraska	2125000	7
1894	Nevada	8000	32.5
1894	NewHampshire	2000	18
1894	NewJersey	120000	17.5
1894	NewMexico	36000	18
1894	NewYork	520000	20.5
1894	NorthCarolina	735000	5
1894	NorthDakota	3340000	12.5
1894	Ohio	2600000	19.5
1894	Oklahoma	250000	15
1894	Oregon	660000	19.5
1894	Pennsylvania	1290000	18.5
1894	SouthCarolina	144000	5.5
1894	SouthDakota	3160000	6.5
1894	Tennessee	880000	8.5
1894	Texas	390000	13
1894	Utah	140000	22
1894	Vermont	3000	20
1894	Virginia	8e+05	11
1894	Washington	695000	16.5
1894	WestVirginia	375000	12
1894	Wisconsin	510000	17
1894	Wyoming	9000	19.6
1895	Alabama	52000	6
1895	Arizona	15000	20.5
1895	Arkansas	197000	8
1895	California	2375000	13.5
1895	Colorado	133000	23.5
1895	Delaware	1e+05	16
1895	Georgia	280000	6
1895	Idaho	150000	16
1895	Illinois	2e+06	11
1895	Indiana	2525000	10.5
1895	Iowa	750000	19
1895	Kansas	2390000	8
1895	Kentucky	1180000	11
1895	Maine	4000	19
1895	Maryland	560000	20
1895	Michigan	1430000	15
1895	Minnesota	4040000	19
1895	Mississippi	5000	7.5
1895	Missouri	2e+06	12
1895	Montana	60000	24
1895	Nebraska	2075000	12
1895	Nevada	9000	30
1895	NewHampshire	2000	19.5
1895	NewJersey	115000	16
1895	NewMexico	37000	21
1895	NewYork	5e+05	18.1
1895	NorthCarolina	730000	8
1895	NorthDakota	3480000	21
1895	Ohio	2650000	13
1895	Oklahoma	275000	8
1895	Oregon	685000	20
1895	Pennsylvania	1265000	16.5
1895	SouthCarolina	134000	6.5
1895	SouthDakota	3300000	12
1895	Tennessee	840000	9
1895	Texas	340000	8
1895	Utah	148000	21.5
1895	Vermont	3000	22
1895	Virginia	760000	10.8
1895	Washington	7e+05	15.5
1895	WestVirginia	390000	10.5
1895	Wisconsin	3e+05	16
1895	Wyoming	14000	18.5
1896	Alabama	51000	6.5
1896	Arizona	18000	17.5
1896	Arkansas	215000	7
1896	California	2275000	15.5
1896	Colorado	185000	13.5
1896	Delaware	104000	15
1896	Georgia	270000	7.5
1896	Idaho	180000	21.5
1896	Illinois	2250000	15
1896	Indiana	2700000	12
1896	Iowa	780000	14.5
1896	Kansas	3130000	14.5
1896	Kentucky	1160000	8.5
1896	Maine	7000	22
1896	Maryland	567000	17.5
1896	Michigan	1620000	15.5
1896	Minnesota	4650000	13.5
1896	Mississippi	4000	7.5
1896	Missouri	1950000	12.5
1896	Montana	67000	21.5
1896	Nebraska	1650000	14
1896	Nevada	12000	31.5
1896	NewHampshire	2000	19
1896	NewJersey	112000	13
1896	NewMexico	37000	17
1896	NewYork	490000	16
1896	NorthCarolina	675000	7
1896	NorthDakota	3170000	12.5
1896	Ohio	2750000	9.5
1896	Oklahoma	250000	9
1896	Oregon	710000	19
1896	Pennsylvania	1300000	12
1896	SouthCarolina	141000	6.5
1896	SouthDakota	3340000	11
1896	Tennessee	1040000	8.5
1896	Texas	390000	11.5
1896	Utah	156000	23.5
1896	Vermont	3000	21
1896	Virginia	8e+05	9.3
1896	Washington	770000	15
1896	WestVirginia	390000	10
1896	Wisconsin	440000	13.5
1896	Wyoming	17000	17
1897	Alabama	52000	8
1897	Arizona	21000	18
1897	Arkansas	250000	9
1897	California	2300000	13
1897	Colorado	210000	24
1897	Delaware	107000	21.5
1897	Georgia	220000	8.5
1897	Idaho	225000	22
1897	Illinois	1650000	10.5
1897	Indiana	2500000	14
1897	Iowa	1160000	13.5
1897	Kansas	3050000	17
1897	Kentucky	1200000	14
1897	Maine	7000	16.5
1897	Maryland	567000	24
1897	Michigan	1650000	17
1897	Minnesota	5550000	13
1897	Mississippi	3000	10
1897	Missouri	1550000	10
1897	Montana	75000	27
1897	Nebraska	2200000	14.5
1897	Nevada	14000	26
1897	NewHampshire	1000	16
1897	NewJersey	126000	18.5
1897	NewMexico	38000	21.5
1897	NewYork	5e+05	23
1897	NorthCarolina	705000	8.5
1897	NorthDakota	4210000	10.5
1897	Ohio	2500000	18
1897	Oklahoma	650000	18
1897	Oregon	770000	19
1897	Pennsylvania	1350000	19.5
1897	SouthCarolina	87000	8.5
1897	SouthDakota	3575000	8
1897	Tennessee	1130000	12
1897	Texas	460000	16
1897	Utah	165000	18
1897	Vermont	2000	17
1897	Virginia	835000	14
1897	Washington	920000	20
1897	WestVirginia	410000	13.5
1897	Wisconsin	4e+05	17.5
1897	Wyoming	18000	17.5
1898	Alabama	72000	9
1898	Arizona	24000	20
1898	Arkansas	315000	9.5
1898	California	2350000	9
1898	Colorado	240000	22
1898	Delaware	123000	12
1898	Georgia	285000	8
1898	Idaho	250000	25.5
1898	Illinois	1900000	12
1898	Indiana	2850000	18
1898	Iowa	1570000	16.5
1898	Kansas	4580000	15
1898	Kentucky	1330000	14.5
1898	Maine	8000	18.5
1898	Maryland	630000	13.5
1898	Michigan	1820000	20.5
1898	Minnesota	6250000	17
1898	Mississippi	4000	9
1898	Missouri	2010000	12
1898	Montana	83000	24
1898	Nebraska	2475000	16.5
1898	Nevada	18000	25
1898	NewHampshire	1000	19
1898	NewJersey	135000	17
1898	NewMexico	39000	22
1898	NewYork	540000	21.2
1898	NorthCarolina	780000	8.5
1898	NorthDakota	4320000	15
1898	Ohio	2850000	17
1898	Oklahoma	1200000	14.5
1898	Oregon	875000	18
1898	Pennsylvania	1450000	15
1898	SouthCarolina	111000	8.5
1898	SouthDakota	3850000	12.5
1898	Tennessee	1400000	11.5
1898	Texas	6e+05	13
1898	Utah	191000	28
1898	Vermont	2000	20
1898	Virginia	880000	15.2
1898	Washington	1060000	20.5
1898	WestVirginia	395000	13
1898	Wisconsin	620000	18.5
1898	Wyoming	20000	18
1899	Alabama	124000	5.1
1899	Arizona	22000	16.1
1899	Arkansas	379000	6.5
1899	California	2686000	13.6
1899	Colorado	295000	18.9
1899	Delaware	119000	15.8
1899	Georgia	319000	5.5
1899	Idaho	266000	20.1
1899	Illinois	1826000	10.8
1899	Indiana	2893000	12.1
1899	Iowa	1630000	13.5
1899	Kansas	3804000	10.2
1899	Kentucky	1431000	10
1899	Maine	7000	17.5
1899	Maryland	634000	15.2
1899	Michigan	1926000	10.7
1899	Minnesota	6375000	14.5
1899	Mississippi	6000	5.8
1899	Missouri	2056000	11.2
1899	Montana	92000	20.6
1899	Nebraska	2539000	9.8
1899	Nevada	19000	24.3
1899	NewHampshire	1000	15
1899	NewJersey	133000	14.4
1899	NewMexico	38000	15.9
1899	NewYork	558000	18.7
1899	NorthCarolina	747000	5.8
1899	NorthDakota	4451000	13.5
1899	Ohio	3209000	15.7
1899	Oklahoma	1527000	13.3
1899	Oregon	873000	16.6
1899	Pennsylvania	1514000	13.6
1899	SouthCarolina	174000	5.8
1899	SouthDakota	3985000	10.5
1899	Tennessee	1426000	8.4
1899	Texas	1028000	11.9
1899	Utah	189000	18
1899	Vermont	2000	19.3
1899	Virginia	927000	9.6
1899	Washington	1088000	19.5
1899	WestVirginia	448000	9.7
1899	Wisconsin	557000	16.5
1899	Wyoming	19000	18
1900	Alabama	127000	9.5
1900	Arizona	25000	14.5
1900	Arkansas	380000	8.5
1900	California	2210000	12.5
1900	Colorado	310000	18
1900	Delaware	120000	18
1900	Georgia	420000	7.5
1900	Idaho	279000	21
1900	Illinois	2125000	13
1900	Indiana	1160000	7
1900	Iowa	1450000	14.4
1900	Kansas	4290000	18.2
1900	Kentucky	1420000	14
1900	Maine	7000	19.5
1900	Maryland	634000	21.5
1900	Michigan	1570000	10
1900	Minnesota	6120000	11
1900	Mississippi	6000	11
1900	Missouri	2315000	15.5
1900	Montana	1e+05	21.5
1900	Nebraska	2750000	13.7
1900	Nevada	18000	22
1900	NewJersey	129000	17.5
1900	NewMexico	36000	21
1900	NewYork	505000	17.7
1900	NorthCarolina	8e+05	8.5
1900	NorthDakota	3180000	4.5
1900	Ohio	2500000	6
1900	Oklahoma	1530000	16
1900	Oregon	865000	13.7
1900	Pennsylvania	1475000	13.5
1900	SouthCarolina	179000	7.5
1900	SouthDakota	4050000	6.5
1900	Tennessee	1620000	10
1900	Texas	1200000	18.4
1900	Utah	185000	21
1900	Vermont	2000	21
1900	Virginia	945000	12.5
1900	Washington	1290000	19.8
1900	WestVirginia	425000	9.5
1900	Wisconsin	430000	15.5
1900	Wyoming	21000	13
1901	Alabama	101000	8.5
1901	Arizona	26000	21.5
1901	Arkansas	305000	8
1901	California	2010000	16.5
1901	Colorado	310000	21
1901	Delaware	121000	18
1901	Georgia	360000	7
1901	Idaho	294000	22.6
1901	Illinois	2150000	17.6
1901	Indiana	2875000	18
1901	Iowa	1100000	15.1
1901	Kansas	5260000	17
1901	Kentucky	1340000	12.1
1901	Maine	7000	20.5
1901	Maryland	662000	19.5
1901	Michigan	1400000	13.5
1901	Minnesota	5530000	14
1901	Mississippi	6000	9.5
1901	Missouri	2480000	16
1901	Montana	107000	22.5
1901	Nebraska	2875000	17.2
1901	Nevada	16000	26
1901	NewJersey	125000	17
1901	NewMexico	39000	21.5
1901	NewYork	535000	13.1
1901	NorthCarolina	8e+05	8
1901	NorthDakota	4260000	12.5
1901	Ohio	2350000	16.5
1901	Oklahoma	1490000	14
1901	Oregon	775000	21.3
1901	Pennsylvania	1610000	16.5
1901	SouthCarolina	173000	7.5
1901	SouthDakota	3940000	10
1901	Tennessee	1425000	10.5
1901	Texas	605000	8
1901	Utah	180000	20.5
1901	Vermont	2000	19
1901	Virginia	955000	12.2
1901	Washington	1360000	24.6
1901	WestVirginia	390000	11
1901	Wisconsin	475000	17
1901	Wyoming	23000	20
1902	Alabama	80000	4.5
1902	Arizona	19000	18.5
1902	Arkansas	285000	9
1902	California	1340000	14
1902	Colorado	294000	12.5
1902	Delaware	123000	16.5
1902	Georgia	320000	5
1902	Idaho	266000	24.3
1902	Illinois	2175000	18
1902	Indiana	2725000	17
1902	Iowa	9e+05	14
1902	Kansas	4300000	11
1902	Kentucky	1220000	9
1902	Maine	7000	22
1902	Maryland	668000	15.5
1902	Michigan	1130000	20
1902	Minnesota	4920000	15
1902	Mississippi	5000	8
1902	Missouri	2725000	19.5
1902	Montana	114000	22
1902	Nebraska	3e+06	19.4
1902	Nevada	14000	24
1902	NewJersey	116000	16
1902	NewMexico	39000	17
1902	NewYork	390000	16.8
1902	NorthCarolina	750000	5
1902	NorthDakota	3570000	15.5
1902	Ohio	2250000	19
1902	Oklahoma	1610000	12
1902	Oregon	750000	20.7
1902	Pennsylvania	1465000	15.5
1902	SouthCarolina	145000	5
1902	SouthDakota	3620000	12.5
1902	Tennessee	1060000	7
1902	Texas	810000	8
1902	Utah	177000	23.5
1902	Vermont	2000	19
1902	Virginia	920000	7.6
1902	Washington	1195000	19.9
1902	WestVirginia	360000	8
1902	Wisconsin	360000	19
1902	Wyoming	25000	20
1903	Alabama	63000	7.5
1903	Arizona	20000	18.5
1903	Arkansas	250000	6
1903	California	1410000	12
1903	Colorado	295000	20
1903	Delaware	125000	11
1903	Georgia	275000	5
1903	Idaho	305000	22.3
1903	Illinois	2325000	10
1903	Indiana	2775000	11.5
1903	Iowa	640000	13.8
1903	Kansas	5850000	15.8
1903	Kentucky	1060000	9
1903	Maine	6000	22
1903	Maryland	680000	14
1903	Michigan	920000	18
1903	Minnesota	4330000	14
1903	Mississippi	5000	8
1903	Missouri	2550000	10.5
1903	Montana	128000	24
1903	Nebraska	2750000	16.5
1903	Nevada	15000	30
1903	NewJersey	112000	14.5
1903	NewMexico	38000	19
1903	NewYork	425000	19
1903	NorthCarolina	735000	5
1903	NorthDakota	4400000	14
1903	Ohio	2250000	16
1903	Oklahoma	2280000	14
1903	Oregon	680000	18.3
1903	Pennsylvania	1540000	15.5
1903	SouthCarolina	130000	5.5
1903	SouthDakota	3440000	14
1903	Tennessee	1320000	7.5
1903	Texas	1080000	13.5
1903	Utah	184000	20.5
1903	Vermont	2000	20
1903	Virginia	925000	10
1903	Washington	1460000	16.6
1903	WestVirginia	335000	10.5
1903	Wisconsin	315000	17
1903	Wyoming	28000	17.5
1904	Alabama	46000	8.5
1904	Arizona	15000	18.5
1904	Arkansas	170000	10
1904	California	1040000	11
1904	Colorado	290000	18
1904	Delaware	117000	15
1904	Georgia	2e+05	7.5
1904	Idaho	326000	24
1904	Illinois	1975000	15.5
1904	Indiana	1400000	11
1904	Iowa	520000	12
1904	Kansas	5100000	12.5
1904	Kentucky	650000	12
1904	Maine	5000	21
1904	Maryland	660000	15
1904	Michigan	7e+05	12.5
1904	Minnesota	3990000	12.8
1904	Mississippi	4000	10
1904	Missouri	2440000	12.5
1904	Montana	145000	20
1904	Nebraska	2350000	14.8
1904	Nevada	18000	32
1904	NewJersey	105000	13
1904	NewMexico	28000	12.5
1904	NewYork	370000	11.3
1904	NorthCarolina	610000	8
1904	NorthDakota	5670000	13
1904	Ohio	1900000	13
1904	Oklahoma	1820000	11.5
1904	Oregon	655000	18
1904	Pennsylvania	1400000	13.5
1904	SouthCarolina	104000	7.5
1904	SouthDakota	3300000	8.5
1904	Tennessee	970000	11.5
1904	Texas	890000	10.7
1904	Utah	180000	26
1904	Vermont	2000	22
1904	Virginia	850000	11.3
1904	Washington	1540000	19.4
1904	WestVirginia	3e+05	11.5
1904	Wisconsin	270000	17
1904	Wyoming	30000	17.5
1905	Alabama	38000	7
1905	Arizona	17000	15.5
1905	Arkansas	130000	7
1905	California	1030000	9
1905	Colorado	3e+05	21
1905	Delaware	119000	16
1905	Georgia	180000	5.5
1905	Idaho	331000	26.7
1905	Illinois	2075000	17
1905	Indiana	2500000	18.5
1905	Iowa	525000	16.3
1905	Kansas	5580000	14
1905	Kentucky	980000	11.5
1905	Maine	5000	22.5
1905	Maryland	665000	18
1905	Michigan	1100000	21
1905	Minnesota	3950000	14.5
1905	Mississippi	3000	11
1905	Missouri	2375000	14
1905	Montana	165000	20.5
1905	Nebraska	2425000	19.5
1905	Nevada	16000	28
1905	NewJersey	1e+05	16.5
1905	NewMexico	35000	22
1905	NewYork	390000	22
1905	NorthCarolina	6e+05	6
1905	NorthDakota	6180000	16
1905	Ohio	2100000	18.5
1905	Oklahoma	1940000	9
1905	Oregon	670000	18.2
1905	Pennsylvania	1440000	17
1905	SouthCarolina	92000	5
1905	SouthDakota	3220000	13.5
1905	Tennessee	1030000	7.5
1905	Texas	890000	9.5
1905	Utah	178000	23
1905	Vermont	2000	18
1905	Virginia	840000	12.1
1905	Washington	1535000	20.5
1905	WestVirginia	275000	12
1905	Wisconsin	245000	18.5
1905	Wyoming	35000	21
1906	Alabama	28000	8.5
1906	Arizona	17000	18
1906	Arkansas	101000	9
1906	California	790000	16.5
1906	Colorado	310000	25
1906	Delaware	119000	17.5
1906	Georgia	161000	8
1906	Idaho	345000	23.6
1906	Illinois	2325000	19.5
1906	Indiana	2800000	20.5
1906	Iowa	560000	17.6
1906	Kansas	5810000	14.5
1906	Kentucky	920000	14
1906	Maine	4000	24
1906	Maryland	656000	17.5
1906	Michigan	1130000	15.5
1906	Minnesota	3510000	12
1906	Mississippi	2000	10
1906	Missouri	2270000	15
1906	Montana	195000	20.5
1906	Nebraska	2500000	21.8
1906	Nevada	15000	30
1906	NewJersey	96000	18
1906	NewMexico	35000	21.5
1906	NewYork	375000	18
1906	NorthCarolina	550000	7.5
1906	NorthDakota	6430000	15
1906	Ohio	2250000	20.5
1906	Oklahoma	1760000	13.6
1906	Oregon	555000	19.1
1906	Pennsylvania	1425000	17.5
1906	SouthCarolina	76000	8
1906	SouthDakota	3150000	13.5
1906	Tennessee	1e+06	12
1906	Texas	830000	12
1906	Utah	178000	25
1906	Vermont	1000	17
1906	Virginia	840000	12.5
1906	Washington	1550000	18.5
1906	WestVirginia	285000	12
1906	Wisconsin	240000	18.5
1906	Wyoming	36000	17.5
1907	Alabama	22000	7.5
1907	Arizona	18000	19
1907	Arkansas	87000	7.5
1907	California	645000	13
1907	Colorado	325000	21
1907	Delaware	116000	20.5
1907	Georgia	128000	6.5
1907	Idaho	345000	24
1907	Illinois	2475000	18
1907	Indiana	2325000	15
1907	Iowa	540000	15
1907	Kansas	6880000	11
1907	Kentucky	830000	12.5
1907	Maine	4000	25
1907	Maryland	630000	21
1907	Michigan	950000	17
1907	Minnesota	3180000	14
1907	Mississippi	2000	11
1907	Missouri	2297000	15
1907	Montana	205000	24
1907	Nebraska	2600000	17.4
1907	Nevada	14000	31
1907	NewJersey	93000	18
1907	NewMexico	36000	20
1907	NewYork	325000	17.3
1907	NorthCarolina	480000	8
1907	NorthDakota	6250000	11
1907	Ohio	2200000	17
1907	Oklahoma	1040000	9.5
1907	Oregon	585000	22.3
1907	Pennsylvania	1375000	18
1907	SouthCarolina	60000	6.5
1907	SouthDakota	2910000	11.5
1907	Tennessee	830000	9.5
1907	Texas	240000	7.5
1907	Utah	161000	22
1907	Vermont	1000	18
1907	Virginia	750000	12.1
1907	Washington	1725000	23.2
1907	WestVirginia	265000	11.5
1907	Wisconsin	160000	16.5
1907	Wyoming	35000	18.5
1908	Alabama	15000	9
1908	Arizona	19000	20
1908	Arkansas	70000	8.5
1908	California	445000	11
1908	Colorado	335000	17
1908	Delaware	111000	16
1908	Georgia	93000	8
1908	Idaho	381000	25.3
1908	Illinois	2525000	16
1908	Indiana	2175000	17
1908	Iowa	547000	16.9
1908	Kansas	6770000	12.5
1908	Kentucky	770000	12
1908	Maine	4000	23.5
1908	Maryland	587000	16.5
1908	Michigan	930000	20.5
1908	Minnesota	3275000	14
1908	Mississippi	1000	14.5
1908	Missouri	2310000	11.5
1908	Montana	230000	19
1908	Nebraska	2625000	17.1
1908	Nevada	14000	28.5
1908	NewJersey	89000	17
1908	NewMexico	32000	16
1908	NewYork	335000	17.5
1908	NorthCarolina	450000	8
1908	NorthDakota	7060000	13
1908	Ohio	2e+06	17
1908	Oklahoma	1420000	11.5
1908	Oregon	680000	17.7
1908	Pennsylvania	1325000	17.5
1908	SouthCarolina	39000	7
1908	SouthDakota	2970000	13
1908	Tennessee	710000	10.5
1908	Texas	550000	11
1908	Utah	170000	22
1908	Vermont	1000	18
1908	Virginia	710000	12.2
1908	Washington	1910000	14.6
1908	WestVirginia	240000	12
1908	Wisconsin	140000	18.5
1908	Wyoming	39000	17
1909	Alabama	14000	8.3
1909	Arizona	20000	18.1
1909	Arkansas	60000	8.7
1909	California	478000	13
1909	Colorado	341000	22.5
1909	Delaware	111000	14.8
1909	Georgia	93000	8.1
1909	Idaho	399000	25.7
1909	Illinois	2185000	17.3
1909	Indiana	2083000	16.3
1909	Iowa	527000	15.3
1909	Kansas	5974000	13
1909	Kentucky	681000	12.8
1909	Maine	3000	24.3
1909	Maryland	590000	16
1909	Michigan	802000	20
1909	Minnesota	3277000	17.4
1909	Mississippi	NA	11.9
1909	Missouri	2017000	14.8
1909	Montana	258000	24.2
1909	Nebraska	2663000	17.9
1909	Nevada	15000	26.5
1909	NewJersey	84000	17.8
1909	NewMexico	32000	15.5
1909	NewYork	289000	23
1909	NorthCarolina	502000	7.6
1909	NorthDakota	8189000	14.3
1909	Ohio	1828000	16.8
1909	Oklahoma	1169000	12
1909	Oregon	764000	16.3
1909	Pennsylvania	1226000	17.6
1909	SouthCarolina	43000	7.2
1909	SouthDakota	3217000	14.6
1909	Tennessee	620000	10.5
1909	Texas	326000	7.9
1909	Utah	178000	22.1
1909	Vermont	1000	19.8
1909	Virginia	693000	11.7
1909	Washington	2118000	19.3
1909	WestVirginia	209000	12.3
1909	Wisconsin	141000	18.9
1909	Wyoming	42000	17.8
1910	Alabama	18000	8.5
1910	Arizona	19000	16
1910	Arkansas	81000	10.5
1910	California	605000	17
1910	Colorado	4e+05	15.5
1910	Delaware	110000	17
1910	Georgia	102000	8
1910	Idaho	472000	21.5
1910	Illinois	2475000	15
1910	Indiana	2250000	17
1910	Iowa	558000	19.3
1910	Kansas	4870000	12.4
1910	Kentucky	750000	13
1910	Maine	3000	24.5
1910	Maryland	595000	20
1910	Michigan	930000	19
1910	Minnesota	3430000	16
1910	Mississippi	1000	14
1910	Missouri	2020000	13.2
1910	Montana	435000	21.1
1910	Nebraska	2855000	15.8
1910	Nevada	15000	28
1910	NewJersey	84000	18.5
1910	NewMexico	32000	12.3
1910	NewYork	315000	23.7
1910	NorthCarolina	535000	9.5
1910	NorthDakota	7770000	6.5
1910	Ohio	2125000	16
1910	Oklahoma	1530000	15
1910	Oregon	715000	19.5
1910	Pennsylvania	1230000	17.5
1910	SouthCarolina	52000	8.5
1910	SouthDakota	3475000	13
1910	Tennessee	690000	11
1910	Texas	740000	14
1910	Utah	198000	19.3
1910	Vermont	1000	21
1910	Virginia	750000	12.8
1910	Washington	2100000	15
1910	WestVirginia	230000	11.5
1910	Wisconsin	171000	18.5
1910	Wyoming	56000	13.5
1911	Alabama	19000	10
1911	Arizona	20000	17.5
1911	Arkansas	88000	7.5
1911	California	560000	15.5
1911	Colorado	470000	13
1911	Delaware	105000	16.5
1911	Georgia	99000	9.5
1911	Idaho	517000	27.2
1911	Illinois	2800000	17
1911	Indiana	2300000	15.5
1911	Iowa	680000	16.1
1911	Kansas	5300000	10.7
1911	Kentucky	730000	13
1911	Maine	3000	21
1911	Maryland	605000	19
1911	Michigan	1020000	18
1911	Minnesota	3875000	10.5
1911	Mississippi	2000	11
1911	Missouri	2140000	14.8
1911	Montana	660000	25
1911	Nebraska	3265000	12.3
1911	Nevada	17000	29.4
1911	NewJersey	83000	17.5
1911	NewMexico	48000	14
1911	NewYork	320000	19.5
1911	NorthCarolina	530000	9
1911	NorthDakota	9320000	8.5
1911	Ohio	2150000	15.5
1911	Oklahoma	1180000	8
1911	Oregon	810000	21
1911	Pennsylvania	1220000	13.5
1911	SouthCarolina	56000	9
1911	SouthDakota	3720000	4.5
1911	Tennessee	710000	11.5
1911	Texas	790000	9
1911	Utah	225000	22
1911	Vermont	1000	18
1911	Virginia	750000	12
1911	Washington	2230000	19.9
1911	WestVirginia	228000	10.5
1911	Wisconsin	178000	16
1911	Wyoming	70000	14.6
1912	Alabama	18000	10.5
1912	Arizona	21000	19.5
1912	Arkansas	86000	7
1912	California	485000	15
1912	Colorado	485000	22.3
1912	Delaware	104000	17.5
1912	Georgia	94000	7
1912	Idaho	510000	25
1912	Illinois	1250000	8.3
1912	Indiana	1375000	8
1912	Iowa	840000	21
1912	Kansas	6460000	14.5
1912	Kentucky	7e+05	10
1912	Maine	3000	20
1912	Maryland	6e+05	17
1912	Michigan	7e+05	10.5
1912	Minnesota	3760000	17
1912	Mississippi	2000	10
1912	Missouri	2270000	12.5
1912	Montana	975000	24.1
1912	Nebraska	3335000	15.8
1912	Nevada	17000	29.1
1912	NewJersey	79000	18.5
1912	NewMexico	57000	17.5
1912	NewYork	320000	16
1912	NorthCarolina	505000	7.5
1912	NorthDakota	9190000	16
1912	Ohio	1400000	7.5
1912	Oklahoma	1720000	12.5
1912	Oregon	870000	22.8
1912	Pennsylvania	1175000	17.5
1912	SouthCarolina	50000	6.5
1912	SouthDakota	3720000	14
1912	Tennessee	650000	10.5
1912	Texas	860000	14
1912	Utah	236000	21.9
1912	Vermont	1000	19
1912	Virginia	740000	11.6
1912	Washington	2280000	20.1
1912	WestVirginia	220000	13
1912	Wisconsin	174000	18
1912	Wyoming	76000	17.6
1913	Alabama	17000	9
1913	Arizona	23000	19.5
1913	Arkansas	91000	10
1913	California	380000	12
1913	Colorado	465000	18
1913	Delaware	102000	14.5
1913	Georgia	97000	9.5
1913	Idaho	488000	24.7
1913	Illinois	2175000	18.7
1913	Indiana	2075000	18.5
1913	Iowa	892000	20.4
1913	Kansas	7250000	12
1913	Kentucky	670000	14
1913	Maine	3000	24
1913	Maryland	590000	15
1913	Michigan	850000	16
1913	Minnesota	3610000	16.5
1913	Mississippi	1000	14
1913	Missouri	2360000	17
1913	Montana	1300000	23
1913	Nebraska	3410000	17.6
1913	Nevada	17000	29.6
1913	NewJersey	80000	17.5
1913	NewMexico	64000	13.3
1913	NewYork	335000	20
1913	NorthCarolina	505000	10
