"year"	"state"	"acres"	"yield"
1955	"South Dakota"	243000	11.5
1955	"Tennessee"	263000	18
1955	"Texas"	2000	13
1955	"Virginia"	201000	20
1955	"Wisconsin"	78000	12.5
1956	"Alabama"	110000	20.5
1956	"Arkansas"	1509000	18
1956	"Delaware"	150000	24
1956	"Florida"	26000	22
1956	"Georgia"	63000	14
1956	"Illinois"	4649000	28.5
1956	"Indiana"	2142000	24
1956	"Iowa"	2500000	20
1956	"Kansas"	355000	8.5
1956	"Kentucky"	133000	22
1956	"Louisiana"	142000	17
1956	"Maryland"	188000	25
1956	"Michigan"	206000	21
1956	"Minnesota"	2627000	20
1956	"Mississippi"	745000	15.5
1956	"Missouri"	1821000	20
1956	"Nebraska"	146000	11.5
1956	"New Jersey"	35000	24
1956	"New York"	6000	14
1956	"North Carolina"	416000	21.5
1956	"North Dakota"	177000	13
1956	"Ohio"	1301000	24
1956	"Oklahoma"	25000	8
1956	"Pennsylvania"	14000	18.5
1956	"South Carolina"	276000	11
1956	"South Dakota"	224000	11.5
1956	"Tennessee"	258000	16.5
1956	"Texas"	20000	22
1956	"Virginia"	271000	21.5
1956	"Wisconsin"	85000	15.5
1957	"Alabama"	122000	20
1957	"Arkansas"	1395000	22
1957	"Delaware"	146000	17.5
1957	"Florida"	41000	23
1957	"Georgia"	72000	14.5
1957	"Illinois"	4914000	25.5
1957	"Indiana"	2174000	24.5
1957	"Iowa"	2827000	27
1957	"Kansas"	214000	11.5
1957	"Kentucky"	136000	20
1957	"Louisiana"	132000	21
1957	"Maryland"	177000	20
1957	"Michigan"	246000	22
1957	"Minnesota"	2549000	21.5
1957	"Mississippi"	664000	19.5
1957	"Missouri"	1719000	21.5
1957	"Nebraska"	142000	26
1957	"New Jersey"	34000	14
1957	"New York"	4000	18
1957	"North Carolina"	420000	20
1957	"North Dakota"	175000	18
1957	"Ohio"	1404000	23
1957	"Oklahoma"	31000	16
1957	"Pennsylvania"	12000	13
1957	"South Carolina"	350000	17.5
1957	"South Dakota"	186000	16.5
1957	"Tennessee"	212000	22.5
1957	"Texas"	20000	27
1957	"Virginia"	238000	18
1957	"Wisconsin"	101000	17
1958	"Alabama"	127000	22
1958	"Arkansas"	2041000	23.5
1958	"Delaware"	161000	23
1958	"Florida"	44000	26
1958	"Georgia"	70000	13
1958	"Illinois"	5066000	28
1958	"Indiana"	2247000	27
1958	"Iowa"	3116000	25.5
1958	"Kansas"	421000	22
1958	"Kentucky"	166000	23.5
1958	"Louisiana"	162000	22
1958	"Maryland"	182000	25
1958	"Michigan"	278000	23
1958	"Minnesota"	3082000	17.5
1958	"Mississippi"	876000	23
1958	"Missouri"	2132000	26
1958	"Nebraska"	206000	29
1958	"New Jersey"	34000	25
1958	"New York"	4000	18
1958	"North Carolina"	428000	23
1958	"North Dakota"	256000	14
1958	"Ohio"	1429000	26
1958	"Oklahoma"	48000	21
1958	"Pennsylvania"	9000	22
1958	"South Carolina"	4e+05	16.5
1958	"South Dakota"	259000	11.5
1958	"Tennessee"	299000	23.5
1958	"Texas"	53000	26
1958	"Virginia"	269000	22.5
1958	"Wisconsin"	128000	14.5
1959	"Alabama"	130000	22
1959	"Arkansas"	2348000	23
1959	"Delaware"	150000	23
1959	"Florida"	32000	24
1959	"Georgia"	68000	17
1959	"Illinois"	4796000	26
1959	"Indiana"	2292000	26
1959	"Iowa"	2369000	26.5
1959	"Kansas"	434000	21
1959	"Kentucky"	186000	22.5
1959	"Louisiana"	193000	23.5
1959	"Maryland"	189000	24.5
1959	"Michigan"	236000	24.5
1959	"Minnesota"	2224000	19
1959	"Mississippi"	964000	22.5
1959	"Missouri"	2270000	22
1959	"Nebraska"	146000	24
1959	"New Jersey"	31000	25
1959	"New York"	3000	18
1959	"North Carolina"	437000	21.5
1959	"North Dakota"	212000	12
1959	"Ohio"	1455000	25
1959	"Oklahoma"	87000	18
1959	"Pennsylvania"	10000	23.5
1959	"South Carolina"	412000	17.5
1959	"South Dakota"	132000	12
1959	"Tennessee"	365000	23
1959	"Texas"	75000	27
1959	"Virginia"	291000	20.5
1959	"Wisconsin"	94000	19.5
1960	"Alabama"	135000	24
1960	"Arkansas"	2442000	21
1960	"Delaware"	177000	24
1960	"Florida"	33000	26
1960	"Georgia"	75000	17
1960	"Illinois"	4973000	26
1960	"Indiana"	2415000	27
1960	"Iowa"	2599000	25.5
1960	"Kansas"	586000	21.5
1960	"Kentucky"	199000	22
1960	"Louisiana"	216000	24
1960	"Maryland"	215000	26
1960	"Michigan"	221000	20
1960	"Minnesota"	2090000	19.5
1960	"Mississippi"	916000	22
1960	"Missouri"	2344000	21.5
1960	"Nebraska"	164000	28
1960	"New Jersey"	33000	24.5
1960	"New York"	3000	17
1960	"North Carolina"	545000	22.5
1960	"North Dakota"	176000	13
1960	"Ohio"	1499000	24.5
1960	"Oklahoma"	121000	20
1960	"Pennsylvania"	7000	23
1960	"South Carolina"	494000	19
1960	"South Dakota"	1e+05	17
1960	"Tennessee"	394000	22.5
1960	"Texas"	75000	27
1960	"Virginia"	311000	22.5
1960	"Wisconsin"	97000	17
1961	"Alabama"	157000	23
1961	"Arkansas"	2662000	19
1961	"Delaware"	191000	24
1961	"Florida"	40000	26
1961	"Georgia"	80000	17
1961	"Illinois"	5520000	28.5
1961	"Indiana"	2681000	28
1961	"Iowa"	3405000	28.5
1961	"Kansas"	703000	21.5
1961	"Kentucky"	201000	25
1961	"Louisiana"	197000	24
1961	"Maryland"	236000	24
1961	"Michigan"	285000	26
1961	"Minnesota"	2341000	23
1961	"Mississippi"	1035000	22.5
1961	"Missouri"	2602000	24
1961	"Nebraska"	292000	25.5
1961	"New Jersey"	36000	24
1961	"New York"	3000	21
1961	"North Carolina"	568000	23
1961	"North Dakota"	185000	14
1961	"Ohio"	1722000	28
1961	"Oklahoma"	146000	20
1961	"Pennsylvania"	11000	23
1961	"South Carolina"	553000	19.5
1961	"South Dakota"	125000	18
1961	"Tennessee"	463000	22
1961	"Texas"	86000	26
1961	"Virginia"	367000	20.5
1961	"Wisconsin"	110000	18.5
1962	"Alabama"	176000	20.5
1962	"Arkansas"	2848000	21.5
1962	"Delaware"	183000	19
1962	"Florida"	42000	25
1962	"Georgia"	86000	16
1962	"Illinois"	5575000	28.5
1962	"Indiana"	2708000	28
1962	"Iowa"	3405000	27.5
1962	"Kansas"	914000	17.5
1962	"Kentucky"	219000	24
1962	"Louisiana"	219000	22
1962	"Maryland"	255000	20.5
1962	"Michigan"	342000	22.5
1962	"Minnesota"	2201000	19.5
1962	"Mississippi"	1107000	19.5
1962	"Missouri"	2732000	22.5
1962	"Nebraska"	310000	27
1962	"New Jersey"	38000	24.5
1962	"New York"	3000	18
1962	"North Carolina"	558000	24
1962	"North Dakota"	67000	13.5
1962	"Ohio"	1756000	25
1962	"Oklahoma"	152000	17
1962	"Pennsylvania"	9000	21
1962	"South Carolina"	586000	18.5
1962	"South Dakota"	121000	20.5
1962	"Tennessee"	463000	22.5
1962	"Texas"	60000	27
1962	"Virginia"	371000	20.5
1962	"Wisconsin"	102000	18
1963	"Alabama"	192000	20
1963	"Arkansas"	3190000	17.5
1963	"Delaware"	165000	18
1963	"Florida"	50000	25
1963	"Georgia"	106000	16.5
1963	"Illinois"	5575000	29.5
1963	"Indiana"	2654000	27.5
1963	"Iowa"	3575000	30.5
1963	"Kansas"	823000	14.5
1963	"Kentucky"	234000	24.5
1963	"Louisiana"	305000	22
1963	"Maryland"	230000	18.5
1963	"Michigan"	321000	21
1963	"Minnesota"	2377000	24.5
1963	"Mississippi"	1306000	19
1963	"Missouri"	2650000	24
1963	"Nebraska"	356000	28.5
1963	"New Jersey"	39000	17.5
1963	"New York"	3000	16
1963	"North Carolina"	608000	23.5
1963	"North Dakota"	151000	19
1963	"Ohio"	1738000	23.5
1963	"Oklahoma"	135000	13.5
1963	"Pennsylvania"	8000	18
1963	"South Carolina"	645000	17
1963	"South Dakota"	149000	24
1963	"Tennessee"	528000	21
1963	"Texas"	72000	29
1963	"Virginia"	319000	14
1963	"Wisconsin"	111000	18
1964	"Alabama"	207000	22
1964	"Arkansas"	3318000	20
1964	"Delaware"	158000	12
1964	"Florida"	68000	25
1964	"Georgia"	155000	20
1964	"Illinois"	5734000	25
1964	"Indiana"	2734000	24.5
1964	"Iowa"	4254000	28.5
1964	"Kansas"	642000	18
1964	"Kentucky"	246000	22.5
1964	"Louisiana"	454000	20
1964	"Maryland"	225000	15
1964	"Michigan"	331000	22.5
1964	"Minnesota"	2852000	20
1964	"Mississippi"	1293000	19
1964	"Missouri"	2676000	21
1964	"Nebraska"	523000	22
1964	"New Jersey"	38000	14
1964	"New York"	3000	15
1964	"North Carolina"	681000	23.5
1964	"North Dakota"	192000	14.5
1964	"Ohio"	1825000	22.5
1964	"Oklahoma"	122000	16.5
1964	"Pennsylvania"	16000	17
1964	"South Carolina"	677000	21.5
1964	"South Dakota"	252000	16.5
1964	"Tennessee"	586000	23
1964	"Texas"	63000	26
1964	"Virginia"	335000	20
1964	"Wisconsin"	133000	16.5
1965	"Alabama"	228000	22
1965	"Arkansas"	3550000	21.5
1965	"Delaware"	139000	25
1965	"Florida"	78000	26
1965	"Georgia"	209000	20.5
1965	"Illinois"	6021000	29.5
1965	"Indiana"	2871000	28
1965	"Iowa"	4850000	26
1965	"Kansas"	873000	21
1965	"Kentucky"	295000	24
1965	"Louisiana"	622000	21.5
1965	"Maryland"	202000	27
1965	"Michigan"	440000	22
1965	"Minnesota"	3166000	18.5
1965	"Mississippi"	1461000	22.5
1965	"Missouri"	3051000	26
1965	"Nebraska"	696000	23.5
1965	"New Jersey"	37000	23.5
1965	"New York"	3000	15
1965	"North Carolina"	776000	25
1965	"North Dakota"	211000	19
1965	"Ohio"	2044000	24.5
1965	"Oklahoma"	152000	16.5
1965	"Pennsylvania"	16000	24
1965	"South Carolina"	806000	21
1965	"South Dakota"	333000	17
1965	"Tennessee"	732000	23.5
1965	"Texas"	82000	26
1965	"Virginia"	345000	20.5
1965	"Wisconsin"	160000	19
1966	"Alabama"	280000	24.5
1966	"Arkansas"	3728000	22.5
1966	"Delaware"	142000	12
1966	"Florida"	80000	27
1966	"Georgia"	301000	23
1966	"Illinois"	5941000	27
1966	"Indiana"	2814000	26
1966	"Iowa"	4996000	29.5
1966	"Kansas"	917000	22.5
1966	"Kentucky"	310000	25
1966	"Louisiana"	871000	25
1966	"Maryland"	206000	14
1966	"Michigan"	480000	22.5
1966	"Minnesota"	3356000	24
1966	"Mississippi"	1797000	23.5
1966	"Missouri"	3356000	25
1966	"Nebraska"	745000	29.5
1966	"New Jersey"	39000	17.5
1966	"New York"	3000	20
1966	"North Carolina"	923000	25
1966	"North Dakota"	236000	22.5
1966	"Ohio"	2105000	28.5
1966	"Oklahoma"	143000	20
1966	"Pennsylvania"	18000	19
1966	"South Carolina"	879000	22
1966	"South Dakota"	346000	20
1966	"Tennessee"	871000	24.5
1966	"Texas"	123000	27
1966	"Virginia"	355000	18.5
1966	"Wisconsin"	185000	20
1967	"Alabama"	484000	26.5
1967	"Arkansas"	3989000	23
1967	"Delaware"	146000	26
1967	"Florida"	1e+05	28
1967	"Georgia"	5e+05	25
1967	"Illinois"	6009000	31
1967	"Indiana"	2898000	24.5
1967	"Iowa"	5246000	27.5
1967	"Kansas"	825000	22.5
1967	"Kentucky"	388000	28
1967	"Louisiana"	1306000	23
1967	"Maryland"	187000	28.5
1967	"Michigan"	509000	20
1967	"Minnesota"	3591000	19.5
1967	"Mississippi"	2200000	23
1967	"Missouri"	3423000	22
1967	"Nebraska"	782000	22.5
1967	"New Jersey"	37000	26
1967	"New York"	4000	23
1967	"North Carolina"	1117000	24.5
1967	"North Dakota"	290000	13
1967	"Ohio"	2231000	22.5
1967	"Oklahoma"	164000	23
1967	"Pennsylvania"	22000	27
1967	"South Carolina"	1046000	22.5
1967	"South Dakota"	370000	16.5
1967	"Tennessee"	1115000	25
1967	"Texas"	258000	26
1967	"Virginia"	383000	21.5
1967	"Wisconsin"	185000	19
1968	"Alabama"	550000	22
1968	"Arkansas"	4150000	22
1968	"Delaware"	156000	19
1968	"Florida"	143000	24
1968	"Georgia"	410000	16
1968	"Illinois"	6663000	31.5
1968	"Indiana"	3246000	32
1968	"Iowa"	5561000	32
1968	"Kansas"	957000	25
1968	"Kentucky"	445000	26.5
1968	"Louisiana"	1436000	27
1968	"Maryland"	209000	25
1968	"Michigan"	463000	26
1968	"Minnesota"	3232000	22
1968	"Mississippi"	2250000	25
1968	"Missouri"	3663000	28
1968	"Nebraska"	782000	23.5
1968	"New Jersey"	45000	24
1968	"New York"	6000	22
1968	"North Carolina"	972000	17.5
1968	"North Dakota"	215000	15.5
1968	"Ohio"	2325000	30.5
1968	"Oklahoma"	195000	21
1968	"Pennsylvania"	22000	24
1968	"South Carolina"	1e+06	13
1968	"South Dakota"	3e+05	17.5
1968	"Tennessee"	1150000	21
1968	"Texas"	312000	27
1968	"Virginia"	372000	19
1968	"Wisconsin"	161000	24
1969	"Alabama"	630000	22.5
1969	"Arkansas"	4400000	21
1969	"Delaware"	156000	29
1969	"Florida"	169000	25
1969	"Georgia"	4e+05	25.5
1969	"Illinois"	6730000	34
1969	"Indiana"	3311000	32
1969	"Iowa"	5450000	32.5
1969	"Kansas"	852000	23
1969	"Kentucky"	450000	28
1969	"Louisiana"	1608000	20.5
1969	"Maryland"	210000	31
1969	"Michigan"	495000	23.5
1969	"Minnesota"	3e+06	25
1969	"Mississippi"	2535000	20
1969	"Missouri"	3150000	25.5
1969	"Nebraska"	766000	32.5
1969	"New Jersey"	50000	28.5
1969	"New York"	5000	24.5
1969	"North Carolina"	885000	26
1969	"North Dakota"	2e+05	17
1969	"Ohio"	2475000	29.5
1969	"Oklahoma"	220000	18
1969	"Pennsylvania"	25000	30
1969	"South Carolina"	1e+06	22.5
1969	"South Dakota"	243000	24
1969	"Tennessee"	1125000	24
1969	"Texas"	262000	28
1969	"Virginia"	361000	26
1969	"Wisconsin"	174000	21.5
1970	"Alabama"	6e+05	23
1970	"Arkansas"	4400000	22.5
1970	"Delaware"	156000	21
1970	"Florida"	184000	28
1970	"Georgia"	475000	23
1970	"Illinois"	6800000	31
1970	"Indiana"	3278000	31
1970	"Iowa"	5680000	32.5
1970	"Kansas"	930000	15
1970	"Kentucky"	530000	27
1970	"Louisiana"	1688000	24
1970	"Maryland"	213000	24
1970	"Michigan"	5e+05	26.5
1970	"Minnesota"	3030000	26
1970	"Mississippi"	2580000	22.5
1970	"Missouri"	3465000	25.5
1970	"Nebraska"	812000	22
1970	"New Jersey"	54000	25
1970	"New York"	6000	20
1970	"North Carolina"	867000	24
1970	"North Dakota"	181000	15
1970	"Ohio"	2550000	28.5
1970	"Oklahoma"	185000	18
1970	"Pennsylvania"	28000	32
1970	"South Carolina"	1010000	20
1970	"South Dakota"	247000	17.5
1970	"Tennessee"	1150000	23
1970	"Texas"	158000	28
1970	"Virginia"	339000	20
1970	"Wisconsin"	153000	24
1971	"Alabama"	655000	26
1971	"Arkansas"	4300000	21.5
1971	"Delaware"	152000	28
1971	"Florida"	207000	28
1971	"Georgia"	6e+05	25.5
1971	"Illinois"	7150000	33
1971	"Indiana"	3377000	33
1971	"Iowa"	5500000	32.5
1971	"Kansas"	871000	20.5
1971	"Kentucky"	705000	29.5
1971	"Louisiana"	1644000	24
1971	"Maryland"	220000	30
1971	"Michigan"	5e+05	20.5
1971	"Minnesota"	2780000	23
1971	"Mississippi"	2632000	21.5
1971	"Missouri"	3605000	27
1971	"Nebraska"	609000	25
1971	"New Jersey"	59000	28
1971	"New York"	7000	22
1971	"North Carolina"	990000	24
1971	"North Dakota"	208000	14
1971	"Ohio"	2634000	30.5
1971	"Oklahoma"	163000	21.5
1971	"Pennsylvania"	32000	29
1971	"South Carolina"	1070000	21.5
1971	"South Dakota"	232000	21
1971	"Tennessee"	1219000	26
1971	"Texas"	103000	27
1971	"Virginia"	353000	24
1971	"Wisconsin"	128000	23.5
1972	"Alabama"	8e+05	20
1972	"Arkansas"	4050000	20
1972	"Delaware"	165000	25
1972	"Florida"	232000	21
1972	"Georgia"	670000	15
1972	"Illinois"	7520000	34.5
1972	"Indiana"	3688000	29.5
1972	"Iowa"	6e+06	36
1972	"Kansas"	875000	28
1972	"Kentucky"	874000	27
1972	"Louisiana"	1667000	23.5
1972	"Maryland"	265000	27
1972	"Michigan"	524000	26
1972	"Minnesota"	3225000	28
1972	"Mississippi"	2464000	19.5
1972	"Missouri"	3960000	27.5
1972	"Nebraska"	707000	32.5
1972	"New Jersey"	77000	17
1972	"New York"	8000	21
1972	"North Carolina"	1165000	25
1972	"North Dakota"	190000	20.5
1972	"Ohio"	3010000	26.5
1972	"Oklahoma"	170000	21
1972	"Pennsylvania"	41000	25
1972	"South Carolina"	1080000	18.5
1972	"South Dakota"	253000	28
1972	"Tennessee"	1298000	22
1972	"Texas"	210000	26
1972	"Virginia"	350000	23
1972	"Wisconsin"	145000	28
1973	"Alabama"	970000	21
1973	"Arkansas"	4650000	25
1973	"Delaware"	205000	28
1973	"Florida"	254000	24
1973	"Georgia"	9e+05	21
1973	"Illinois"	9130000	31.5
1973	"Indiana"	4290000	31.5
1973	"Iowa"	7650000	34
1973	"Kansas"	1200000	22
1973	"Kentucky"	1e+06	26
1973	"Louisiana"	1580000	22.5
1973	"Maryland"	325000	31
1973	"Michigan"	693000	24
1973	"Minnesota"	4290000	29
1973	"Mississippi"	2750000	22
1973	"Missouri"	4700000	27
1973	"Nebraska"	1210000	30
1973	"New Jersey"	85000	21
1973	"New York"	12000	26
1973	"North Carolina"	1450000	24
1973	"North Dakota"	218000	23.5
1973	"Ohio"	3590000	25.5
1973	"Oklahoma"	2e+05	22
1973	"Pennsylvania"	60000	26
1973	"South Carolina"	1210000	19
1973	"South Dakota"	396000	24
1973	"Tennessee"	1570000	23.5
1973	"Texas"	425000	20
1973	"Virginia"	413000	27
1973	"Wisconsin"	241000	25
1974	"Alabama"	920000	23
1974	"Arkansas"	4100000	20
1974	"Delaware"	220000	26
1974	"Florida"	266000	26
1974	"Georgia"	930000	24.5
1974	"Illinois"	8440000	24.5
1974	"Indiana"	3890000	25
1974	"Iowa"	7110000	28
1974	"Kansas"	990000	20
1974	"Kentucky"	1020000	24.5
1974	"Louisiana"	1760000	26.5
1974	"Maryland"	340000	28
1974	"Michigan"	6e+05	21
1974	"Minnesota"	3860000	22
1974	"Mississippi"	2400000	19.5
1974	"Missouri"	4250000	21.5
1974	"Nebraska"	1150000	24.5
1974	"New Jersey"	98000	29
1974	"New York"	13000	26
1974	"North Carolina"	1420000	22
1974	"North Dakota"	165000	16.5
1974	"Ohio"	3140000	26
1974	"Oklahoma"	219000	22
1974	"Pennsylvania"	55000	27
1974	"South Carolina"	1200000	20
1974	"South Dakota"	368000	20
1974	"Tennessee"	1520000	21
1974	"Texas"	250000	27
1974	"Virginia"	430000	24
1974	"Wisconsin"	217000	20
1975	"Alabama"	1260000	24.5
1975	"Arkansas"	4700000	25
1975	"Delaware"	225000	25
1975	"Florida"	281000	24
1975	"Georgia"	1160000	25.5
1975	"Illinois"	8320000	36
1975	"Indiana"	3630000	33.5
1975	"Iowa"	6970000	34
1975	"Kansas"	1080000	21
1975	"Kentucky"	1100000	27
1975	"Louisiana"	1920000	25
1975	"Maryland"	330000	28
1975	"Michigan"	610000	26
1975	"Minnesota"	3650000	27
1975	"Mississippi"	3120000	22.5
1975	"Missouri"	4370000	26
1975	"Nebraska"	1200000	27
1975	"New Jersey"	113000	26
1975	"New York"	11000	27
1975	"North Carolina"	1420000	23.5
1975	"North Dakota"	149000	19.5
1975	"Ohio"	3100000	33
1975	"Oklahoma"	237000	22
1975	"Pennsylvania"	52000	28
1975	"South Carolina"	1380000	22
1975	"South Dakota"	342000	25
1975	"Tennessee"	1850000	25
1975	"Texas"	370000	25
1975	"Virginia"	460000	25
1975	"Wisconsin"	207000	25.5
1976	"Alabama"	1170000	24
1976	"Arkansas"	4320000	19
1976	"Delaware"	205000	24
1976	"Florida"	253000	26
1976	"Georgia"	870000	23.5
1976	"Illinois"	7560000	33
1976	"Indiana"	3280000	34
1976	"Iowa"	6450000	31
1976	"Kansas"	865000	15
1976	"Kentucky"	1070000	27
1976	"Louisiana"	2250000	28
1976	"Maryland"	295000	25
1976	"Michigan"	565000	20.5
1976	"Minnesota"	3020000	22
1976	"Mississippi"	3250000	22
1976	"Missouri"	4200000	20
1976	"Nebraska"	980000	20
1976	"New Jersey"	148000	24
1976	"New York"	15000	26
1976	"North Carolina"	1120000	22
1976	"North Dakota"	147000	12.5
1976	"Ohio"	2880000	33
1976	"Oklahoma"	270000	22
1976	"Pennsylvania"	60000	29
1976	"South Carolina"	1190000	18
1976	"South Dakota"	271000	17
1976	"Tennessee"	1800000	22.5
1976	"Texas"	347000	26
1976	"Virginia"	398000	20.5
1976	"Wisconsin"	152000	22
1977	"Alabama"	1500000	21
1977	"Arkansas"	4600000	23
1977	"Delaware"	235000	24
1977	"Florida"	327000	25
1977	"Georgia"	1090000	20
1977	"Illinois"	8850000	38
1977	"Indiana"	3900000	37
1977	"Iowa"	7080000	35.5
1977	"Kansas"	990000	28.5
1977	"Kentucky"	1320000	31
1977	"Louisiana"	2780000	23.5
1977	"Maryland"	350000	27
1977	"Michigan"	770000	31
1977	"Minnesota"	3770000	35.5
1977	"Mississippi"	3650000	21.5
1977	"Missouri"	4650000	32
1977	"Nebraska"	1130000	36
1977	"New Jersey"	177000	24
1977	"New York"	21000	23
1977	"North Carolina"	1320000	21.5
1977	"North Dakota"	175000	20
1977	"Ohio"	3480000	35
1977	"Oklahoma"	350000	23
1977	"Pennsylvania"	88000	31
1977	"South Carolina"	1300000	20.5
1977	"South Dakota"	315000	30.5
1977	"Tennessee"	2220000	23.5
1977	"Texas"	760000	26.5
1977	"Virginia"	440000	19
1977	"Wisconsin"	192000	35
1978	"Alabama"	1850000	21
1978	"Arkansas"	4700000	24.5
1978	"Delaware"	260000	29
1978	"Florida"	410000	25
1978	"Georgia"	1680000	17.5
1978	"Illinois"	9240000	33.5
1978	"Indiana"	4180000	34.5
1978	"Iowa"	7550000	37.5
1978	"Kansas"	1490000	18
1978	"Kentucky"	1360000	30
1978	"Louisiana"	3040000	25
1978	"Maryland"	380000	32
1978	"Michigan"	9e+05	24
1978	"Minnesota"	4060000	36
1978	"Mississippi"	3800000	21.5
1978	"Missouri"	5440000	28.5
1978	"Nebraska"	1250000	34
1978	"New Jersey"	191000	31
1978	"New York"	24000	23
1978	"North Carolina"	1680000	24
1978	"North Dakota"	173000	27.5
1978	"Ohio"	3870000	33
1978	"Oklahoma"	340000	15
1978	"Pennsylvania"	80000	31.5
1978	"South Carolina"	1470000	22
1978	"South Dakota"	390000	30.5
1978	"Tennessee"	2420000	23.5
1978	"Texas"	745000	26.5
1978	"Virginia"	475000	28
1978	"Wisconsin"	215000	32
1979	"Alabama"	2150000	25
1979	"Arkansas"	5150000	28
1979	"Delaware"	275000	30
1979	"Florida"	453000	29
1979	"Georgia"	1950000	28
1979	"Illinois"	9620000	39
1979	"Indiana"	4420000	36
1979	"Iowa"	8170000	37.5
1979	"Kansas"	1560000	26.5
1979	"Kentucky"	1660000	32.5
1979	"Louisiana"	3350000	28
1979	"Maryland"	405000	30
1979	"Michigan"	1010000	30
1979	"Minnesota"	5080000	32
1979	"Mississippi"	4100000	29
1979	"Missouri"	5830000	31.5
1979	"Nebraska"	1610000	34
1979	"New Jersey"	203000	30
1979	"New York"	25000	26
1979	"North Carolina"	1950000	23.5
1979	"North Dakota"	206000	27
1979	"Ohio"	4080000	35.5
1979	"Oklahoma"	360000	23
1979	"Pennsylvania"	125000	32
1979	"South Carolina"	1660000	24
1979	"South Dakota"	685000	33
1979	"Tennessee"	2620000	27
1979	"Texas"	805000	26
1979	"Virginia"	536000	28.5
1979	"Wisconsin"	295000	34
1980	"Alabama"	2100000	15
1980	"Arkansas"	4350000	15
1980	"Delaware"	260000	20
1980	"Florida"	460000	22
1980	"Georgia"	1950000	12
1980	"Illinois"	9350000	33.5
1980	"Indiana"	4380000	36
1980	"Iowa"	8270000	38.5
1980	"Kansas"	1450000	16.5
1980	"Kentucky"	1600000	22.5
1980	"Louisiana"	3350000	20
1980	"Maryland"	390000	24
1980	"Michigan"	970000	33
1980	"Minnesota"	4760000	31.5
1980	"Mississippi"	3850000	16
1980	"Missouri"	5530000	24.5
1980	"Nebraska"	1770000	30
1980	"New Jersey"	194000	18
1980	"New York"	19000	24
1980	"North Carolina"	1930000	18
1980	"North Dakota"	2e+05	17.5
1980	"Ohio"	3760000	36
1980	"Oklahoma"	3e+05	10
1980	"Pennsylvania"	130000	24.5
1980	"South Carolina"	1600000	13
1980	"South Dakota"	770000	26
1980	"Tennessee"	2550000	18
1980	"Texas"	630000	22
1980	"Virginia"	610000	15
1980	"Wisconsin"	330000	33
1981	"Alabama"	2020000	23
1981	"Arkansas"	4500000	22
1981	"Delaware"	255000	27
1981	"Florida"	410000	24
1981	"Georgia"	2200000	19
1981	"Illinois"	9150000	38
1981	"Indiana"	4600000	33
1981	"Iowa"	8050000	40
1981	"Kansas"	1510000	30
1981	"Kentucky"	1650000	29
1981	"Louisiana"	3030000	21
1981	"Maryland"	355000	29.5
1981	"Michigan"	1040000	30
1981	"Minnesota"	4350000	32
1981	"Mississippi"	3700000	21
1981	"Missouri"	5e+06	30
1981	"Nebraska"	2070000	38
1981	"New Jersey"	168000	29
1981	"North Carolina"	1850000	25
1981	"North Dakota"	245000	28
1981	"Ohio"	3450000	28.5
1981	"Oklahoma"	270000	24
1981	"Pennsylvania"	130000	31
1981	"South Carolina"	1550000	20
1981	"South Dakota"	770000	29
1981	"Tennessee"	2350000	25
1981	"Texas"	480000	22
1981	"Virginia"	635000	28
1981	"Wisconsin"	375000	33
1982	"Alabama"	2e+06	25
1982	"Arkansas"	4400000	24
1982	"Delaware"	270000	24
1982	"Florida"	402000	26
1982	"Georgia"	2350000	27
1982	"Illinois"	9200000	38.5
1982	"Indiana"	4500000	38.5
1982	"Iowa"	8400000	36.5
1982	"Kansas"	1780000	26
1982	"Kentucky"	1630000	31.5
1982	"Louisiana"	2900000	26
1982	"Maryland"	415000	29
1982	"Michigan"	1140000	31
1982	"Minnesota"	4830000	35
1982	"Mississippi"	3550000	26
1982	"Missouri"	5700000	30
1982	"Nebraska"	2250000	35
1982	"New Jersey"	170000	25
1982	"North Carolina"	2100000	25
1982	"North Dakota"	415000	21
1982	"Ohio"	3700000	36
1982	"Oklahoma"	280000	18
1982	"Pennsylvania"	135000	31
1982	"South Carolina"	1800000	22
1982	"South Dakota"	8e+05	30.5
1982	"Tennessee"	2300000	26.5
1982	"Texas"	920000	25
1982	"Virginia"	665000	29
1982	"Wisconsin"	440000	31
1983	"Alabama"	1500000	20
1983	"Arkansas"	3800000	18.5
1983	"Delaware"	250000	29
1983	"Florida"	312000	25
1983	"Georgia"	2e+06	21
1983	"Illinois"	9050000	29.5
1983	"Indiana"	3950000	31
1983	"Iowa"	7960000	35
1983	"Kansas"	1520000	16
1983	"Kentucky"	1440000	17
1983	"Louisiana"	2620000	26
1983	"Maryland"	385000	26
1983	"Michigan"	1040000	32.5
1983	"Minnesota"	4600000	33
1983	"Mississippi"	3100000	19
1983	"Missouri"	5150000	20
1983	"Nebraska"	2070000	28.5
1983	"New Jersey"	133000	23
1983	"North Carolina"	1650000	20
1983	"North Dakota"	530000	27
1983	"Ohio"	3280000	32
1983	"Oklahoma"	230000	17
1983	"Pennsylvania"	145000	24
1983	"South Carolina"	1430000	16.5
1983	"South Dakota"	985000	26.5
1983	"Tennessee"	1970000	16
1983	"Texas"	420000	22.5
1983	"Virginia"	610000	16
1983	"Wisconsin"	395000	35
1984	"Alabama"	1370000	21
